"X","Y","Z","Intensity"
3.175,7.068,2.076,57.000
3.198,7.054,2.075,58.000
3.216,7.035,2.073,60.000
3.244,7.028,2.074,57.000
3.269,7.017,2.074,51.000
3.305,7.026,2.080,50.000
3.322,7.005,2.077,64.000
3.341,6.979,2.073,57.000
3.368,6.976,2.076,60.000
3.396,6.969,2.077,56.000
3.418,6.958,2.077,58.000
3.439,6.937,2.075,60.000
3.460,6.918,2.073,60.000
3.491,6.920,2.077,60.000
3.515,6.910,2.077,58.000
3.542,6.901,2.078,57.000
3.561,6.878,2.075,63.000
3.583,6.862,2.074,56.000
3.605,6.850,2.074,57.000
3.634,6.844,2.076,58.000
3.657,6.831,2.076,57.000
3.676,6.810,2.074,60.000
3.699,6.798,2.074,60.000
3.721,6.783,2.073,58.000
3.750,6.779,2.076,60.000
3.775,6.769,2.077,60.000
3.795,6.747,2.074,65.000
3.818,6.729,2.073,63.000
3.838,6.718,2.073,58.000
3.866,6.709,2.075,60.000
3.888,6.694,2.074,57.000
3.914,6.683,2.075,58.000
3.931,6.662,2.073,60.000
3.958,6.653,2.074,58.000
3.981,6.641,2.075,60.000
4.008,6.631,2.076,58.000
4.028,6.617,2.076,60.000
4.047,6.596,2.074,58.000
4.068,6.579,2.073,58.000
4.102,6.580,2.078,63.000
4.127,6.569,2.079,42.000
4.150,6.555,2.079,64.000
4.164,6.528,2.075,63.000
4.187,6.511,2.074,60.000
4.213,6.505,2.077,63.000
4.238,6.494,2.078,63.000
4.253,6.465,2.074,63.000
4.276,6.450,2.074,63.000
4.295,6.433,2.073,58.000
4.325,6.429,2.076,60.000
4.351,6.421,2.078,60.000
4.367,6.394,2.075,63.000
4.383,6.373,2.073,63.000
4.410,6.362,2.074,58.000
4.434,6.352,2.076,60.000
4.459,6.337,2.076,56.000
4.478,6.319,2.075,63.000
4.494,6.293,2.072,58.000
4.523,6.292,2.076,63.000
4.546,6.275,2.076,58.000
4.572,6.268,2.079,60.000
4.582,6.235,2.073,58.000
4.604,6.220,2.074,60.000
4.628,6.205,2.074,57.000
4.659,6.201,2.078,32.000
4.687,6.192,2.081,56.000
4.701,6.169,2.078,64.000
4.717,6.143,2.075,63.000
4.737,6.127,2.075,58.000
4.756,6.107,2.074,57.000
4.789,6.104,2.079,60.000
4.802,6.076,2.075,63.000
4.819,6.053,2.073,63.000
4.842,6.040,2.074,65.000
4.869,6.032,2.077,63.000
4.893,6.016,2.078,60.000
4.908,5.994,2.076,60.000
4.925,5.970,2.074,60.000
4.946,5.955,2.074,58.000
4.971,5.941,2.076,60.000
4.993,5.928,2.077,60.000
5.013,5.906,2.076,60.000
5.024,5.882,2.073,60.000
5.048,5.866,2.074,60.000
5.072,5.858,2.076,63.000
5.099,5.847,2.079,60.000
5.114,5.821,2.076,63.000
5.128,5.794,2.073,63.000
5.154,5.786,2.076,39.000
5.183,5.778,2.080,60.000
5.204,5.762,2.080,64.000
5.210,5.725,2.074,58.000
5.226,5.703,2.073,60.000
5.246,5.685,2.073,60.000
5.273,5.672,2.075,63.000
5.295,5.657,2.076,63.000
5.305,5.629,2.073,60.000
5.319,5.605,2.071,60.000
5.342,5.594,2.073,67.000
5.367,5.579,2.074,65.000
5.392,5.565,2.076,63.000
5.407,5.539,2.074,63.000
5.414,5.513,2.071,60.000
5.439,5.498,2.072,65.000
5.463,5.484,2.074,65.000
5.489,5.470,2.076,65.000
5.495,5.441,2.072,63.000
5.518,5.424,2.073,65.000
5.538,5.406,2.074,67.000
5.558,5.388,2.074,65.000
5.581,5.375,2.076,63.000
5.596,5.349,2.074,65.000
5.610,5.328,2.073,65.000
5.632,5.311,2.074,57.000
5.653,5.294,2.075,65.000
5.670,5.270,2.074,65.000
5.685,5.251,2.074,67.000
5.697,5.226,2.072,65.000
5.719,5.208,2.073,69.000
5.743,5.193,2.075,69.000
5.760,5.174,2.075,72.000
5.776,5.151,2.074,108.000
5.784,5.124,2.071,118.000
5.803,5.103,2.071,112.000
5.828,5.091,2.074,112.000
5.845,5.069,2.073,72.000
5.862,5.049,2.073,67.000
5.873,5.022,2.071,65.000
5.893,5.005,2.072,63.000
5.920,4.990,2.075,63.000
5.934,4.968,2.074,65.000
5.940,4.937,2.070,63.000
5.964,4.923,2.072,67.000
5.978,4.900,2.071,63.000
6.000,4.885,2.073,65.000
6.021,4.865,2.074,65.000
6.031,4.840,2.072,65.000
6.046,4.818,2.072,67.000
6.071,4.803,2.074,56.000
6.091,4.783,2.075,69.000
6.103,4.762,2.074,63.000
6.114,4.735,2.072,69.000
6.129,4.710,2.071,65.000
6.150,4.692,2.073,67.000
6.169,4.673,2.074,67.000
6.190,4.654,2.075,69.000
6.192,4.626,2.071,72.000
6.206,4.601,2.070,65.000
6.222,4.579,2.070,63.000
6.237,4.555,2.070,67.000
6.248,4.531,2.068,30.000
6.271,4.513,2.070,52.000
6.269,4.482,2.065,39.000
6.281,4.455,2.063,30.000
6.328,4.459,2.074,67.000
6.336,4.430,2.072,67.000
6.349,4.405,2.071,67.000
6.360,4.379,2.069,69.000
6.377,4.361,2.070,65.000
6.396,4.340,2.071,65.000
6.417,4.323,2.073,63.000
6.424,4.295,2.071,67.000
6.434,4.270,2.069,65.000
6.454,4.249,2.071,67.000
6.471,4.228,2.071,57.000
6.497,4.213,2.075,74.000
6.502,4.182,2.072,74.000
6.514,4.158,2.071,74.000
6.529,4.137,2.071,72.000
6.553,4.120,2.074,72.000
6.569,4.102,2.075,69.000
6.571,4.070,2.071,69.000
6.585,4.047,2.071,72.000
6.600,4.022,2.071,69.000
6.620,4.005,2.073,72.000
6.636,3.981,2.074,74.000
6.641,3.954,2.071,72.000
6.654,3.929,2.071,74.000
6.670,3.909,2.072,102.000
6.698,3.892,2.076,111.000
6.703,3.865,2.073,115.000
6.708,3.837,2.071,75.000
6.712,3.810,2.068,65.000
6.736,3.791,2.071,69.000
6.753,3.771,2.073,67.000
6.768,3.749,2.073,72.000
6.775,3.721,2.071,72.000
6.778,3.691,2.068,69.000
6.800,3.674,2.071,72.000
6.820,3.654,2.073,72.000
6.833,3.629,2.073,72.000
6.839,3.601,2.071,69.000
6.853,3.579,2.072,105.000
6.862,3.554,2.071,72.000
6.875,3.532,2.071,72.000
6.897,3.511,2.074,74.000
6.895,3.481,2.070,102.000
6.904,3.454,2.068,74.000
6.917,3.432,2.069,72.000
6.933,3.408,2.070,72.000
6.946,3.386,2.071,74.000
6.951,3.357,2.068,74.000
6.961,3.337,2.068,105.000
6.963,3.306,2.065,75.000
6.992,3.290,2.071,102.000
7.007,3.267,2.072,105.000
7.004,3.238,2.067,102.000
7.019,3.214,2.068,74.000
7.032,3.190,2.069,72.000
7.048,3.168,2.071,102.000
7.058,3.145,2.071,74.000
7.061,3.116,2.068,69.000
7.072,3.090,2.068,69.000
7.087,3.067,2.069,72.000
7.101,3.042,2.070,72.000
6.287,2.667,1.830,115.000
6.265,2.635,1.821,131.000
6.236,2.597,1.810,36.000
6.229,2.570,1.806,43.000
6.263,2.557,1.813,114.000
6.225,2.518,1.799,119.000
6.200,2.481,1.789,115.000
6.184,2.450,1.782,118.000
6.178,2.421,1.778,121.000
6.165,2.392,1.772,121.000
6.137,2.356,1.762,122.000
6.113,2.323,1.752,122.000
6.089,2.289,1.743,121.000
6.077,2.264,1.738,115.000
6.067,2.236,1.733,115.000
6.057,2.207,1.727,121.000
6.031,2.172,1.718,124.000
6.005,2.142,1.708,124.000
5.992,2.114,1.703,121.000
5.976,2.083,1.696,119.000
5.963,2.055,1.690,122.000
5.941,2.026,1.682,115.000
5.929,1.999,1.677,121.000
5.918,1.971,1.671,121.000
5.907,1.944,1.666,122.000
5.892,1.917,1.660,125.000
5.858,1.883,1.649,121.000
5.834,1.854,1.640,121.000
5.832,1.830,1.638,119.000
5.817,1.805,1.632,65.000
5.767,1.766,1.616,24.000
5.767,1.746,1.615,36.000
5.731,1.712,1.603,37.000
5.764,1.701,1.610,67.000
5.785,1.684,1.615,15.000
7.209,2.073,2.010,48.000
7.254,2.057,2.020,63.000
7.260,2.035,2.020,63.000
7.293,2.017,2.028,65.000
7.334,2.001,2.037,39.000
7.397,1.989,2.052,11.000
7.415,1.967,2.056,12.000
7.463,1.952,2.067,19.000
7.494,1.932,2.074,38.000
7.510,1.907,2.076,45.000
7.492,1.875,2.070,38.000
7.490,1.847,2.067,36.000
5.504,1.337,1.518,6.000
5.511,1.318,1.518,33.000
0,0,0,0
5.496,1.273,1.512,131.000
5.462,1.247,1.501,131.000
5.440,1.221,1.494,131.000
5.427,1.198,1.489,130.000
5.441,1.180,1.492,134.000
5.411,1.157,1.483,132.000
5.396,1.133,1.477,129.000
5.381,1.111,1.472,128.000
5.377,1.090,1.470,130.000
5.373,1.072,1.468,128.000
5.362,1.049,1.464,128.000
5.350,1.027,1.460,131.000
5.327,1.004,1.452,134.000
5.302,0.980,1.445,130.000
5.294,0.958,1.442,129.000
5.303,0.942,1.443,134.000
5.263,0.916,1.431,130.000
5.256,0.896,1.429,130.000
5.252,0.875,1.427,130.000
5.251,0.857,1.426,131.000
5.235,0.836,1.420,128.000
5.219,0.814,1.415,128.000
5.206,0.794,1.411,131.000
5.197,0.774,1.408,131.000
5.192,0.755,1.406,131.000
5.176,0.735,1.401,133.000
5.150,0.712,1.393,134.000
5.131,0.692,1.387,133.000
5.126,0.672,1.385,132.000
5.122,0.653,1.384,130.000
5.113,0.633,1.381,130.000
5.107,0.616,1.378,133.000
5.081,0.594,1.371,129.000
5.083,0.577,1.371,128.000
5.073,0.557,1.368,128.000
5.069,0.541,1.366,127.000
5.050,0.521,1.360,130.000
5.033,0.501,1.355,130.000
5.031,0.482,1.354,131.000
5.013,0.464,1.349,132.000
5.007,0.446,1.347,132.000
4.981,0.426,1.340,132.000
4.964,0.406,1.334,132.000
4.961,0.390,1.333,133.000
4.955,0.372,1.331,133.000
4.948,0.353,1.329,131.000
4.932,0.335,1.325,129.000
4.933,0.317,1.325,133.000
4.915,0.299,1.319,130.000
4.910,0.281,1.318,131.000
4.906,0.263,1.316,130.000
4.891,0.247,1.312,130.000
4.878,0.228,1.309,130.000
4.871,0.212,1.307,130.000
4.874,0.194,1.307,133.000
4.850,0.177,1.300,132.000
4.835,0.159,1.296,132.000
4.820,0.144,1.292,133.000
4.813,0.126,1.290,131.000
4.807,0.109,1.288,135.000
4.802,0.092,1.287,132.000
4.775,0.075,1.280,132.000
4.771,0.057,1.279,132.000
4.760,0.042,1.275,132.000
4.754,0.025,1.274,129.000
4.768,0.009,1.278,134.000
4.739,-0.008,1.270,129.000
4.735,-0.025,1.269,133.000
4.727,-0.041,1.267,130.000
4.717,-0.058,1.264,130.000
4.713,-0.074,1.263,128.000
4.701,-0.091,1.260,128.000
4.689,-0.107,1.257,130.000
4.683,-0.123,1.255,133.000
4.673,-0.140,1.253,133.000
4.673,-0.153,1.253,133.000
4.653,-0.170,1.248,73.000
4.627,-0.184,1.241,38.000
4.644,-0.202,1.245,39.000
4.655,-0.218,1.249,39.000
4.654,-0.235,1.249,116.000
4.649,-0.251,1.248,124.000
4.625,-0.267,1.241,130.000
4.624,-0.281,1.241,130.000
4.613,-0.297,1.239,127.000
4.610,-0.313,1.238,128.000
4.588,-0.328,1.232,127.000
4.581,-0.342,1.231,130.000
4.576,-0.358,1.230,128.000
4.571,-0.374,1.229,128.000
4.570,-0.391,1.229,128.000
4.543,-0.404,1.222,127.000
4.534,-0.419,1.220,125.000
4.533,-0.435,1.220,127.000
4.527,-0.450,1.219,125.000
4.524,-0.466,1.219,124.000
4.505,-0.480,1.214,125.000
4.497,-0.494,1.212,124.000
4.490,-0.510,1.211,125.000
4.490,-0.524,1.211,124.000
4.488,-0.541,1.211,124.000
4.469,-0.553,1.207,125.000
4.455,-0.568,1.204,127.000
4.448,-0.582,1.202,128.000
4.446,-0.599,1.202,128.000
4.440,-0.611,1.201,128.000
4.422,-0.625,1.197,131.000
4.417,-0.640,1.196,131.000
4.418,-0.656,1.197,131.000
4.408,-0.671,1.195,130.000
4.402,-0.686,1.194,130.000
4.388,-0.698,1.191,131.000
4.370,-0.711,1.186,130.000
4.370,-0.727,1.187,133.000
4.350,-0.740,1.182,129.000
4.366,-0.758,1.187,131.000
4.322,-0.766,1.176,129.000
4.334,-0.783,1.180,131.000
4.315,-0.795,1.176,126.000
4.321,-0.813,1.178,130.000
4.318,-0.828,1.178,131.000
4.291,-0.837,1.171,127.000
4.286,-0.853,1.171,128.000
4.283,-0.867,1.171,128.000
4.284,-0.883,1.172,130.000
4.281,-0.897,1.172,131.000
4.253,-0.907,1.165,127.000
4.250,-0.922,1.165,127.000
4.243,-0.937,1.164,125.000
4.243,-0.951,1.165,127.000
4.238,-0.966,1.165,128.000
4.220,-0.977,1.161,124.000
4.211,-0.990,1.159,118.000
4.170,-0.996,1.149,36.000
4.175,-1.013,1.151,39.000
4.176,-1.027,1.152,46.000
4.165,-1.040,1.150,105.000
4.129,-1.047,1.141,57.000
4.146,-1.068,1.147,51.000
4.165,-1.087,1.153,60.000
7.285,-1.929,2.019,115.000
7.244,-1.947,2.010,122.000
7.226,-1.969,2.007,115.000
7.216,-1.993,2.006,118.000
7.212,-2.019,2.007,118.000
7.202,-2.041,2.006,115.000
7.180,-2.063,2.002,112.000
7.162,-2.085,1.999,118.000
7.154,-2.111,1.999,112.000
7.151,-2.136,2.000,118.000
7.143,-2.162,2.000,118.000
7.117,-2.180,1.994,112.000
7.098,-2.203,1.991,115.000
7.091,-2.226,1.991,112.000
7.086,-2.253,1.992,112.000
7.071,-2.274,1.990,112.000
7.056,-2.297,1.988,115.000
7.040,-2.319,1.986,118.000
7.028,-2.343,1.985,118.000
7.020,-2.367,1.985,118.000
7.018,-2.393,1.987,119.000
6.989,-2.411,1.981,118.000
6.967,-2.432,1.977,119.000
6.963,-2.455,1.978,119.000
6.957,-2.480,1.979,118.000
6.945,-2.506,1.978,72.000
3.938,-1.437,1.123,28.000
3.922,-1.446,1.120,105.000
3.910,-1.457,1.118,74.000
3.931,-1.480,1.125,135.000
3.898,-1.484,1.118,135.000
3.879,-1.491,1.113,135.000
3.871,-1.505,1.113,133.000
3.868,-1.518,1.113,134.000
3.861,-1.532,1.113,132.000
3.861,-1.547,1.114,134.000
3.843,-1.556,1.111,133.000
3.834,-1.567,1.110,133.000
3.835,-1.584,1.112,133.000
3.827,-1.595,1.111,132.000
3.828,-1.611,1.113,133.000
3.812,-1.620,1.110,132.000
3.800,-1.632,1.108,135.000
3.796,-1.643,1.108,134.000
3.795,-1.659,1.110,133.000
3.784,-1.670,1.108,126.000
3.751,-1.672,1.100,106.000
3.747,-1.686,1.101,136.000
3.745,-1.701,1.102,139.000
3.738,-1.715,1.102,139.000
3.739,-1.731,1.104,139.000
3.721,-1.738,1.100,140.000
3.708,-1.747,1.098,140.000
3.708,-1.762,1.100,139.000
3.712,-1.781,1.103,138.000
3.702,-1.791,1.102,139.000
3.685,-1.800,1.099,138.000
3.676,-1.810,1.098,138.000
3.669,-1.824,1.098,139.000
3.663,-1.835,1.098,139.000
3.662,-1.851,1.099,140.000
3.644,-1.857,1.096,139.000
3.637,-1.871,1.096,139.000
3.634,-1.885,1.097,139.000
3.632,-1.900,1.098,140.000
3.631,-1.916,1.100,138.000
3.620,-1.927,1.099,141.000
3.602,-1.933,1.095,140.000
3.600,-1.948,1.097,141.000
3.599,-1.963,1.098,140.000
3.595,-1.978,1.099,140.000
3.578,-1.984,1.096,140.000
3.563,-1.992,1.094,141.000
3.562,-2.009,1.096,141.000
3.559,-2.023,1.097,139.000
3.558,-2.039,1.099,139.000
3.543,-2.047,1.096,140.000
3.534,-2.058,1.096,141.000
3.527,-2.071,1.096,139.000
3.526,-2.086,1.098,139.000
3.522,-2.101,1.099,139.000
3.507,-2.108,1.096,140.000
3.494,-2.118,1.095,139.000
3.489,-2.130,1.095,137.000
3.486,-2.146,1.097,139.000
3.482,-2.160,1.098,138.000
3.469,-2.169,1.096,140.000
3.459,-2.179,1.095,140.000
3.459,-2.196,1.098,138.000
3.454,-2.208,1.098,57.000
3.478,-2.242,1.109,133.000
3.466,-2.251,1.107,135.000
3.448,-2.256,1.104,135.000
3.441,-2.268,1.104,134.000
3.439,-2.285,1.106,134.000
3.434,-2.298,1.107,134.000
3.417,-2.304,1.104,136.000
3.411,-2.318,1.105,136.000
3.402,-2.329,1.105,133.000
3.401,-2.346,1.107,135.000
3.396,-2.361,1.108,135.000
3.382,-2.368,1.106,135.000
3.376,-2.383,1.107,135.000
3.365,-2.391,1.106,135.000
3.366,-2.411,1.109,135.000
3.358,-2.422,1.109,134.000
3.346,-2.432,1.108,134.000
3.338,-2.443,1.108,134.000
3.330,-2.456,1.109,133.000
3.325,-2.469,1.110,133.000
3.319,-2.484,1.111,132.000
3.308,-2.492,1.110,133.000
3.300,-2.504,1.110,133.000
3.293,-2.518,1.111,132.000
3.287,-2.532,1.112,132.000
3.282,-2.546,1.113,133.000
3.271,-2.556,1.112,134.000
3.262,-2.565,1.112,132.000
3.256,-2.579,1.113,133.000
3.253,-2.595,1.115,132.000
3.248,-2.610,1.117,134.000
3.232,-2.618,1.114,134.000
3.222,-2.628,1.114,131.000
3.220,-2.645,1.117,134.000
3.213,-2.659,1.118,134.000
3.207,-2.670,1.118,132.000
3.193,-2.678,1.117,134.000
3.184,-2.689,1.117,134.000
3.183,-2.708,1.120,134.000
3.174,-2.718,1.120,134.000
3.170,-2.735,1.122,134.000
3.160,-2.745,1.122,135.000
3.146,-2.753,1.120,132.000
3.147,-2.772,1.124,136.000
3.140,-2.786,1.125,135.000
3.136,-2.802,1.127,135.000
3.121,-2.808,1.125,135.000
3.108,-2.816,1.124,135.000
3.105,-2.833,1.126,133.000
3.102,-2.851,1.129,134.000
3.098,-2.867,1.131,135.000
3.081,-2.871,1.128,131.000
3.069,-2.881,1.128,136.000
3.068,-2.899,1.131,136.000
3.067,-2.917,1.134,136.000
3.063,-2.935,1.137,137.000
3.043,-2.936,1.133,129.000
3.051,-2.964,1.140,137.000
3.028,-2.963,1.135,135.000
3.027,-2.981,1.138,135.000
3.027,-3.003,1.142,135.000
3.011,-3.007,1.140,135.000
2.996,-3.014,1.139,133.000
2.996,-3.034,1.142,134.000
2.993,-3.053,1.146,135.000
2.985,-3.066,1.147,135.000
2.973,-3.075,1.146,132.000
2.961,-3.084,1.146,135.000
2.959,-3.104,1.149,132.000
2.957,-3.122,1.152,133.000
2.949,-3.136,1.153,133.000
2.937,-3.143,1.153,134.000
2.925,-3.153,1.152,132.000
2.923,-3.172,1.156,134.000
2.919,-3.190,1.158,132.000
2.910,-3.203,1.160,131.000
2.898,-3.213,1.160,133.000
2.888,-3.222,1.160,132.000
2.885,-3.241,1.163,131.000
2.882,-3.262,1.166,128.000
2.878,-3.281,1.169,133.000
2.856,-3.279,1.165,130.000
2.844,-3.289,1.165,130.000
2.835,-3.302,1.166,129.000
2.842,-3.335,1.174,131.000
2.824,-3.335,1.171,129.000
2.817,-3.351,1.173,131.000
2.812,-3.367,1.176,133.000
2.794,-3.370,1.173,131.000
2.788,-3.388,1.176,129.000
2.791,-3.417,1.182,134.000
2.769,-3.411,1.177,131.000
2.764,-3.430,1.180,133.000
2.756,-3.443,1.182,129.000
2.759,-3.473,1.188,134.000
2.744,-3.478,1.187,130.000
2.727,-3.483,1.185,131.000
2.715,-3.491,1.185,130.000
2.725,-3.529,1.195,134.000
2.710,-3.536,1.194,132.000
2.704,-3.555,1.197,133.000
2.692,-3.564,1.197,132.000
2.680,-3.573,1.197,133.000
2.676,-3.595,1.201,132.000
2.667,-3.609,1.202,129.000
2.666,-3.634,1.208,127.000
2.652,-3.642,1.207,128.000
2.641,-3.652,1.208,127.000
2.632,-3.668,1.210,127.000
2.627,-3.686,1.213,125.000
2.622,-3.709,1.217,127.000
2.608,-3.716,1.216,128.000
2.597,-3.728,1.217,130.000
2.590,-3.745,1.220,127.000
2.586,-3.769,1.225,131.000
2.578,-3.784,1.227,130.000
2.560,-3.787,1.225,130.000
2.555,-3.806,1.228,133.000
2.538,-3.810,1.227,129.000
2.540,-3.842,1.234,131.000
2.535,-3.866,1.239,133.000
2.511,-3.859,1.234,128.000
2.505,-3.879,1.237,131.000
2.504,-3.905,1.243,133.000
2.491,-3.915,1.243,132.000
2.484,-3.933,1.246,132.000
2.470,-3.942,1.246,131.000
2.454,-3.949,1.246,128.000
2.454,-3.979,1.253,130.000
2.450,-4.002,1.257,127.000
2.442,-4.021,1.260,127.000
2.428,-4.029,1.260,122.000
2.418,-4.046,1.263,39.000
2.408,-4.061,1.265,21.000
3.824,-6.503,2.021,40.000
3.799,-6.509,2.019,36.000
3.768,-6.511,2.016,36.000
3.748,-6.523,2.016,38.000
3.723,-6.535,2.015,36.000
3.707,-6.557,2.018,36.000
3.682,-6.569,2.018,38.000
3.656,-6.574,2.016,38.000
3.631,-6.584,2.015,36.000
3.610,-6.600,2.016,37.000
3.590,-6.620,2.018,37.000
3.570,-6.635,2.019,37.000
3.539,-6.634,2.015,36.000
3.518,-6.649,2.016,37.000
3.492,-6.659,2.015,36.000
3.474,-6.679,2.017,36.000
3.453,-6.696,2.019,56.000
3.408,-6.668,2.006,24.000
3.410,-6.731,2.022,34.000
2.237,-4.452,1.335,15.000
2.219,-4.454,1.333,53.000
2.198,-4.450,1.330,28.000
2.178,-4.449,1.327,32.000
2.168,-4.467,1.330,30.000
2.155,-4.481,1.332,24.000
2.167,-4.546,1.349,40.000
2.158,-4.570,1.354,75.000
2.149,-4.589,1.358,108.000
2.132,-4.597,1.358,118.000
2.125,-4.622,1.363,118.000
2.112,-4.638,1.366,106.000
2.107,-4.668,1.372,109.000
2.090,-4.674,1.372,106.000
2.078,-4.687,1.374,103.000
2.065,-4.705,1.377,75.000
2.066,-4.749,1.388,115.000
2.046,-4.749,1.386,112.000
2.031,-4.760,1.387,115.000
2.018,-4.779,1.390,112.000
2.008,-4.799,1.394,118.000
1.998,-4.824,1.399,115.000
1.990,-4.853,1.405,112.000
1.979,-4.874,1.410,112.000
1.963,-4.885,1.411,115.000
1.954,-4.913,1.417,109.000
1.944,-4.930,1.420,112.000
1.933,-4.957,1.426,106.000
1.915,-4.964,1.426,75.000
1.901,-4.981,1.429,106.000
1.891,-5.004,1.433,109.000
1.881,-5.033,1.440,112.000
1.869,-5.053,1.444,118.000
1.853,-5.067,1.446,112.000
1.844,-5.087,1.450,112.000
1.833,-5.116,1.456,112.000
1.824,-5.144,1.462,118.000
1.813,-5.172,1.469,112.000
1.796,-5.182,1.470,112.000
1.780,-5.198,1.472,106.000
1.770,-5.226,1.478,75.000
1.761,-5.259,1.486,108.000
1.744,-5.271,1.488,106.000
1.727,-5.283,1.489,115.000
1.711,-5.290,1.490,27.000
1.695,-5.303,1.492,24.000
1.690,-5.354,1.504,38.000
1.670,-5.356,1.503,110.000
1.657,-5.380,1.508,118.000
1.638,-5.386,1.508,124.000
1.629,-5.419,1.516,122.000
1.616,-5.447,1.522,121.000
1.603,-5.473,1.528,119.000
1.586,-5.486,1.530,119.000
1.569,-5.497,1.532,118.000
1.559,-5.538,1.542,124.000
1.545,-5.558,1.546,119.000
1.542,-5.625,1.563,118.000
1.526,-5.639,1.565,119.000
1.509,-5.658,1.569,112.000
1.472,-5.595,1.550,55.000
1.455,-5.612,1.553,64.000
1.427,-5.581,1.544,52.000
1.401,-5.564,1.537,51.000
1.380,-5.559,1.535,57.000
1.355,-5.540,1.528,52.000
1.333,-5.535,1.525,50.000
1.308,-5.521,1.520,50.000
1.285,-5.503,1.514,57.000
1.257,-5.470,1.504,55.000
1.233,-5.455,1.499,56.000
1.212,-5.450,1.496,52.000
1.190,-5.439,1.492,52.000
1.169,-5.434,1.489,57.000
1.145,-5.407,1.481,51.000
1.126,-5.415,1.482,57.000
1.104,-5.402,1.477,51.000
1.081,-5.393,1.474,51.000
1.059,-5.373,1.468,51.000
1.037,-5.366,1.464,57.000
1.015,-5.343,1.457,56.000
0.994,-5.339,1.455,57.000
0.975,-5.327,1.451,56.000
0.951,-5.307,1.445,56.000
0.927,-5.286,1.438,51.000
0.909,-5.291,1.439,57.000
0.887,-5.271,1.432,49.000
0.867,-5.269,1.431,48.000
0.846,-5.243,1.423,50.000
0.825,-5.225,1.417,48.000
0.803,-5.218,1.415,51.000
0.783,-5.215,1.413,54.000
0.763,-5.195,1.407,54.000
0.740,-5.159,1.397,54.000
0.720,-5.152,1.394,55.000
0.701,-5.145,1.391,54.000
0.682,-5.136,1.388,53.000
0.662,-5.127,1.385,51.000
0.645,-5.131,1.386,57.000
0.622,-5.105,1.378,52.000
0.606,-5.101,1.376,50.000
0.586,-5.092,1.373,47.000
0.567,-5.090,1.372,50.000
0.545,-5.061,1.364,51.000
0.529,-5.051,1.361,51.000
0.509,-5.040,1.357,54.000
0.491,-5.038,1.356,54.000
0.472,-5.030,1.354,57.000
0.452,-4.993,1.343,55.000
0.433,-4.979,1.339,56.000
0.415,-4.969,1.336,57.000
0.397,-4.970,1.336,56.000
0.379,-4.958,1.332,52.000
0.361,-4.957,1.332,57.000
0.343,-4.934,1.325,52.000
0.325,-4.935,1.325,51.000
0.308,-4.936,1.325,54.000
0.290,-4.929,1.323,54.000
0.272,-4.909,1.317,51.000
0.254,-4.895,1.313,51.000
0.237,-4.890,1.312,54.000
0.220,-4.890,1.312,54.000
0.203,-4.883,1.310,54.000
