"X","Y","Z","Intensity"
3.151,7.068,2.074,58.000
3.181,7.068,2.077,58.000
3.210,7.063,2.079,63.000
3.231,7.041,2.076,63.000
3.249,7.020,2.073,57.000
3.270,6.997,2.070,42.000
3.309,7.022,2.080,57.000
3.331,7.003,2.078,57.000
3.351,6.984,2.076,57.000
3.373,6.965,2.074,57.000
3.402,6.968,2.078,65.000
3.429,6.959,2.079,57.000
3.450,6.947,2.078,60.000
3.471,6.928,2.076,60.000
3.493,6.908,2.074,60.000
3.520,6.899,2.075,60.000
3.544,6.893,2.077,58.000
3.570,6.884,2.078,49.000
3.597,6.878,2.080,64.000
3.612,6.845,2.074,63.000
3.638,6.839,2.076,58.000
3.658,6.820,2.074,58.000
3.686,6.818,2.077,58.000
3.706,6.796,2.074,60.000
3.725,6.777,2.072,60.000
3.754,6.772,2.075,63.000
3.778,6.763,2.076,63.000
3.809,6.759,2.079,63.000
3.824,6.728,2.074,63.000
3.845,6.708,2.072,60.000
3.871,6.708,2.075,63.000
3.899,6.699,2.077,60.000
3.920,6.684,2.076,58.000
3.940,6.663,2.074,63.000
3.957,6.644,2.072,58.000
3.986,6.636,2.074,65.000
4.014,6.633,2.077,58.000
4.034,6.614,2.076,60.000
4.053,6.593,2.074,60.000
4.077,6.578,2.074,60.000
4.104,6.568,2.075,65.000
4.140,6.575,2.082,27.000
4.159,6.559,2.081,56.000
4.178,6.535,2.078,64.000
4.193,6.511,2.075,65.000
4.214,6.494,2.074,63.000
4.245,6.492,2.078,65.000
4.266,6.475,2.078,60.000
4.283,6.451,2.075,60.000
4.301,6.429,2.073,60.000
4.325,6.420,2.074,65.000
4.349,6.404,2.074,63.000
4.372,6.393,2.075,57.000
4.393,6.373,2.074,65.000
4.404,6.343,2.069,58.000
4.433,6.336,2.072,58.000
4.460,6.332,2.075,58.000
4.483,6.315,2.075,57.000
4.504,6.298,2.075,60.000
4.525,6.278,2.074,67.000
4.542,6.261,2.073,60.000
4.571,6.254,2.076,57.000
4.600,6.248,2.079,58.000
4.617,6.223,2.076,60.000
4.627,6.199,2.073,57.000
4.663,6.201,2.079,39.000
4.689,6.186,2.080,64.000
4.709,6.166,2.079,57.000
4.719,6.136,2.074,60.000
4.738,6.117,2.073,60.000
4.763,6.107,2.075,60.000
4.789,6.097,2.077,60.000
4.811,6.081,2.078,63.000
4.824,6.054,2.074,60.000
4.842,6.035,2.073,67.000
4.867,6.022,2.075,65.000
4.897,6.017,2.079,63.000
4.918,5.998,2.078,60.000
4.932,5.974,2.076,63.000
4.946,5.947,2.073,58.000
4.968,5.934,2.074,63.000
5.000,5.927,2.078,63.000
5.016,5.906,2.076,60.000
5.036,5.886,2.076,63.000
5.049,5.862,2.073,60.000
5.072,5.847,2.074,60.000
5.098,5.838,2.077,63.000
5.119,5.819,2.077,63.000
5.134,5.796,2.075,65.000
5.159,5.784,2.077,37.000
5.186,5.773,2.079,60.000
5.207,5.754,2.079,67.000
5.224,5.736,2.079,63.000
5.235,5.707,2.075,67.000
5.250,5.681,2.073,58.000
5.271,5.664,2.073,60.000
5.298,5.654,2.076,67.000
5.313,5.630,2.074,60.000
5.326,5.607,2.072,60.000
5.343,5.583,2.071,65.000
5.371,5.577,2.075,65.000
5.394,5.560,2.076,63.000
5.410,5.540,2.075,63.000
5.419,5.509,2.071,58.000
5.440,5.493,2.072,63.000
5.466,5.479,2.074,65.000
5.486,5.464,2.075,63.000
5.504,5.441,2.074,65.000
5.519,5.420,2.073,63.000
5.536,5.399,2.072,67.000
5.560,5.386,2.074,67.000
5.578,5.364,2.074,65.000
5.600,5.350,2.075,67.000
5.612,5.324,2.073,63.000
5.637,5.311,2.075,67.000
5.655,5.289,2.075,65.000
5.673,5.270,2.075,63.000
5.688,5.247,2.074,65.000
5.702,5.221,2.072,65.000
5.722,5.203,2.072,67.000
5.736,5.183,2.072,63.000
5.765,5.172,2.075,102.000
5.788,5.157,2.077,105.000
5.794,5.124,2.073,112.000
5.808,5.103,2.072,112.000
5.830,5.084,2.073,112.000
5.855,5.073,2.076,67.000
5.872,5.050,2.075,67.000
5.879,5.021,2.072,65.000
5.897,4.999,2.072,63.000
5.911,4.977,2.071,58.000
5.936,4.962,2.073,67.000
5.959,4.947,2.075,60.000
5.967,4.919,2.072,67.000
5.977,4.892,2.070,63.000
5.999,4.874,2.071,67.000
6.022,4.861,2.074,65.000
6.042,4.842,2.075,65.000
6.052,4.817,2.073,65.000
6.073,4.798,2.074,57.000
6.089,4.776,2.074,69.000
6.114,4.761,2.076,67.000
6.127,4.737,2.075,67.000
6.136,4.710,2.073,69.000
6.147,4.683,2.071,69.000
6.166,4.664,2.072,69.000
6.191,4.650,2.075,69.000
6.205,4.625,2.074,69.000
6.211,4.601,2.071,67.000
6.223,4.575,2.070,63.000
6.238,4.554,2.070,58.000
6.244,4.523,2.066,27.000
6.284,4.517,2.074,67.000
6.272,4.474,2.064,32.000
6.279,4.451,2.062,33.000
6.333,4.454,2.075,67.000
6.342,4.429,2.073,69.000
6.360,4.409,2.074,65.000
6.363,4.378,2.070,65.000
6.376,4.352,2.068,65.000
6.395,4.335,2.070,67.000
6.415,4.315,2.072,65.000
6.437,4.300,2.074,67.000
6.443,4.269,2.071,67.000
6.449,4.243,2.068,65.000
6.467,4.222,2.070,57.000
6.496,4.206,2.074,72.000
6.511,4.183,2.074,72.000
6.521,4.157,2.072,74.000
6.532,4.132,2.071,74.000
6.545,4.112,2.071,74.000
6.561,4.089,2.072,72.000
6.585,4.073,2.075,72.000
6.588,4.042,2.071,74.000
6.600,4.019,2.071,69.000
6.618,3.997,2.072,69.000
6.632,3.977,2.072,74.000
6.655,3.958,2.075,69.000
6.660,3.931,2.072,74.000
6.667,3.902,2.070,105.000
6.695,3.889,2.075,115.000
6.695,3.858,2.071,115.000
6.712,3.838,2.072,70.000
6.722,3.811,2.071,69.000
6.730,3.786,2.069,67.000
6.748,3.765,2.071,72.000
6.764,3.745,2.072,69.000
6.781,3.722,2.073,69.000
6.788,3.693,2.071,72.000
6.797,3.668,2.070,72.000
6.816,3.645,2.071,74.000
6.830,3.622,2.072,72.000
6.846,3.600,2.073,72.000
6.859,3.576,2.073,108.000
6.847,3.545,2.066,72.000
6.874,3.527,2.070,102.000
6.893,3.505,2.072,74.000
6.910,3.481,2.073,102.000
6.908,3.453,2.070,72.000
6.919,3.427,2.069,102.000
6.934,3.407,2.070,74.000
6.949,3.383,2.071,74.000
6.961,3.360,2.071,74.000
6.969,3.333,2.070,74.000
6.973,3.307,2.068,102.000
6.992,3.286,2.070,105.000
7.007,3.263,2.071,102.000
7.019,3.237,2.071,74.000
7.019,3.209,2.068,74.000
7.025,3.182,2.066,72.000
7.044,3.163,2.069,102.000
7.059,3.139,2.070,74.000
7.071,3.116,2.071,72.000
7.077,3.089,2.069,74.000
7.086,3.062,2.068,69.000
7.102,3.040,2.070,74.000
6.279,2.661,1.827,115.000
6.265,2.630,1.821,130.000
6.241,2.597,1.811,26.000
6.236,2.568,1.807,46.000
6.255,2.551,1.810,114.000
6.222,2.511,1.798,119.000
6.207,2.481,1.791,115.000
6.187,2.447,1.783,118.000
6.166,2.415,1.774,122.000
6.146,2.381,1.766,122.000
6.130,2.353,1.759,119.000
6.115,2.322,1.753,121.000
6.090,2.289,1.743,121.000
6.069,2.257,1.735,115.000
6.062,2.232,1.731,118.000
6.052,2.203,1.726,121.000
6.038,2.175,1.720,122.000
6.007,2.140,1.709,124.000
5.984,2.108,1.700,121.000
5.969,2.079,1.694,121.000
5.958,2.053,1.689,121.000
5.951,2.027,1.684,121.000
5.929,1.994,1.676,118.000
5.907,1.964,1.668,121.000
5.897,1.938,1.663,124.000
5.887,1.912,1.659,125.000
5.864,1.883,1.650,122.000
5.845,1.853,1.643,121.000
5.821,1.826,1.635,118.000
5.802,1.797,1.627,50.000
5.769,1.765,1.617,26.000
5.772,1.743,1.616,34.000
5.744,1.714,1.606,37.000
5.760,1.695,1.609,67.000
0,0,0,0
7.204,2.069,2.008,48.000
7.256,2.057,2.021,63.000
7.263,2.032,2.021,65.000
7.297,2.013,2.028,65.000
7.330,1.993,2.035,36.000
7.392,1.985,2.051,11.000
7.433,1.968,2.060,15.000
7.456,1.946,2.065,18.000
7.490,1.926,2.072,31.000
7.487,1.899,2.070,34.000
7.503,1.875,2.072,38.000
7.513,1.849,2.073,37.000
5.527,1.340,1.524,5.000
0,0,0,0
3.524,0.828,0.970,132.000
3.520,0.814,0.968,42.000
5.482,1.247,1.506,128.000
5.465,1.226,1.501,134.000
5.422,1.195,1.488,129.000
5.433,1.179,1.490,133.000
5.408,1.152,1.481,130.000
5.409,1.136,1.481,131.000
5.381,1.109,1.472,130.000
5.371,1.089,1.469,131.000
5.366,1.067,1.466,130.000
5.352,1.046,1.461,131.000
5.343,1.025,1.458,130.000
5.326,1.001,1.452,131.000
5.299,0.975,1.444,132.000
5.281,0.956,1.438,129.000
5.299,0.940,1.442,133.000
5.274,0.917,1.434,133.000
5.256,0.894,1.429,129.000
5.250,0.875,1.426,131.000
5.241,0.855,1.423,130.000
5.233,0.834,1.420,130.000
5.230,0.814,1.418,127.000
5.208,0.792,1.412,128.000
5.196,0.772,1.407,131.000
5.175,0.751,1.401,131.000
5.176,0.732,1.401,134.000
5.152,0.711,1.393,130.000
5.135,0.690,1.388,130.000
5.135,0.672,1.388,134.000
5.109,0.650,1.380,130.000
5.125,0.636,1.384,131.000
5.106,0.614,1.378,130.000
5.085,0.595,1.372,129.000
5.075,0.575,1.369,127.000
5.072,0.557,1.367,130.000
5.070,0.539,1.366,128.000
5.058,0.520,1.362,127.000
5.035,0.499,1.356,130.000
5.031,0.482,1.354,133.000
5.007,0.462,1.347,133.000
5.001,0.444,1.345,132.000
4.989,0.424,1.342,134.000
4.977,0.407,1.338,132.000
4.950,0.387,1.330,130.000
4.963,0.371,1.333,133.000
4.947,0.352,1.329,132.000
4.934,0.334,1.325,129.000
4.941,0.317,1.327,134.000
4.909,0.299,1.318,130.000
4.905,0.280,1.316,131.000
4.906,0.264,1.316,131.000
4.893,0.245,1.313,129.000
4.880,0.228,1.309,130.000
4.870,0.210,1.306,131.000
4.864,0.194,1.304,134.000
4.854,0.175,1.301,134.000
4.841,0.160,1.298,132.000
4.820,0.141,1.292,134.000
4.799,0.125,1.286,133.000
4.798,0.108,1.286,134.000
4.794,0.091,1.285,130.000
4.794,0.074,1.285,134.000
4.769,0.057,1.278,133.000
4.758,0.041,1.275,133.000
4.754,0.024,1.274,132.000
4.748,0.007,1.272,129.000
4.762,-0.009,1.276,134.000
4.733,-0.026,1.268,130.000
4.719,-0.043,1.265,131.000
4.715,-0.059,1.264,131.000
4.711,-0.076,1.263,131.000
4.707,-0.092,1.261,133.000
4.695,-0.107,1.258,133.000
4.677,-0.124,1.254,134.000
4.673,-0.138,1.253,134.000
4.659,-0.155,1.249,133.000
4.670,-0.172,1.252,63.000
4.637,-0.188,1.243,36.000
4.647,-0.203,1.246,41.000
4.639,-0.220,1.244,41.000
4.659,-0.236,1.250,114.000
4.643,-0.252,1.246,128.000
4.635,-0.267,1.244,131.000
4.610,-0.282,1.238,130.000
4.613,-0.298,1.239,128.000
4.608,-0.314,1.238,131.000
4.603,-0.330,1.237,131.000
4.566,-0.343,1.227,126.000
4.568,-0.360,1.228,127.000
4.565,-0.376,1.227,130.000
4.560,-0.391,1.226,128.000
4.553,-0.406,1.225,127.000
4.540,-0.421,1.222,125.000
4.530,-0.436,1.220,127.000
4.516,-0.450,1.216,124.000
4.520,-0.466,1.217,125.000
4.514,-0.481,1.216,125.000
4.495,-0.495,1.212,124.000
4.486,-0.509,1.210,124.000
4.482,-0.525,1.209,125.000
4.480,-0.540,1.209,125.000
4.478,-0.556,1.209,127.000
4.459,-0.569,1.205,128.000
4.446,-0.584,1.201,130.000
4.444,-0.598,1.201,128.000
4.436,-0.613,1.200,127.000
4.428,-0.627,1.198,130.000
4.418,-0.641,1.196,128.000
4.401,-0.655,1.192,130.000
4.398,-0.671,1.192,130.000
4.392,-0.685,1.191,130.000
4.394,-0.701,1.192,131.000
4.357,-0.710,1.183,129.000
4.367,-0.729,1.186,133.000
4.346,-0.738,1.181,129.000
4.357,-0.756,1.185,131.000
4.337,-0.769,1.180,128.000
4.336,-0.785,1.181,131.000
4.305,-0.794,1.173,128.000
4.319,-0.812,1.178,131.000
4.316,-0.827,1.178,130.000
4.310,-0.842,1.177,130.000
4.299,-0.855,1.175,131.000
4.281,-0.868,1.170,130.000
4.270,-0.880,1.168,128.000
4.271,-0.897,1.169,130.000
4.272,-0.912,1.170,128.000
4.251,-0.924,1.166,127.000
4.239,-0.934,1.163,124.000
4.234,-0.949,1.163,125.000
4.232,-0.964,1.163,130.000
4.227,-0.978,1.163,127.000
4.212,-0.991,1.160,109.000
4.165,-0.996,1.148,39.000
4.155,-1.007,1.146,39.000
4.166,-1.025,1.150,46.000
4.166,-1.042,1.151,73.000
4.134,-1.050,1.143,57.000
4.133,-1.063,1.143,52.000
4.157,-1.084,1.151,57.000
7.286,-1.932,2.020,115.000
7.259,-1.952,2.014,119.000
7.232,-1.972,2.008,118.000
7.210,-1.993,2.004,118.000
7.207,-2.018,2.005,118.000
7.199,-2.044,2.005,118.000
7.187,-2.066,2.004,119.000
7.166,-2.089,2.000,118.000
7.149,-2.107,1.997,115.000
7.147,-2.135,1.999,119.000
7.133,-2.159,1.997,118.000
7.126,-2.185,1.997,118.000
7.104,-2.203,1.993,118.000
7.088,-2.227,1.991,115.000
7.081,-2.250,1.991,112.000
7.069,-2.274,1.990,115.000
7.061,-2.298,1.990,112.000
7.042,-2.321,1.987,115.000
7.029,-2.342,1.985,119.000
7.011,-2.364,1.983,115.000
7.010,-2.392,1.985,115.000
7.000,-2.416,1.984,119.000
6.978,-2.437,1.980,121.000
6.960,-2.458,1.978,119.000
6.953,-2.480,1.978,119.000
6.937,-2.501,1.976,75.000
3.955,-1.442,1.128,29.000
3.924,-1.447,1.121,110.000
3.905,-1.455,1.117,74.000
3.925,-1.478,1.124,135.000
3.889,-1.480,1.115,134.000
3.895,-1.497,1.118,135.000
3.873,-1.505,1.113,131.000
3.864,-1.518,1.112,133.000
3.862,-1.533,1.113,131.000
3.859,-1.547,1.114,134.000
3.854,-1.559,1.114,134.000
3.836,-1.568,1.110,132.000
3.830,-1.582,1.110,133.000
3.828,-1.597,1.111,133.000
3.821,-1.609,1.111,134.000
3.817,-1.623,1.111,133.000
3.806,-1.634,1.110,134.000
3.793,-1.645,1.108,134.000
3.793,-1.659,1.109,133.000
3.785,-1.672,1.109,126.000
3.755,-1.674,1.102,112.000
3.749,-1.687,1.102,136.000
3.739,-1.699,1.100,139.000
3.740,-1.716,1.103,139.000
3.736,-1.729,1.103,140.000
3.726,-1.741,1.102,140.000
3.712,-1.748,1.099,139.000
3.702,-1.760,1.098,139.000
3.703,-1.776,1.100,139.000
3.697,-1.789,1.100,139.000
3.689,-1.801,1.100,137.000
3.677,-1.812,1.098,139.000
3.663,-1.820,1.096,140.000
3.663,-1.837,1.098,140.000
3.662,-1.851,1.099,139.000
3.657,-1.866,1.100,140.000
3.637,-1.871,1.096,140.000
3.622,-1.879,1.093,139.000
3.625,-1.897,1.096,139.000
3.625,-1.914,1.098,139.000
3.617,-1.925,1.098,140.000
3.607,-1.936,1.097,140.000
3.594,-1.944,1.095,140.000
3.590,-1.959,1.096,140.000
3.592,-1.976,1.098,141.000
3.588,-1.990,1.099,139.000
3.578,-2.001,1.098,141.000
3.564,-2.010,1.096,141.000
3.560,-2.024,1.097,141.000
3.555,-2.038,1.098,140.000
3.555,-2.053,1.100,140.000
3.537,-2.060,1.097,140.000
3.527,-2.070,1.096,140.000
3.521,-2.084,1.096,139.000
3.518,-2.098,1.097,139.000
3.513,-2.113,1.098,139.000
3.503,-2.122,1.097,141.000
3.485,-2.128,1.094,139.000
3.486,-2.146,1.097,140.000
3.480,-2.159,1.097,139.000
3.478,-2.174,1.099,140.000
3.462,-2.181,1.096,139.000
3.451,-2.190,1.095,138.000
3.448,-2.206,1.097,54.000
3.465,-2.233,1.105,128.000
3.472,-2.255,1.109,134.000
3.450,-2.257,1.105,136.000
3.438,-2.267,1.104,134.000
3.431,-2.279,1.104,135.000
3.432,-2.298,1.107,134.000
3.427,-2.312,1.108,134.000
3.412,-2.320,1.106,136.000
3.402,-2.329,1.105,135.000
3.400,-2.345,1.107,135.000
3.392,-2.357,1.107,135.000
3.390,-2.373,1.109,134.000
3.375,-2.380,1.107,135.000
3.367,-2.393,1.107,135.000
3.365,-2.409,1.109,135.000
3.356,-2.421,1.109,134.000
3.352,-2.433,1.110,134.000
3.340,-2.443,1.109,134.000
3.331,-2.456,1.109,134.000
3.326,-2.471,1.110,133.000
3.322,-2.484,1.111,132.000
3.310,-2.493,1.110,131.000
3.303,-2.505,1.111,134.000
3.292,-2.516,1.110,133.000
3.286,-2.531,1.111,133.000
3.280,-2.545,1.112,133.000
3.279,-2.562,1.115,135.000
3.262,-2.568,1.112,132.000
3.251,-2.575,1.111,133.000
3.248,-2.591,1.113,131.000
3.242,-2.606,1.114,133.000
3.240,-2.623,1.117,134.000
3.223,-2.629,1.114,131.000
3.214,-2.641,1.114,133.000
3.209,-2.653,1.116,133.000
3.202,-2.667,1.117,133.000
3.197,-2.682,1.118,135.000
3.186,-2.692,1.118,132.000
3.173,-2.698,1.116,130.000
3.170,-2.716,1.119,132.000
3.165,-2.729,1.120,133.000
3.165,-2.749,1.123,134.000
3.147,-2.752,1.120,134.000
3.137,-2.764,1.120,136.000
3.136,-2.782,1.123,135.000
3.132,-2.798,1.125,135.000
3.125,-2.812,1.126,136.000
3.112,-2.821,1.125,135.000
3.100,-2.828,1.124,134.000
3.098,-2.847,1.127,134.000
3.094,-2.862,1.129,135.000
3.091,-2.880,1.132,132.000
3.077,-2.887,1.131,139.000
3.064,-2.895,1.129,135.000
3.060,-2.911,1.132,135.000
3.063,-2.935,1.137,139.000
3.059,-2.951,1.139,130.000
3.053,-2.965,1.140,137.000
3.028,-2.961,1.135,134.000
3.022,-2.977,1.137,134.000
3.022,-2.994,1.140,136.000
3.023,-3.018,1.144,137.000
3.001,-3.015,1.140,134.000
2.992,-3.029,1.141,135.000
2.987,-3.045,1.143,134.000
2.987,-3.067,1.147,135.000
2.985,-3.085,1.150,134.000
2.968,-3.090,1.148,136.000
2.959,-3.101,1.149,133.000
2.955,-3.119,1.151,134.000
2.948,-3.133,1.153,132.000
2.949,-3.157,1.157,134.000
2.929,-3.156,1.154,133.000
2.922,-3.171,1.155,135.000
2.913,-3.182,1.156,133.000
2.906,-3.198,1.158,132.000
2.903,-3.217,1.161,133.000
2.891,-3.225,1.161,130.000
2.878,-3.234,1.160,132.000
2.878,-3.257,1.165,127.000
2.873,-3.275,1.167,131.000
2.860,-3.283,1.167,129.000
2.854,-3.299,1.169,133.000
2.837,-3.303,1.167,130.000
2.827,-3.314,1.167,129.000
2.833,-3.345,1.175,131.000
2.813,-3.344,1.171,130.000
2.801,-3.354,1.171,130.000
2.802,-3.378,1.176,133.000
2.782,-3.380,1.173,129.000
2.796,-3.421,1.184,134.000
2.779,-3.425,1.182,132.000
2.764,-3.427,1.180,133.000
2.754,-3.440,1.181,131.000
2.744,-3.453,1.182,132.000
2.743,-3.478,1.187,132.000
2.732,-3.487,1.187,131.000
2.721,-3.498,1.187,129.000
2.727,-3.530,1.195,134.000
2.707,-3.531,1.192,131.000
2.702,-3.549,1.195,131.000
2.699,-3.571,1.199,131.000
2.683,-3.578,1.198,133.000
2.671,-3.587,1.198,131.000
2.666,-3.607,1.202,130.000
2.662,-3.627,1.206,131.000
2.658,-3.647,1.209,130.000
2.642,-3.654,1.208,127.000
2.632,-3.666,1.209,127.000
2.629,-3.689,1.214,128.000
2.619,-3.703,1.215,125.000
2.616,-3.727,1.220,130.000
2.599,-3.729,1.218,130.000
2.588,-3.742,1.219,128.000
2.580,-3.757,1.221,130.000
2.580,-3.787,1.228,133.000
2.561,-3.786,1.225,129.000
2.557,-3.808,1.229,133.000
2.537,-3.807,1.226,128.000
2.535,-3.834,1.231,130.000
2.534,-3.862,1.238,131.000
2.519,-3.869,1.237,130.000
2.508,-3.879,1.238,130.000
2.500,-3.898,1.241,131.000
2.484,-3.901,1.239,129.000
2.487,-3.938,1.248,130.000
2.475,-3.950,1.249,128.000
2.461,-3.959,1.249,130.000
2.454,-3.977,1.252,130.000
2.448,-3.999,1.256,128.000
2.441,-4.019,1.260,125.000
2.433,-4.037,1.263,122.000
2.412,-4.034,1.259,38.000
2.405,-4.056,1.264,27.000
3.824,-6.496,2.020,40.000
3.795,-6.502,2.017,36.000
3.774,-6.516,2.018,36.000
3.747,-6.525,2.016,39.000
3.724,-6.532,2.015,36.000
3.702,-6.549,2.016,36.000
3.683,-6.566,2.017,38.000
3.666,-6.589,2.020,39.000
3.629,-6.576,2.013,34.000
3.607,-6.593,2.014,36.000
3.587,-6.610,2.015,37.000
3.565,-6.624,2.016,36.000
3.546,-6.643,2.018,36.000
3.517,-6.648,2.015,38.000
3.492,-6.654,2.014,35.000
3.473,-6.675,2.016,37.000
3.452,-6.695,2.018,56.000
3.410,-6.669,2.007,24.000
3.413,-6.728,2.021,34.000
2.233,-4.439,1.331,9.000
2.215,-4.443,1.330,55.000
2.194,-4.441,1.327,28.000
2.187,-4.464,1.332,32.000
2.171,-4.474,1.332,34.000
2.157,-4.482,1.333,23.000
2.164,-4.539,1.347,38.000
2.157,-4.564,1.353,105.000
2.149,-4.589,1.358,105.000
2.138,-4.603,1.360,119.000
2.120,-4.609,1.359,118.000
2.113,-4.633,1.364,112.000
2.105,-4.658,1.370,112.000
2.094,-4.678,1.373,106.000
2.079,-4.689,1.374,103.000
2.065,-4.699,1.375,106.000
2.056,-4.724,1.381,103.000
2.046,-4.747,1.385,109.000
2.037,-4.773,1.390,115.000
2.021,-4.779,1.390,109.000
2.009,-4.797,1.393,118.000
1.998,-4.823,1.399,112.000
1.992,-4.858,1.407,118.000
1.981,-4.873,1.410,106.000
1.967,-4.889,1.412,115.000
1.952,-4.900,1.413,115.000
1.942,-4.928,1.419,109.000
1.933,-4.950,1.424,103.000
1.921,-4.974,1.429,109.000
1.904,-4.980,1.429,109.000
1.891,-5.002,1.433,112.000
1.879,-5.019,1.436,118.000
1.868,-5.044,1.441,115.000
1.859,-5.075,1.448,118.000
1.842,-5.086,1.449,112.000
1.834,-5.113,1.456,115.000
1.823,-5.138,1.461,115.000
1.813,-5.166,1.467,109.000
1.801,-5.191,1.472,109.000
1.786,-5.204,1.474,109.000
1.771,-5.219,1.477,106.000
1.757,-5.242,1.481,109.000
1.744,-5.267,1.487,115.000
1.736,-5.298,1.494,122.000
1.715,-5.297,1.492,31.000
1.694,-5.298,1.490,21.000
1.686,-5.339,1.500,33.000
1.670,-5.350,1.502,105.000
1.661,-5.385,1.510,118.000
1.644,-5.394,1.511,124.000
1.628,-5.413,1.515,125.000
1.617,-5.441,1.521,122.000
1.603,-5.469,1.527,122.000
1.590,-5.489,1.531,122.000
1.571,-5.498,1.532,118.000
1.560,-5.530,1.539,122.000
1.544,-5.554,1.545,121.000
1.543,-5.622,1.562,122.000
1.528,-5.647,1.567,118.000
1.512,-5.663,1.571,118.000
1.474,-5.597,1.551,57.000
1.452,-5.595,1.549,57.000
1.426,-5.579,1.543,52.000
1.408,-5.576,1.541,53.000
1.382,-5.555,1.534,52.000
1.354,-5.534,1.527,53.000
1.332,-5.531,1.524,52.000
1.311,-5.520,1.520,54.000
1.288,-5.510,1.516,54.000
1.262,-5.482,1.507,57.000
1.236,-5.456,1.499,55.000
1.214,-5.452,1.496,53.000
1.190,-5.437,1.491,54.000
1.170,-5.431,1.489,55.000
1.145,-5.409,1.481,51.000
1.128,-5.411,1.481,54.000
1.105,-5.398,1.476,50.000
1.085,-5.390,1.473,50.000
1.063,-5.383,1.470,50.000
1.040,-5.365,1.464,54.000
1.017,-5.352,1.460,57.000
0.994,-5.327,1.452,54.000
0.973,-5.325,1.450,55.000
0.954,-5.315,1.447,54.000
0.931,-5.291,1.440,53.000
0.908,-5.270,1.433,51.000
0.889,-5.275,1.433,54.000
0.870,-5.268,1.431,50.000
0.849,-5.252,1.426,47.000
0.827,-5.228,1.418,50.000
0.806,-5.216,1.414,51.000
0.786,-5.209,1.412,54.000
0.767,-5.208,1.411,54.000
0.745,-5.192,1.405,53.000
0.723,-5.166,1.398,57.000
0.703,-5.147,1.392,54.000
0.683,-5.134,1.388,53.000
0.664,-5.129,1.386,54.000
0.645,-5.123,1.384,54.000
0.626,-5.104,1.378,49.000
0.606,-5.095,1.375,51.000
0.588,-5.089,1.373,50.000
0.568,-5.076,1.369,47.000
0.550,-5.068,1.366,48.000
0.529,-5.053,1.361,51.000
0.511,-5.036,1.356,57.000
0.491,-5.022,1.352,56.000
0.473,-5.018,1.351,54.000
0.455,-5.008,1.347,54.000
0.437,-4.988,1.342,55.000
0.418,-4.978,1.339,55.000
0.399,-4.970,1.336,53.000
0.381,-4.960,1.333,53.000
0.364,-4.953,1.331,53.000
0.345,-4.939,1.327,52.000
0.328,-4.929,1.324,53.000
0.311,-4.926,1.323,52.000
0.292,-4.929,1.323,57.000
0.274,-4.913,1.318,54.000
0.257,-4.898,1.314,54.000
0.239,-4.880,1.309,54.000
0.222,-4.879,1.309,57.000
