"X","Y","Z","Intensity"
3.162,7.072,2.076,58.000
3.183,7.050,2.073,58.000
3.215,7.050,2.076,60.000
3.239,7.050,2.079,58.000
3.264,7.036,2.078,60.000
3.278,6.998,2.071,38.000
3.314,7.008,2.077,56.000
3.339,7.007,2.080,64.000
3.360,6.984,2.077,58.000
3.385,6.977,2.078,57.000
3.404,6.954,2.075,58.000
3.427,6.943,2.075,63.000
3.454,6.934,2.076,57.000
3.482,6.926,2.077,60.000
3.506,6.914,2.077,60.000
3.528,6.897,2.076,58.000
3.554,6.886,2.076,60.000
3.581,6.885,2.079,25.000
3.603,6.869,2.078,55.000
3.632,6.862,2.080,60.000
3.643,6.826,2.073,54.000
3.667,6.815,2.074,63.000
3.691,6.804,2.074,60.000
3.714,6.792,2.074,60.000
3.744,6.788,2.077,60.000
3.760,6.764,2.074,58.000
3.785,6.750,2.074,63.000
3.811,6.744,2.076,63.000
3.836,6.730,2.076,65.000
3.862,6.727,2.078,60.000
3.879,6.699,2.074,60.000
3.898,6.681,2.073,58.000
3.925,6.672,2.074,60.000
3.950,6.664,2.076,58.000
3.974,6.650,2.076,58.000
3.991,6.628,2.073,60.000
4.016,6.615,2.074,65.000
4.040,6.603,2.074,60.000
4.070,6.600,2.078,63.000
4.093,6.586,2.078,58.000
4.113,6.565,2.076,63.000
4.135,6.551,2.076,48.000
4.165,6.548,2.079,67.000
4.184,6.527,2.077,60.000
4.209,6.515,2.078,60.000
4.226,6.493,2.076,63.000
4.242,6.468,2.073,58.000
4.265,6.456,2.073,60.000
4.295,6.450,2.076,60.000
4.313,6.435,2.076,58.000
4.334,6.416,2.075,63.000
4.349,6.390,2.071,60.000
4.381,6.387,2.075,60.000
4.407,6.378,2.077,60.000
4.429,6.361,2.077,63.000
4.447,6.341,2.075,60.000
4.465,6.318,2.073,60.000
4.485,6.302,2.073,57.000
4.517,6.300,2.077,60.000
4.539,6.289,2.078,60.000
4.554,6.262,2.075,58.000
4.572,6.240,2.073,58.000
4.598,6.230,2.075,58.000
4.622,6.217,2.076,58.000
4.647,6.203,2.077,57.000
4.668,6.187,2.077,63.000
4.687,6.168,2.076,63.000
4.701,6.142,2.073,58.000
4.731,6.137,2.076,60.000
4.753,6.123,2.077,58.000
4.769,6.100,2.075,65.000
4.782,6.075,2.072,57.000
4.810,6.065,2.074,60.000
4.840,6.059,2.078,63.000
4.862,6.041,2.078,63.000
4.874,6.016,2.075,65.000
4.892,5.994,2.073,60.000
4.919,5.984,2.076,63.000
4.940,5.965,2.075,60.000
4.960,5.948,2.075,60.000
4.981,5.930,2.075,60.000
4.996,5.910,2.074,58.000
5.019,5.896,2.075,65.000
5.047,5.887,2.078,65.000
5.065,5.864,2.076,60.000
5.080,5.841,2.074,60.000
5.096,5.819,2.073,63.000
5.119,5.804,2.074,63.000
5.145,5.791,2.076,63.000
5.175,5.786,2.080,55.000
5.182,5.753,2.075,63.000
5.203,5.734,2.075,63.000
5.223,5.716,2.075,65.000
5.247,5.702,2.076,67.000
5.271,5.688,2.078,58.000
5.275,5.657,2.073,63.000
5.295,5.636,2.072,60.000
5.318,5.625,2.074,67.000
5.342,5.610,2.076,63.000
5.363,5.593,2.076,60.000
5.374,5.563,2.073,65.000
5.389,5.544,2.072,65.000
5.409,5.524,2.072,63.000
5.432,5.512,2.074,65.000
5.459,5.499,2.076,60.000
5.470,5.474,2.074,65.000
5.485,5.451,2.072,67.000
5.503,5.430,2.072,63.000
5.534,5.421,2.076,63.000
5.550,5.399,2.075,65.000
5.563,5.374,2.073,63.000
5.579,5.355,2.072,67.000
5.601,5.338,2.073,67.000
5.626,5.326,2.076,49.000
5.651,5.313,2.078,67.000
5.659,5.279,2.074,63.000
5.669,5.251,2.071,65.000
5.695,5.240,2.074,69.000
5.716,5.223,2.075,69.000
5.736,5.207,2.076,63.000
5.747,5.178,2.073,72.000
5.758,5.156,2.071,102.000
5.789,5.145,2.075,111.000
5.804,5.124,2.075,121.000
5.823,5.103,2.075,118.000
5.836,5.080,2.073,103.000
5.841,5.047,2.068,66.000
5.867,5.035,2.072,65.000
5.888,5.016,2.073,63.000
5.910,5.002,2.075,58.000
5.918,4.972,2.071,60.000
5.933,4.951,2.071,65.000
5.957,4.934,2.073,65.000
5.975,4.918,2.074,65.000
6.000,4.904,2.076,67.000
6.003,4.872,2.072,69.000
6.023,4.851,2.072,67.000
6.037,4.830,2.072,63.000
6.058,4.812,2.073,60.000
6.087,4.798,2.077,65.000
6.087,4.764,2.071,67.000
6.106,4.745,2.072,67.000
6.126,4.726,2.073,67.000
6.143,4.707,2.074,69.000
6.160,4.684,2.074,65.000
6.167,4.657,2.071,69.000
6.184,4.634,2.071,69.000
6.200,4.615,2.071,67.000
6.222,4.596,2.073,69.000
6.239,4.576,2.073,67.000
6.232,4.536,2.065,36.000
6.247,4.515,2.065,34.000
6.275,4.500,2.069,110.000
6.269,4.465,2.062,30.000
6.324,4.471,2.075,50.000
6.331,4.444,2.073,70.000
6.338,4.415,2.070,69.000
6.354,4.395,2.070,74.000
6.379,4.379,2.073,74.000
6.394,4.357,2.073,67.000
6.402,4.328,2.071,72.000
6.411,4.303,2.069,67.000
6.431,4.284,2.071,69.000
6.450,4.263,2.072,69.000
6.476,4.248,2.075,67.000
6.480,4.218,2.072,69.000
6.489,4.192,2.070,67.000
6.510,4.174,2.072,102.000
6.527,4.152,2.073,72.000
6.545,4.134,2.074,67.000
6.551,4.105,2.072,72.000
6.560,4.080,2.070,74.000
6.577,4.057,2.071,72.000
6.597,4.039,2.073,69.000
6.611,4.015,2.073,72.000
6.623,3.992,2.072,74.000
6.629,3.963,2.070,72.000
6.647,3.944,2.071,74.000
6.666,3.924,2.073,72.000
6.687,3.904,2.075,108.000
6.687,3.872,2.071,112.000
6.689,3.845,2.067,109.000
6.703,3.822,2.067,65.000
6.731,3.807,2.072,67.000
6.754,3.787,2.075,69.000
6.753,3.757,2.071,69.000
6.762,3.731,2.070,72.000
6.776,3.707,2.070,69.000
6.796,3.687,2.072,72.000
6.815,3.667,2.074,72.000
6.821,3.639,2.072,72.000
6.828,3.614,2.070,102.000
6.843,3.590,2.071,69.000
6.859,3.572,2.072,102.000
6.872,3.547,2.072,102.000
6.881,3.520,2.071,74.000
6.884,3.489,2.068,74.000
6.901,3.472,2.070,74.000
6.917,3.449,2.071,102.000
6.932,3.428,2.072,102.000
6.934,3.397,2.069,74.000
6.946,3.373,2.069,74.000
6.956,3.348,2.068,72.000
6.971,3.326,2.070,72.000
6.988,3.303,2.071,102.000
6.988,3.276,2.068,74.000
6.996,3.250,2.067,102.000
7.008,3.223,2.067,102.000
7.034,3.204,2.071,74.000
7.041,3.179,2.070,67.000
7.047,3.152,2.068,69.000
7.050,3.126,2.066,72.000
7.068,3.104,2.068,69.000
7.088,3.083,2.071,74.000
7.100,3.059,2.072,72.000
0,0,0,0
0,0,0,0
6.256,2.620,1.817,129.000
6.230,2.582,1.807,25.000
6.244,2.563,1.809,41.000
6.250,2.539,1.808,117.000
6.208,2.498,1.793,118.000
6.196,2.467,1.787,118.000
6.178,2.437,1.780,118.000
6.171,2.408,1.775,119.000
6.142,2.372,1.764,121.000
6.114,2.337,1.754,122.000
6.100,2.307,1.748,121.000
6.089,2.278,1.742,119.000
6.076,2.250,1.736,118.000
6.053,2.218,1.727,119.000
6.030,2.186,1.719,121.000
6.016,2.156,1.712,122.000
6.004,2.131,1.707,121.000
5.990,2.102,1.701,122.000
5.963,2.067,1.691,119.000
5.943,2.037,1.683,118.000
5.935,2.011,1.679,118.000
5.930,1.986,1.676,119.000
5.918,1.961,1.670,119.000
5.888,1.927,1.660,124.000
5.865,1.899,1.652,124.000
5.853,1.871,1.647,124.000
5.843,1.847,1.642,121.000
5.829,1.819,1.636,119.000
5.769,1.780,1.618,27.000
5.747,1.751,1.610,34.000
5.736,1.727,1.605,30.000
5.744,1.707,1.606,35.000
5.780,1.697,1.614,52.000
7.188,2.083,2.005,43.000
7.227,2.066,2.014,67.000
7.237,2.040,2.015,63.000
7.283,2.027,2.026,67.000
7.314,2.008,2.032,57.000
7.356,1.992,2.042,20.000
7.395,1.973,2.051,11.000
7.435,1.958,2.060,15.000
7.487,1.943,2.073,24.000
7.507,1.919,2.076,42.000
7.499,1.889,2.072,39.000
7.498,1.862,2.070,38.000
7.512,1.838,2.072,38.000
5.515,1.331,1.520,24.000
5.505,1.307,1.516,66.000
5.485,1.283,1.509,117.000
5.473,1.259,1.505,131.000
5.468,1.238,1.502,133.000
5.438,1.211,1.493,129.000
5.446,1.193,1.494,133.000
5.415,1.166,1.484,131.000
5.393,1.144,1.477,129.000
5.396,1.124,1.477,128.000
5.388,1.104,1.474,130.000
5.377,1.082,1.470,130.000
5.362,1.059,1.464,128.000
5.347,1.035,1.459,131.000
5.335,1.015,1.455,131.000
5.317,0.992,1.449,130.000
5.325,0.974,1.450,133.000
5.286,0.947,1.439,130.000
5.265,0.926,1.432,131.000
5.258,0.906,1.430,130.000
5.254,0.886,1.428,129.000
5.259,0.868,1.428,131.000
5.235,0.845,1.421,128.000
5.217,0.824,1.415,127.000
5.210,0.805,1.413,128.000
5.211,0.785,1.412,127.000
0,0,0,0
3.708,0.532,1.004,14.000
3.706,0.520,1.003,12.000
3.702,0.506,1.001,18.000
3.704,0.493,1.001,27.000
3.690,0.477,0.997,33.000
3.649,0.460,0.986,31.000
3.438,0.421,0.928,9.000
3.461,0.412,0.934,6.000
3.479,0.402,0.938,5.000
3.483,0.391,0.939,5.000
3.474,0.377,0.936,6.000
3.479,0.365,0.937,7.000
3.494,0.354,0.941,16.000
0,0,0,0
3.495,0.330,0.941,134.000
0,0,0,0
3.476,0.305,0.935,6.000
3.494,0.293,0.940,7.000
3.495,0.281,0.940,6.000
3.494,0.268,0.939,6.000
3.497,0.256,0.940,5.000
3.498,0.245,0.940,5.000
3.502,0.233,0.941,6.000
3.507,0.221,0.942,5.000
0,0,0,0
4.915,0.276,1.319,127.000
4.891,0.256,1.312,128.000
4.887,0.240,1.311,128.000
4.884,0.222,1.310,128.000
4.881,0.205,1.309,130.000
4.865,0.186,1.304,133.000
4.836,0.171,1.297,132.000
4.833,0.154,1.296,131.000
4.826,0.136,1.294,133.000
4.819,0.119,1.292,133.000
4.796,0.102,1.285,132.000
4.781,0.085,1.281,132.000
4.777,0.068,1.280,131.000
4.773,0.051,1.279,131.000
4.764,0.035,1.276,130.000
4.748,0.018,1.272,129.000
4.750,0.002,1.273,131.000
4.731,-0.015,1.268,129.000
4.735,-0.031,1.269,130.000
4.727,-0.048,1.267,130.000
4.711,-0.064,1.263,128.000
4.696,-0.081,1.258,128.000
4.701,-0.098,1.260,125.000
4.691,-0.115,1.257,130.000
4.687,-0.128,1.256,131.000
4.673,-0.145,1.253,133.000
4.647,-0.161,1.246,133.000
4.649,-0.178,1.246,38.000
4.638,-0.193,1.244,37.000
4.626,-0.209,1.241,36.000
4.652,-0.224,1.248,75.000
4.650,-0.240,1.248,128.000
4.635,-0.256,1.244,128.000
4.634,-0.273,1.244,130.000
4.626,-0.289,1.242,128.000
4.603,-0.303,1.236,127.000
4.596,-0.318,1.235,130.000
4.591,-0.335,1.234,128.000
4.586,-0.350,1.232,130.000
4.581,-0.365,1.231,130.000
4.566,-0.381,1.228,127.000
4.546,-0.395,1.223,127.000
4.545,-0.410,1.223,127.000
4.539,-0.425,1.222,125.000
4.538,-0.440,1.222,125.000
4.517,-0.455,1.216,127.000
4.510,-0.468,1.215,124.000
4.498,-0.484,1.212,122.000
4.504,-0.500,1.214,125.000
4.495,-0.516,1.212,122.000
4.482,-0.529,1.209,125.000
4.468,-0.544,1.206,125.000
4.466,-0.559,1.206,127.000
4.464,-0.575,1.206,125.000
4.455,-0.589,1.204,127.000
4.443,-0.603,1.201,130.000
4.422,-0.615,1.196,130.000
4.420,-0.631,1.196,130.000
4.421,-0.647,1.197,130.000
4.411,-0.661,1.195,130.000
4.394,-0.674,1.191,130.000
4.384,-0.689,1.189,130.000
4.387,-0.704,1.191,133.000
4.362,-0.716,1.184,128.000
4.372,-0.734,1.188,131.000
4.337,-0.744,1.179,128.000
4.341,-0.759,1.181,131.000
4.325,-0.772,1.177,128.000
4.332,-0.788,1.180,130.000
4.332,-0.805,1.181,131.000
4.301,-0.814,1.173,128.000
4.304,-0.830,1.175,130.000
4.297,-0.845,1.173,130.000
4.294,-0.860,1.173,128.000
4.288,-0.873,1.172,128.000
4.277,-0.887,1.170,131.000
4.263,-0.899,1.167,128.000
4.255,-0.914,1.166,128.000
4.256,-0.929,1.167,128.000
4.249,-0.943,1.166,130.000
4.239,-0.954,1.164,128.000
4.220,-0.967,1.160,128.000
4.217,-0.981,1.160,124.000
4.195,-0.991,1.155,42.000
4.178,-1.003,1.151,40.000
4.155,-1.014,1.146,39.000
4.163,-1.030,1.149,70.000
4.148,-1.041,1.146,58.000
4.141,-1.055,1.145,57.000
4.163,-1.077,1.152,57.000
7.272,-1.909,2.015,65.000
7.269,-1.936,2.016,115.000
7.241,-1.954,2.009,112.000
7.230,-1.979,2.008,115.000
7.223,-2.003,2.008,118.000
7.197,-2.024,2.003,115.000
7.187,-2.046,2.002,122.000
7.183,-2.073,2.003,121.000
7.165,-2.094,2.000,109.000
7.157,-2.120,2.000,109.000
7.141,-2.142,1.998,119.000
7.120,-2.165,1.994,118.000
7.113,-2.188,1.994,115.000
7.109,-2.214,1.995,115.000
7.097,-2.238,1.994,109.000
7.074,-2.259,1.990,115.000
7.065,-2.282,1.989,119.000
7.051,-2.305,1.988,115.000
7.044,-2.328,1.988,112.000
7.039,-2.355,1.989,115.000
7.014,-2.374,1.984,119.000
6.995,-2.395,1.981,119.000
6.984,-2.420,1.980,118.000
6.977,-2.445,1.981,119.000
6.971,-2.470,1.982,115.000
6.945,-2.488,1.977,119.000
6.934,-2.509,1.976,36.000
3.959,-1.449,1.129,71.000
3.917,-1.448,1.119,69.000
3.921,-1.466,1.122,74.000
3.912,-1.478,1.121,135.000
3.885,-1.484,1.114,133.000
3.879,-1.496,1.114,134.000
3.881,-1.513,1.116,134.000
3.872,-1.525,1.115,135.000
3.857,-1.536,1.112,133.000
3.849,-1.546,1.111,132.000
3.843,-1.560,1.111,132.000
3.843,-1.575,1.113,134.000
3.839,-1.590,1.113,133.000
3.823,-1.598,1.110,133.000
3.816,-1.611,1.110,134.000
3.812,-1.626,1.110,132.000
3.806,-1.640,1.110,133.000
3.798,-1.652,1.110,134.000
3.787,-1.662,1.108,133.000
3.746,-1.661,1.098,48.000
3.749,-1.678,1.100,128.000
3.750,-1.694,1.103,136.000
3.744,-1.707,1.103,139.000
3.738,-1.719,1.103,139.000
3.727,-1.731,1.101,140.000
3.721,-1.743,1.101,140.000
3.718,-1.758,1.102,137.000
3.711,-1.770,1.102,138.000
3.701,-1.782,1.100,138.000
3.686,-1.790,1.098,137.000
3.681,-1.804,1.098,138.000
3.679,-1.818,1.099,139.000
3.679,-1.835,1.102,139.000
3.665,-1.842,1.099,140.000
3.650,-1.850,1.096,141.000
3.648,-1.865,1.098,140.000
3.641,-1.879,1.098,140.000
3.642,-1.895,1.100,140.000
3.620,-1.900,1.095,139.000
3.613,-1.912,1.095,139.000
3.611,-1.928,1.097,140.000
3.608,-1.941,1.098,140.000
3.603,-1.955,1.098,139.000
3.588,-1.963,1.096,140.000
3.572,-1.971,1.093,139.000
3.573,-1.989,1.096,140.000
3.577,-2.007,1.099,140.000
3.571,-2.018,1.099,140.000
3.557,-2.027,1.097,140.000
3.544,-2.037,1.095,141.000
3.540,-2.052,1.096,139.000
3.537,-2.064,1.097,139.000
3.531,-2.078,1.098,140.000
3.516,-2.086,1.095,138.000
3.505,-2.097,1.094,138.000
3.501,-2.110,1.095,138.000
3.500,-2.126,1.097,139.000
3.496,-2.141,1.098,139.000
3.477,-2.146,1.095,140.000
3.471,-2.159,1.095,139.000
3.463,-2.172,1.095,138.000
3.469,-2.191,1.099,139.000
3.460,-2.202,1.099,72.000
3.469,-2.224,1.104,124.000
3.462,-2.238,1.105,133.000
3.464,-2.256,1.108,135.000
3.450,-2.264,1.106,135.000
3.445,-2.278,1.107,135.000
3.431,-2.286,1.105,136.000
3.419,-2.296,1.104,135.000
3.418,-2.312,1.106,136.000
3.416,-2.328,1.108,134.000
3.408,-2.340,1.108,134.000
3.394,-2.347,1.106,135.000
3.384,-2.358,1.105,137.000
3.384,-2.375,1.108,135.000
3.378,-2.390,1.109,135.000
3.374,-2.403,1.110,134.000
3.359,-2.411,1.108,135.000
3.347,-2.420,1.107,135.000
3.345,-2.436,1.109,134.000
3.338,-2.449,1.109,133.000
3.331,-2.461,1.110,134.000
3.322,-2.474,1.110,134.000
3.313,-2.486,1.110,134.000
3.306,-2.498,1.110,133.000
3.302,-2.513,1.112,134.000
3.295,-2.525,1.112,133.000
3.280,-2.532,1.110,133.000
3.272,-2.543,1.110,132.000
3.266,-2.557,1.111,133.000
3.265,-2.576,1.114,132.000
3.256,-2.588,1.114,133.000
3.244,-2.597,1.113,133.000
3.232,-2.606,1.112,133.000
3.227,-2.618,1.113,132.000
3.226,-2.638,1.117,133.000
3.217,-2.648,1.117,133.000
3.207,-2.660,1.117,132.000
3.196,-2.668,1.116,132.000
3.192,-2.685,1.118,133.000
3.184,-2.697,1.118,135.000
3.183,-2.716,1.121,135.000
3.169,-2.721,1.119,134.000
3.159,-2.732,1.119,134.000
3.152,-2.744,1.120,133.000
3.155,-2.766,1.124,134.000
3.142,-2.775,1.123,134.000
3.129,-2.784,1.122,134.000
3.118,-2.793,1.122,133.000
3.117,-2.812,1.125,133.000
3.107,-2.823,1.125,133.000
3.107,-2.843,1.128,135.000
3.089,-2.845,1.125,136.000
3.088,-2.864,1.128,136.000
3.078,-2.875,1.128,135.000
3.070,-2.888,1.129,135.000
3.071,-2.910,1.134,136.000
3.056,-2.915,1.132,136.000
3.049,-2.928,1.133,136.000
3.038,-2.939,1.133,135.000
3.042,-2.962,1.138,136.000
3.037,-2.979,1.140,135.000
3.020,-2.980,1.137,134.000
3.011,-2.994,1.138,136.000
3.010,-3.012,1.141,135.000
3.004,-3.028,1.143,136.000
2.999,-3.044,1.145,135.000
2.980,-3.047,1.142,134.000
2.975,-3.062,1.144,134.000
2.968,-3.077,1.146,133.000
2.967,-3.097,1.149,134.000
2.967,-3.120,1.154,132.000
2.949,-3.122,1.151,133.000
2.938,-3.132,1.151,132.000
2.938,-3.151,1.154,134.000
2.930,-3.166,1.156,133.000
2.925,-3.182,1.158,132.000
2.911,-3.189,1.157,132.000
2.899,-3.200,1.157,133.000
2.894,-3.217,1.160,130.000
2.887,-3.231,1.161,131.000
2.882,-3.249,1.164,130.000
2.871,-3.258,1.164,127.000
2.867,-3.277,1.167,133.000
2.851,-3.281,1.165,130.000
2.850,-3.305,1.169,130.000
2.851,-3.327,1.174,133.000
2.826,-3.323,1.169,128.000
2.819,-3.337,1.170,131.000
2.824,-3.368,1.178,134.000
2.805,-3.366,1.174,129.000
2.811,-3.399,1.182,134.000
2.788,-3.393,1.177,131.000
2.772,-3.398,1.175,129.000
2.781,-3.436,1.184,136.000
2.760,-3.435,1.181,132.000
2.758,-3.454,1.184,130.000
2.753,-3.473,1.187,133.000
2.729,-3.467,1.182,130.000
2.736,-3.501,1.191,133.000
2.720,-3.506,1.189,132.000
2.720,-3.531,1.194,132.000
2.705,-3.537,1.193,133.000
2.695,-3.550,1.194,133.000
2.684,-3.562,1.195,132.000
2.688,-3.593,1.202,133.000
2.678,-3.606,1.204,131.000
2.661,-3.611,1.202,129.000
2.656,-3.627,1.205,130.000
2.647,-3.643,1.207,128.000
2.644,-3.666,1.211,127.000
2.636,-3.684,1.214,128.000
2.624,-3.691,1.213,127.000
2.611,-3.702,1.214,128.000
2.607,-3.724,1.218,130.000
2.596,-3.736,1.219,130.000
2.594,-3.761,1.224,131.000
2.581,-3.770,1.224,131.000
2.564,-3.770,1.222,126.000
2.562,-3.797,1.227,131.000
2.557,-3.819,1.231,131.000
2.536,-3.817,1.228,130.000
2.535,-3.843,1.234,130.000
2.524,-3.857,1.235,133.000
2.506,-3.859,1.233,129.000
2.511,-3.896,1.242,131.000
2.504,-3.916,1.245,133.000
2.480,-3.908,1.240,130.000
2.472,-3.927,1.243,130.000
2.466,-3.949,1.248,129.000
2.464,-3.971,1.252,128.000
2.460,-3.998,1.258,127.000
2.443,-3.999,1.256,127.000
2.434,-4.017,1.258,128.000
2.427,-4.036,1.262,60.000
2.420,-4.058,1.266,36.000
3.832,-6.480,2.017,30.000
3.804,-6.486,2.015,35.000
3.784,-6.497,2.015,36.000
3.761,-6.512,2.015,38.000
3.739,-6.526,2.015,36.000
3.725,-6.555,2.020,38.000
3.691,-6.548,2.014,36.000
3.667,-6.562,2.014,37.000
3.649,-6.580,2.016,37.000
3.623,-6.588,2.015,35.000
3.603,-6.603,2.016,36.000
3.577,-6.613,2.015,36.000
3.558,-6.630,2.016,37.000
3.535,-6.643,2.016,38.000
3.509,-6.656,2.016,38.000
3.492,-6.680,2.020,36.000
3.469,-6.686,2.018,43.000
3.425,-6.659,2.006,43.000
3.416,-6.696,2.014,19.000
3.399,-6.724,2.019,22.000
2.240,-4.468,1.339,45.000
2.207,-4.443,1.329,36.000
2.186,-4.438,1.326,30.000
2.183,-4.474,1.334,46.000
2.167,-4.478,1.333,27.000
2.163,-4.510,1.340,28.000
2.167,-4.557,1.352,67.000
2.152,-4.568,1.353,108.000
2.141,-4.582,1.355,115.000
2.136,-4.614,1.362,115.000
2.123,-4.629,1.364,115.000
2.111,-4.647,1.368,112.000
2.097,-4.657,1.369,112.000
2.086,-4.677,1.372,106.000
2.077,-4.700,1.377,109.000
2.064,-4.718,1.380,109.000
2.048,-4.724,1.380,106.000
2.035,-4.740,1.382,112.000
2.025,-4.765,1.387,115.000
2.021,-4.800,1.396,115.000
2.009,-4.814,1.398,115.000
1.995,-4.828,1.400,118.000
1.983,-4.845,1.403,118.000
1.973,-4.870,1.408,109.000
1.965,-4.898,1.414,115.000
1.954,-4.923,1.419,109.000
1.939,-4.933,1.420,109.000
1.925,-4.950,1.423,106.000
1.914,-4.970,1.427,106.000
1.901,-4.992,1.431,103.000
1.893,-5.018,1.437,115.000
1.876,-5.028,1.438,112.000
1.865,-5.049,1.442,112.000
1.851,-5.066,1.445,118.000
1.844,-5.102,1.454,109.000
1.834,-5.134,1.461,112.000
1.818,-5.144,1.462,118.000
1.806,-5.164,1.466,115.000
1.794,-5.189,1.471,109.000
1.780,-5.212,1.476,75.000
1.767,-5.229,1.479,103.000
1.752,-5.244,1.481,109.000
1.735,-5.260,1.484,103.000
1.725,-5.291,1.491,119.000
1.706,-5.292,1.490,32.000
1.689,-5.303,1.491,24.000
1.681,-5.338,1.500,57.000
1.667,-5.363,1.505,114.000
1.653,-5.381,1.508,125.000
1.640,-5.407,1.514,124.000
1.627,-5.430,1.519,121.000
1.610,-5.447,1.522,122.000
1.595,-5.461,1.524,119.000
1.582,-5.491,1.531,122.000
1.568,-5.511,1.535,115.000
1.557,-5.550,1.545,127.000
1.545,-5.574,1.550,122.000
1.534,-5.613,1.559,118.000
1.524,-5.654,1.569,119.000
1.497,-5.635,1.562,65.000
1.470,-5.606,1.553,55.000
1.443,-5.583,1.545,53.000
1.418,-5.566,1.539,53.000
1.393,-5.556,1.535,52.000
1.374,-5.555,1.533,51.000
1.351,-5.546,1.530,48.000
1.324,-5.521,1.521,48.000
1.300,-5.509,1.517,51.000
1.280,-5.502,1.514,57.000
1.252,-5.469,1.503,55.000
1.230,-5.460,1.500,53.000
1.205,-5.438,1.492,53.000
1.182,-5.419,1.486,51.000
1.165,-5.437,1.490,57.000
1.142,-5.416,1.483,52.000
1.119,-5.405,1.479,51.000
1.097,-5.390,1.474,48.000
1.073,-5.373,1.468,50.000
1.053,-5.369,1.466,51.000
1.033,-5.367,1.464,54.000
1.014,-5.362,1.462,54.000
0.991,-5.339,1.455,60.000
0.967,-5.310,1.446,56.000
0.945,-5.299,1.442,55.000
0.923,-5.289,1.439,51.000
0.904,-5.290,1.438,51.000
0.882,-5.270,1.432,50.000
0.859,-5.254,1.427,50.000
0.841,-5.238,1.421,47.000
0.820,-5.227,1.418,48.000
0.798,-5.221,1.415,51.000
0.777,-5.207,1.411,54.000
0.755,-5.177,1.402,55.000
0.735,-5.166,1.398,54.000
0.716,-5.157,1.395,54.000
0.697,-5.152,1.393,54.000
0.677,-5.135,1.388,51.000
0.658,-5.135,1.387,57.000
0.639,-5.113,1.381,52.000
0.620,-5.117,1.381,51.000
0.600,-5.104,1.377,50.000
0.579,-5.083,1.371,50.000
0.561,-5.069,1.367,50.000
0.541,-5.064,1.364,51.000
0.524,-5.058,1.362,51.000
0.505,-5.044,1.358,51.000
0.487,-5.026,1.353,57.000
0.466,-5.005,1.347,56.000
0.447,-4.993,1.343,54.000
0.430,-4.995,1.343,54.000
0.411,-4.981,1.339,54.000
0.391,-4.963,1.334,54.000
0.375,-4.953,1.331,53.000
0.357,-4.946,1.329,53.000
0.338,-4.948,1.329,52.000
0.320,-4.941,1.327,54.000
0.303,-4.923,1.322,53.000
0.285,-4.912,1.318,54.000
0.268,-4.905,1.316,53.000
0.250,-4.901,1.315,55.000
0.234,-4.892,1.312,53.000
0.215,-4.875,1.308,55.000
0.198,-4.857,1.302,56.000
0.180,-4.849,1.300,56.000
