"X","Y","Z","Intensity"
3.175,7.071,2.077,57.000
3.195,7.049,2.074,57.000
3.218,7.038,2.074,58.000
3.246,7.032,2.075,60.000
3.272,7.026,2.077,51.000
3.301,7.025,2.080,50.000
3.323,7.008,2.078,60.000
3.341,6.980,2.074,57.000
3.366,6.973,2.075,57.000
3.394,6.968,2.077,57.000
3.422,6.963,2.079,57.000
3.439,6.937,2.075,65.000
3.464,6.927,2.075,60.000
3.486,6.910,2.074,58.000
3.516,6.913,2.078,60.000
3.542,6.901,2.078,60.000
3.559,6.878,2.075,60.000
3.582,6.860,2.074,55.000
3.608,6.855,2.076,57.000
3.631,6.838,2.075,58.000
3.661,6.838,2.078,60.000
3.678,6.811,2.074,60.000
3.700,6.804,2.075,60.000
3.722,6.785,2.074,58.000
3.750,6.781,2.076,60.000
3.776,6.773,2.078,63.000
3.790,6.743,2.073,65.000
3.815,6.729,2.073,65.000
3.839,6.720,2.074,63.000
3.865,6.711,2.075,60.000
3.890,6.699,2.076,56.000
3.912,6.682,2.075,58.000
3.930,6.660,2.072,60.000
3.955,6.650,2.073,60.000
3.984,6.644,2.076,58.000
4.007,6.630,2.076,58.000
4.026,6.611,2.074,60.000
4.047,6.594,2.073,60.000
4.071,6.584,2.074,60.000
4.100,6.577,2.077,58.000
4.128,6.573,2.080,45.000
4.152,6.558,2.080,64.000
4.167,6.533,2.076,60.000
4.190,6.516,2.076,63.000
4.213,6.505,2.077,63.000
4.241,6.496,2.079,58.000
4.254,6.469,2.075,63.000
4.273,6.446,2.072,60.000
4.295,6.435,2.073,60.000
4.322,6.427,2.075,60.000
4.348,6.416,2.077,63.000
4.363,6.389,2.073,60.000
4.386,6.376,2.074,63.000
4.407,6.359,2.073,60.000
4.436,6.354,2.076,60.000
4.456,6.332,2.075,58.000
4.472,6.311,2.073,58.000
4.493,6.294,2.072,60.000
4.518,6.281,2.073,60.000
4.548,6.276,2.077,63.000
4.572,6.265,2.078,60.000
4.586,6.239,2.075,58.000
4.606,6.222,2.074,60.000
4.627,6.203,2.074,56.000
4.659,6.203,2.079,31.000
4.686,6.191,2.080,56.000
4.700,6.168,2.078,64.000
4.713,6.138,2.074,63.000
4.736,6.126,2.075,63.000
4.757,6.107,2.074,60.000
4.786,6.101,2.078,63.000
4.797,6.070,2.073,60.000
4.817,6.054,2.073,60.000
4.839,6.037,2.073,60.000
4.864,6.026,2.075,60.000
4.891,6.015,2.077,60.000
4.905,5.991,2.075,63.000
4.920,5.966,2.072,60.000
4.946,5.955,2.074,60.000
4.974,5.944,2.077,58.000
4.993,5.928,2.077,63.000
5.010,5.906,2.075,60.000
5.027,5.882,2.073,60.000
5.049,5.865,2.074,57.000
5.079,5.859,2.078,63.000
5.098,5.840,2.077,60.000
5.112,5.821,2.076,63.000
5.125,5.793,2.073,57.000
5.153,5.784,2.076,36.000
5.184,5.775,2.079,60.000
5.207,5.762,2.081,64.000
5.208,5.722,2.073,60.000
5.222,5.699,2.071,60.000
5.249,5.687,2.074,63.000
5.273,5.675,2.076,65.000
5.297,5.658,2.077,65.000
5.310,5.635,2.075,63.000
5.323,5.609,2.072,60.000
5.351,5.599,2.075,67.000
5.373,5.581,2.076,65.000
5.382,5.558,2.073,60.000
5.399,5.536,2.072,60.000
5.413,5.512,2.070,60.000
5.440,5.499,2.073,65.000
5.465,5.486,2.075,69.000
5.485,5.468,2.075,60.000
5.497,5.439,2.072,60.000
5.514,5.419,2.072,63.000
5.534,5.402,2.072,67.000
5.558,5.388,2.074,67.000
5.581,5.373,2.076,65.000
5.587,5.339,2.071,65.000
5.606,5.324,2.072,65.000
5.637,5.314,2.076,57.000
5.654,5.296,2.076,65.000
5.673,5.275,2.076,63.000
5.689,5.253,2.075,65.000
5.702,5.227,2.073,65.000
5.718,5.207,2.072,67.000
5.741,5.189,2.074,65.000
5.763,5.177,2.076,72.000
5.777,5.153,2.074,105.000
5.785,5.123,2.071,115.000
5.809,5.107,2.073,118.000
5.831,5.092,2.074,106.000
5.851,5.074,2.075,72.000
5.862,5.049,2.073,67.000
5.878,5.025,2.072,67.000
5.899,5.010,2.074,63.000
5.912,4.985,2.072,60.000
5.934,4.967,2.074,65.000
5.946,4.942,2.072,63.000
5.962,4.920,2.071,67.000
5.983,4.902,2.073,63.000
5.998,4.881,2.072,67.000
6.023,4.865,2.075,63.000
6.033,4.841,2.073,63.000
6.050,4.817,2.072,67.000
6.063,4.797,2.072,55.000
6.088,4.781,2.074,67.000
6.106,4.762,2.075,65.000
6.117,4.735,2.073,69.000
6.130,4.712,2.072,69.000
6.145,4.688,2.071,67.000
6.165,4.671,2.073,69.000
6.186,4.653,2.074,67.000
6.192,4.623,2.071,72.000
6.209,4.601,2.071,65.000
6.218,4.576,2.068,63.000
6.240,4.558,2.071,63.000
6.241,4.526,2.066,29.000
6.275,4.516,2.072,52.000
6.256,4.473,2.061,36.000
6.278,4.455,2.063,32.000
6.330,4.459,2.075,67.000
6.343,4.434,2.074,65.000
6.347,4.401,2.070,65.000
6.359,4.377,2.068,65.000
6.372,4.358,2.068,65.000
6.397,4.341,2.072,69.000
6.420,4.325,2.074,67.000
6.423,4.293,2.070,67.000
6.434,4.270,2.069,60.000
6.453,4.248,2.070,67.000
6.471,4.228,2.071,54.000
6.499,4.212,2.075,74.000
6.503,4.185,2.072,74.000
6.515,4.159,2.071,74.000
6.532,4.140,2.072,102.000
6.551,4.120,2.074,69.000
6.565,4.098,2.074,69.000
6.577,4.071,2.073,72.000
6.586,4.045,2.071,74.000
6.602,4.023,2.072,72.000
6.625,4.008,2.075,69.000
6.638,3.982,2.074,74.000
6.636,3.951,2.070,69.000
6.653,3.930,2.071,72.000
6.673,3.909,2.072,74.000
6.698,3.892,2.076,115.000
6.708,3.867,2.075,115.000
6.702,3.832,2.068,70.000
6.719,3.814,2.070,67.000
6.733,3.789,2.070,67.000
6.753,3.771,2.073,69.000
6.771,3.748,2.074,69.000
6.775,3.721,2.071,67.000
6.786,3.695,2.071,72.000
6.795,3.671,2.070,69.000
6.812,3.648,2.071,69.000
6.834,3.631,2.074,69.000
6.839,3.601,2.071,74.000
6.854,3.582,2.072,105.000
6.853,3.551,2.068,72.000
6.878,3.532,2.072,72.000
6.892,3.507,2.072,74.000
6.893,3.479,2.069,74.000
6.902,3.453,2.068,74.000
6.915,3.431,2.068,69.000
6.933,3.408,2.070,74.000
6.948,3.387,2.071,74.000
6.947,3.357,2.067,72.000
6.960,3.335,2.068,74.000
6.975,3.312,2.069,102.000
6.998,3.291,2.072,105.000
6.990,3.258,2.066,69.000
7.005,3.238,2.068,74.000
7.017,3.213,2.068,74.000
7.030,3.190,2.068,72.000
7.041,3.164,2.068,72.000
7.054,3.141,2.069,74.000
7.067,3.116,2.070,69.000
7.070,3.090,2.067,72.000
7.079,3.064,2.067,67.000
7.095,3.041,2.068,72.000
6.287,2.667,1.830,118.000
6.255,2.632,1.818,128.000
6.234,2.598,1.810,34.000
6.235,2.570,1.807,43.000
6.259,2.553,1.811,114.000
6.232,2.521,1.801,122.000
6.202,2.483,1.790,112.000
6.182,2.450,1.782,118.000
6.174,2.421,1.777,119.000
6.163,2.393,1.771,122.000
6.135,2.357,1.761,122.000
6.107,2.321,1.751,122.000
6.088,2.290,1.743,119.000
6.073,2.259,1.736,112.000
6.066,2.232,1.732,115.000
6.050,2.204,1.725,119.000
6.031,2.172,1.718,122.000
6.003,2.141,1.708,124.000
5.991,2.112,1.702,122.000
5.977,2.085,1.696,124.000
5.965,2.056,1.691,121.000
5.943,2.025,1.682,115.000
5.925,1.995,1.675,118.000
5.917,1.970,1.671,121.000
5.898,1.940,1.664,122.000
5.886,1.915,1.659,122.000
0,0,0,0
3.275,1.041,0.921,5.000
3.283,1.030,0.922,13.000
3.185,0.988,0.893,15.000
2.872,0.880,0.805,19.000
2.860,0.866,0.801,5.000
2.858,0.854,0.799,5.000
2.872,0.847,0.802,5.000
2.881,0.839,0.804,4.000
2.889,0.830,0.805,5.000
2.877,0.816,0.801,5.000
2.884,0.807,0.802,5.000
2.894,0.799,0.804,5.000
2.915,0.794,0.810,17.000
0,0,0,0
2.904,0.769,0.805,19.000
2.903,0.758,0.804,5.000
2.917,0.751,0.807,5.000
2.921,0.741,0.808,5.000
2.931,0.734,0.810,5.000
2.922,0.720,0.806,5.000
2.925,0.711,0.806,5.000
2.935,0.702,0.809,5.000
2.971,0.700,0.818,22.000
0,0,0,0
2.961,0.676,0.814,136.000
2.944,0.661,0.809,125.000
5.438,1.202,1.492,128.000
5.441,1.182,1.492,133.000
5.405,1.155,1.481,129.000
5.405,1.134,1.480,131.000
5.383,1.112,1.473,128.000
5.377,1.091,1.470,127.000
5.366,1.068,1.466,127.000
5.358,1.047,1.463,127.000
5.337,1.024,1.456,131.000
5.325,1.002,1.452,131.000
5.298,0.979,1.444,131.000
5.288,0.957,1.440,129.000
5.307,0.942,1.444,133.000
5.265,0.915,1.432,129.000
5.262,0.897,1.430,128.000
5.250,0.875,1.426,130.000
5.249,0.857,1.425,130.000
5.235,0.835,1.420,127.000
5.222,0.815,1.416,127.000
5.208,0.793,1.412,128.000
5.199,0.774,1.408,128.000
5.187,0.754,1.404,130.000
5.187,0.735,1.404,133.000
5.144,0.710,1.391,130.000
5.150,0.694,1.392,133.000
5.118,0.672,1.383,130.000
5.126,0.654,1.385,131.000
5.113,0.633,1.381,131.000
5.096,0.615,1.375,129.000
5.090,0.596,1.373,130.000
5.083,0.576,1.371,125.000
5.077,0.558,1.369,127.000
5.071,0.539,1.367,125.000
5.052,0.519,1.361,128.000
5.039,0.501,1.357,131.000
5.025,0.481,1.353,131.000
5.028,0.465,1.353,133.000
5.013,0.445,1.348,133.000
4.984,0.425,1.340,133.000
4.966,0.405,1.335,132.000
4.957,0.388,1.332,130.000
4.980,0.372,1.338,134.000
4.945,0.353,1.328,129.000
4.944,0.334,1.328,131.000
4.922,0.317,1.322,132.000
4.913,0.300,1.319,129.000
4.920,0.283,1.320,131.000
4.909,0.264,1.317,131.000
4.889,0.247,1.312,130.000
4.873,0.229,1.307,132.000
4.866,0.211,1.305,132.000
4.868,0.193,1.305,134.000
4.852,0.177,1.301,132.000
4.839,0.160,1.297,134.000
4.806,0.141,1.288,131.000
4.805,0.124,1.288,130.000
4.807,0.107,1.288,133.000
4.792,0.090,1.284,131.000
4.775,0.076,1.280,130.000
4.760,0.058,1.275,129.000
4.785,0.041,1.282,134.000
4.760,0.023,1.275,129.000
4.768,0.007,1.278,133.000
4.733,-0.010,1.268,130.000
4.739,-0.024,1.270,131.000
4.721,-0.041,1.265,129.000
4.723,-0.057,1.266,131.000
4.719,-0.074,1.265,131.000
4.692,-0.090,1.257,130.000
4.684,-0.106,1.255,130.000
4.681,-0.123,1.255,133.000
4.671,-0.139,1.252,132.000
4.671,-0.155,1.252,132.000
4.658,-0.171,1.249,63.000
4.637,-0.185,1.243,35.000
4.640,-0.203,1.244,41.000
4.645,-0.218,1.246,38.000
4.659,-0.235,1.250,114.000
4.635,-0.252,1.244,128.000
4.623,-0.267,1.241,128.000
4.612,-0.281,1.238,125.000
4.617,-0.298,1.240,128.000
4.612,-0.313,1.239,130.000
4.592,-0.328,1.234,130.000
4.579,-0.343,1.230,130.000
4.576,-0.359,1.230,127.000
4.571,-0.375,1.229,127.000
4.568,-0.392,1.228,130.000
4.551,-0.405,1.224,128.000
4.534,-0.421,1.220,128.000
4.534,-0.435,1.221,127.000
4.527,-0.451,1.219,128.000
4.524,-0.466,1.219,125.000
4.505,-0.480,1.214,124.000
4.491,-0.494,1.211,124.000
4.488,-0.511,1.210,125.000
4.484,-0.524,1.210,124.000
4.478,-0.540,1.209,124.000
4.467,-0.554,1.206,127.000
4.453,-0.569,1.203,127.000
4.457,-0.584,1.205,128.000
4.444,-0.598,1.201,128.000
4.440,-0.614,1.201,127.000
4.424,-0.627,1.197,130.000
4.410,-0.641,1.194,130.000
4.412,-0.657,1.195,130.000
4.402,-0.670,1.193,130.000
4.403,-0.687,1.194,130.000
4.382,-0.697,1.189,130.000
4.368,-0.711,1.186,130.000
4.372,-0.728,1.187,133.000
4.348,-0.740,1.182,129.000
4.366,-0.758,1.187,133.000
4.329,-0.768,1.178,127.000
4.332,-0.783,1.180,131.000
4.303,-0.794,1.172,129.000
4.319,-0.812,1.178,130.000
4.316,-0.827,1.178,130.000
4.295,-0.839,1.172,128.000
4.284,-0.853,1.170,128.000
4.283,-0.867,1.171,127.000
4.278,-0.882,1.170,128.000
4.275,-0.895,1.170,130.000
4.259,-0.908,1.167,125.000
4.246,-0.921,1.164,128.000
4.241,-0.936,1.164,125.000
4.241,-0.951,1.165,125.000
4.238,-0.966,1.165,125.000
4.218,-0.977,1.160,124.000
4.205,-0.989,1.157,109.000
4.166,-0.995,1.148,40.000
4.175,-1.014,1.151,39.000
4.168,-1.025,1.150,47.000
4.165,-1.041,1.150,103.000
4.135,-1.048,1.143,57.000
4.144,-1.066,1.147,51.000
4.166,-1.088,1.154,54.000
7.290,-1.932,2.021,108.000
7.263,-1.952,2.015,118.000
7.228,-1.971,2.007,118.000
7.214,-1.992,2.005,115.000
7.214,-2.020,2.007,121.000
7.200,-2.043,2.005,115.000
7.177,-2.065,2.001,118.000
7.169,-2.088,2.001,119.000
7.152,-2.110,1.998,115.000
7.145,-2.135,1.998,118.000
7.139,-2.162,1.999,119.000
7.115,-2.181,1.994,115.000
7.103,-2.204,1.993,115.000
7.092,-2.229,1.992,118.000
7.084,-2.254,1.992,112.000
7.076,-2.279,1.992,115.000
7.053,-2.299,1.988,118.000
7.035,-2.318,1.985,118.000
7.030,-2.345,1.986,118.000
7.018,-2.367,1.985,118.000
7.009,-2.393,1.985,118.000
6.991,-2.411,1.982,118.000
6.973,-2.434,1.979,119.000
6.963,-2.457,1.978,121.000
6.955,-2.484,1.979,119.000
6.951,-2.508,1.980,72.000
3.942,-1.439,1.124,30.000
3.924,-1.447,1.121,105.000
3.910,-1.457,1.118,69.000
3.932,-1.481,1.126,135.000
3.896,-1.484,1.117,135.000
3.884,-1.493,1.115,134.000
3.870,-1.503,1.112,133.000
3.868,-1.519,1.113,133.000
3.862,-1.533,1.113,131.000
3.857,-1.545,1.113,131.000
3.845,-1.556,1.111,133.000
3.836,-1.568,1.110,133.000
3.830,-1.582,1.110,133.000
3.831,-1.599,1.112,133.000
3.819,-1.609,1.110,132.000
3.813,-1.622,1.110,132.000
3.802,-1.633,1.109,135.000
3.797,-1.645,1.109,134.000
3.796,-1.662,1.110,133.000
3.792,-1.675,1.111,123.000
3.749,-1.672,1.100,119.000
3.743,-1.685,1.100,134.000
3.742,-1.702,1.102,139.000
3.741,-1.714,1.103,138.000
3.734,-1.728,1.103,139.000
3.725,-1.739,1.102,139.000
3.712,-1.748,1.099,139.000
3.709,-1.763,1.100,138.000
3.706,-1.778,1.102,138.000
3.707,-1.795,1.104,138.000
3.682,-1.798,1.098,137.000
3.674,-1.810,1.097,139.000
3.669,-1.824,1.098,140.000
3.665,-1.837,1.098,139.000
3.662,-1.852,1.099,139.000
3.650,-1.862,1.098,140.000
3.635,-1.870,1.095,139.000
3.630,-1.884,1.096,140.000
3.628,-1.899,1.097,139.000
3.625,-1.914,1.098,139.000
3.608,-1.922,1.095,139.000
3.602,-1.933,1.095,139.000
3.603,-1.951,1.098,140.000
3.599,-1.964,1.098,139.000
3.588,-1.975,1.097,139.000
3.575,-1.983,1.095,139.000
3.564,-1.994,1.094,139.000
3.563,-2.008,1.096,140.000
3.559,-2.023,1.097,140.000
3.556,-2.039,1.098,139.000
3.544,-2.049,1.097,140.000
3.534,-2.058,1.096,140.000
3.528,-2.072,1.096,138.000
3.524,-2.086,1.097,139.000
3.517,-2.098,1.097,138.000
3.507,-2.109,1.096,139.000
3.486,-2.113,1.092,138.000
3.492,-2.132,1.096,139.000
3.486,-2.146,1.097,140.000
3.486,-2.164,1.099,138.000
3.466,-2.168,1.095,139.000
3.463,-2.183,1.097,140.000
3.454,-2.194,1.096,135.000
3.454,-2.211,1.099,59.000
3.469,-2.238,1.106,133.000
3.460,-2.248,1.106,135.000
3.446,-2.256,1.104,135.000
3.441,-2.270,1.105,134.000
3.436,-2.285,1.106,135.000
3.435,-2.300,1.108,135.000
3.420,-2.309,1.106,135.000
3.403,-2.313,1.103,135.000
3.407,-2.335,1.107,134.000
3.399,-2.346,1.107,136.000
3.396,-2.361,1.108,133.000
3.379,-2.368,1.106,135.000
3.371,-2.380,1.106,135.000
3.373,-2.398,1.109,135.000
3.361,-2.407,1.108,135.000
3.356,-2.421,1.109,134.000
3.347,-2.433,1.109,135.000
3.336,-2.442,1.108,134.000
3.330,-2.456,1.109,134.000
3.326,-2.472,1.110,132.000
3.320,-2.486,1.111,132.000
3.305,-2.493,1.109,131.000
3.295,-2.503,1.109,134.000
3.291,-2.517,1.110,132.000
3.285,-2.532,1.111,133.000
3.280,-2.545,1.112,131.000
3.271,-2.557,1.112,133.000
3.259,-2.566,1.111,132.000
3.251,-2.579,1.112,134.000
3.247,-2.593,1.113,131.000
3.241,-2.607,1.114,133.000
3.232,-2.618,1.114,132.000
3.219,-2.627,1.113,131.000
3.217,-2.642,1.116,132.000
3.214,-2.659,1.118,131.000
3.204,-2.670,1.118,133.000
3.194,-2.682,1.118,133.000
3.183,-2.689,1.117,132.000
3.180,-2.705,1.119,131.000
3.172,-2.718,1.119,134.000
3.169,-2.735,1.122,133.000
3.156,-2.742,1.120,135.000
3.145,-2.752,1.120,131.000
3.138,-2.768,1.121,135.000
3.137,-2.786,1.124,134.000
3.128,-2.796,1.124,135.000
3.120,-2.808,1.125,133.000
3.108,-2.819,1.124,134.000
3.104,-2.835,1.126,135.000
3.098,-2.847,1.127,134.000
3.093,-2.864,1.129,135.000
3.084,-2.874,1.129,135.000
3.072,-2.884,1.129,137.000
3.065,-2.897,1.130,137.000
3.056,-2.909,1.131,135.000
3.058,-2.932,1.135,137.000
3.041,-2.936,1.133,128.000
3.045,-2.959,1.138,136.000
3.029,-2.964,1.136,135.000
3.028,-2.983,1.139,134.000
3.022,-2.999,1.141,134.000
3.010,-3.006,1.140,135.000
2.998,-3.016,1.139,133.000
2.994,-3.033,1.142,134.000
2.991,-3.052,1.145,134.000
2.988,-3.071,1.148,135.000
2.975,-3.078,1.147,134.000
2.957,-3.082,1.144,132.000
2.957,-3.103,1.149,132.000
2.952,-3.119,1.151,133.000
2.946,-3.135,1.153,131.000
2.934,-3.144,1.152,134.000
2.922,-3.153,1.152,132.000
2.922,-3.174,1.156,132.000
2.913,-3.187,1.157,132.000
2.913,-3.208,1.161,132.000
2.896,-3.213,1.159,133.000
2.885,-3.222,1.159,133.000
2.877,-3.237,1.161,130.000
2.879,-3.261,1.166,126.000
2.870,-3.275,1.167,133.000
2.853,-3.277,1.164,131.000
2.842,-3.288,1.165,130.000
2.839,-3.307,1.168,129.000
2.839,-3.332,1.173,133.000
2.823,-3.336,1.171,130.000
2.821,-3.357,1.175,133.000
2.801,-3.357,1.171,131.000
2.792,-3.372,1.173,130.000
2.799,-3.403,1.181,134.000
2.779,-3.402,1.177,130.000
2.779,-3.428,1.182,133.000
2.756,-3.424,1.178,132.000
2.750,-3.438,1.180,131.000
2.747,-3.460,1.184,132.000
2.741,-3.475,1.186,131.000
2.724,-3.481,1.184,130.000
2.716,-3.494,1.186,132.000
2.715,-3.520,1.191,133.000
2.705,-3.533,1.192,132.000
2.703,-3.558,1.197,131.000
2.692,-3.566,1.197,131.000
2.679,-3.576,1.197,132.000
2.675,-3.594,1.200,131.000
2.673,-3.619,1.206,131.000
2.662,-3.630,1.206,130.000
2.651,-3.640,1.207,132.000
2.638,-3.650,1.207,131.000
2.631,-3.669,1.210,129.000
2.627,-3.688,1.213,127.000
2.621,-3.707,1.216,127.000
2.606,-3.713,1.215,125.000
2.595,-3.727,1.217,130.000
2.590,-3.745,1.220,128.000
2.585,-3.767,1.224,131.000
2.579,-3.788,1.228,133.000
2.557,-3.784,1.224,127.000
2.555,-3.809,1.229,133.000
2.537,-3.811,1.227,128.000
2.538,-3.841,1.234,131.000
2.536,-3.868,1.239,133.000
2.507,-3.852,1.231,129.000
2.508,-3.884,1.239,131.000
2.494,-3.890,1.238,129.000
2.493,-3.921,1.245,130.000
2.487,-3.942,1.249,131.000
2.473,-3.951,1.249,131.000
2.459,-3.956,1.248,130.000
2.453,-3.980,1.253,127.000
2.449,-4.003,1.257,128.000
2.438,-4.016,1.259,125.000
2.427,-4.030,1.260,119.000
2.409,-4.034,1.259,36.000
2.405,-4.056,1.264,17.000
3.819,-6.494,2.019,34.000
3.793,-6.503,2.017,36.000
3.765,-6.510,2.015,36.000
3.744,-6.522,2.015,37.000
3.723,-6.537,2.016,36.000
3.699,-6.551,2.016,36.000
3.680,-6.572,2.018,38.000
3.653,-6.574,2.015,39.000
3.623,-6.573,2.011,36.000
3.607,-6.597,2.015,36.000
3.584,-6.612,2.015,36.000
3.566,-6.630,2.017,37.000
3.537,-6.635,2.015,36.000
3.511,-6.640,2.013,36.000
3.493,-6.665,2.016,36.000
3.473,-6.680,2.017,38.000
3.448,-6.692,2.017,56.000
3.412,-6.676,2.009,21.000
3.408,-6.728,2.021,33.000
2.232,-4.444,1.332,18.000
2.223,-4.465,1.337,55.000
2.192,-4.442,1.327,29.000
2.188,-4.474,1.334,42.000
2.169,-4.470,1.331,32.000
2.157,-4.485,1.333,23.000
2.167,-4.548,1.350,45.000
2.160,-4.575,1.356,103.000
2.146,-4.586,1.357,108.000
2.132,-4.597,1.358,118.000
2.123,-4.622,1.363,115.000
2.113,-4.644,1.367,112.000
2.103,-4.663,1.371,106.000
2.090,-4.678,1.373,106.000
2.076,-4.688,1.374,106.000
2.064,-4.708,1.377,109.000
2.056,-4.733,1.383,112.000
2.042,-4.749,1.385,106.000
2.031,-4.764,1.388,109.000
2.017,-4.779,1.390,112.000
2.010,-4.807,1.396,118.000
2.003,-4.839,1.403,115.000
1.992,-4.860,1.407,115.000
1.976,-4.871,1.408,115.000
1.964,-4.888,1.412,112.000
1.956,-4.917,1.418,112.000
1.944,-4.938,1.422,109.000
1.932,-4.959,1.426,109.000
1.914,-4.964,1.426,75.000
1.901,-4.981,1.429,103.000
1.892,-5.005,1.434,106.000
1.883,-5.036,1.441,109.000
1.868,-5.054,1.444,118.000
1.853,-5.067,1.446,115.000
1.842,-5.088,1.450,112.000
1.833,-5.120,1.457,112.000
1.823,-5.152,1.464,115.000
1.812,-5.178,1.470,106.000
1.796,-5.186,1.471,109.000
1.780,-5.202,1.473,103.000
1.771,-5.229,1.479,103.000
1.757,-5.252,1.484,109.000
1.745,-5.277,1.489,112.000
1.727,-5.287,1.490,121.000
1.707,-5.279,1.487,24.000
1.695,-5.307,1.493,24.000
1.688,-5.348,1.503,47.000
1.673,-5.369,1.507,111.000
1.659,-5.386,1.510,121.000
1.640,-5.391,1.510,124.000
1.628,-5.421,1.517,122.000
1.613,-5.446,1.522,122.000
1.601,-5.469,1.527,115.000
1.584,-5.482,1.529,122.000
1.568,-5.499,1.532,115.000
1.557,-5.536,1.541,124.000
1.544,-5.564,1.547,124.000
1.540,-5.625,1.563,119.000
1.522,-5.642,1.566,119.000
1.503,-5.647,1.566,106.000
1.468,-5.595,1.550,57.000
1.446,-5.592,1.548,55.000
1.425,-5.578,1.543,56.000
1.398,-5.559,1.536,52.000
1.374,-5.545,1.531,51.000
1.353,-5.544,1.529,51.000
1.330,-5.530,1.524,50.000
1.307,-5.523,1.521,50.000
1.284,-5.503,1.514,54.000
1.259,-5.487,1.508,57.000
1.233,-5.461,1.500,57.000
1.209,-5.449,1.495,53.000
1.190,-5.447,1.494,55.000
1.164,-5.419,1.485,54.000
1.142,-5.408,1.481,52.000
1.122,-5.412,1.481,54.000
1.102,-5.400,1.477,52.000
1.081,-5.393,1.474,52.000
1.057,-5.372,1.467,51.000
1.035,-5.362,1.463,54.000
1.013,-5.345,1.458,56.000
0.993,-5.341,1.456,57.000
0.970,-5.322,1.449,56.000
0.947,-5.300,1.443,54.000
0.925,-5.282,1.437,51.000
0.907,-5.291,1.439,54.000
0.888,-5.283,1.435,54.000
0.864,-5.258,1.428,48.000
0.843,-5.239,1.422,46.000
0.821,-5.227,1.418,48.000
0.802,-5.217,1.414,51.000
0.781,-5.210,1.412,54.000
0.763,-5.205,1.410,54.000
0.741,-5.185,1.403,54.000
0.719,-5.153,1.394,54.000
0.699,-5.151,1.393,52.000
0.680,-5.138,1.389,53.000
0.662,-5.139,1.388,54.000
0.640,-5.112,1.381,51.000
0.621,-5.111,1.380,51.000
0.603,-5.105,1.377,50.000
0.584,-5.094,1.374,48.000
0.567,-5.086,1.371,50.000
0.545,-5.061,1.364,50.000
0.526,-5.050,1.360,54.000
0.506,-5.028,1.354,54.000
0.488,-5.026,1.353,53.000
0.469,-5.016,1.350,54.000
0.450,-4.997,1.344,56.000
0.432,-4.987,1.341,55.000
0.413,-4.975,1.338,54.000
0.395,-4.969,1.336,52.000
0.377,-4.962,1.333,53.000
0.358,-4.950,1.330,52.000
0.343,-4.945,1.328,57.000
0.324,-4.933,1.325,52.000
0.306,-4.932,1.324,57.000
0.287,-4.920,1.320,51.000
0.272,-4.907,1.317,50.000
0.253,-4.893,1.313,51.000
0.235,-4.890,1.312,51.000
0.217,-4.883,1.310,51.000
0.200,-4.882,1.309,54.000
0.181,-4.853,1.301,56.000
