"X","Y","Z","Intensity"
-4.246,-2.700,1.162,0.000
-2.807,-1.771,0.766,3.000
-2.801,-1.754,0.763,28.000
-2.796,-1.737,0.760,37.000
-2.789,-1.719,0.756,36.000
-2.774,-1.698,0.751,36.000
-2.753,-1.672,0.744,45.000
-2.742,-1.652,0.739,45.000
-2.735,-1.635,0.736,45.000
-2.730,-1.619,0.733,45.000
-2.709,-1.594,0.726,43.000
-2.698,-1.575,0.721,45.000
-2.693,-1.559,0.718,44.000
-2.689,-1.544,0.716,42.000
-2.680,-1.527,0.712,42.000
-2.665,-1.506,0.707,44.000
-2.650,-1.485,0.701,45.000
-2.641,-1.469,0.698,45.000
-2.636,-1.454,0.695,46.000
-2.624,-1.436,0.691,46.000
-2.602,-1.412,0.683,46.000
-2.593,-1.395,0.680,45.000
-2.591,-1.382,0.678,45.000
-2.586,-1.368,0.675,44.000
-2.580,-1.353,0.673,51.000
-2.564,-1.334,0.667,50.000
-2.551,-1.316,0.663,51.000
-2.539,-1.297,0.658,53.000
-2.536,-1.285,0.656,52.000
-2.533,-1.274,0.655,52.000
-2.513,-1.253,0.648,54.000
-2.498,-1.234,0.643,55.000
-2.494,-1.221,0.641,54.000
-2.495,-1.211,0.640,54.000
-2.485,-1.195,0.637,53.000
-2.473,-1.179,0.633,55.000
-2.454,-1.160,0.627,53.000
-2.448,-1.146,0.624,54.000
-2.452,-1.138,0.624,52.000
-2.445,-1.124,0.621,52.000
-2.431,-1.108,0.617,51.000
-2.417,-1.091,0.612,54.000
-2.414,-1.079,0.611,53.000
-2.405,-1.065,0.607,55.000
-2.409,-1.057,0.607,55.000
-2.390,-1.039,0.602,56.000
-2.386,-1.027,0.600,56.000
-2.371,-1.012,0.595,58.000
-2.371,-1.002,0.594,43.000
-2.378,-0.995,0.595,12.000
-2.382,-0.987,0.595,11.000
-3.965,-1.626,0.989,1.000
-3.998,-1.623,0.996,1.000
-4.010,-1.612,0.998,1.000
-4.025,-1.602,1.000,1.000
-4.052,-1.596,1.006,1.000
-4.052,-1.580,1.004,1.000
-4.085,-1.576,1.011,1.000
-4.094,-1.563,1.012,1.000
-4.116,-1.557,1.016,1.000
-4.123,-1.543,1.016,1.000
-2.283,-0.845,0.562,1.000
-2.267,-0.830,0.557,11.000
-2.257,-0.818,0.554,35.000
-2.268,-0.812,0.556,57.000
-2.250,-0.797,0.551,60.000
-2.231,-0.782,0.546,60.000
-2.234,-0.774,0.546,59.000
-2.240,-0.767,0.547,59.000
-2.232,-0.756,0.544,56.000
-2.216,-0.742,0.539,58.000
-2.211,-0.732,0.538,56.000
-2.210,-0.723,0.537,57.000
-2.208,-0.715,0.536,57.000
-2.207,-0.706,0.535,57.000
-2.195,-0.693,0.531,60.000
-2.186,-0.682,0.529,58.000
-2.181,-0.672,0.527,60.000
-2.183,-0.665,0.527,61.000
-2.185,-0.657,0.527,60.000
-2.165,-0.643,0.521,62.000
-2.153,-0.631,0.518,60.000
-2.147,-0.621,0.516,62.000
-2.149,-0.614,0.516,62.000
-2.148,-0.605,0.515,61.000
-2.129,-0.592,0.510,63.000
-2.124,-0.583,0.508,63.000
-2.122,-0.574,0.507,63.000
-2.116,-0.565,0.506,63.000
-2.111,-0.555,0.504,63.000
-2.098,-0.544,0.500,63.000
-2.086,-0.533,0.497,61.000
-2.084,-0.525,0.496,61.000
-2.086,-0.518,0.496,62.000
-2.084,-0.510,0.495,60.000
-2.074,-0.500,0.493,59.000
-2.065,-0.490,0.490,61.000
-2.067,-0.483,0.490,60.000
-2.072,-0.476,0.491,59.000
-2.062,-0.467,0.488,60.000
-2.056,-0.458,0.486,61.000
-2.050,-0.449,0.485,61.000
-2.050,-0.441,0.484,63.000
-2.044,-0.433,0.482,63.000
-2.041,-0.425,0.481,63.000
-2.035,-0.416,0.480,65.000
-2.025,-0.407,0.477,66.000
-2.019,-0.398,0.475,68.000
-2.020,-0.391,0.475,68.000
-2.014,-0.383,0.473,68.000
-2.004,-0.374,0.471,68.000
-1.990,-0.364,0.467,65.000
-1.995,-0.358,0.468,63.000
-1.998,-0.351,0.468,55.000
-1.994,-0.343,0.467,41.000
-1.985,-0.335,0.465,19.000
-1.973,-0.326,0.462,9.000
-2.003,-0.323,0.468,8.000
-2.004,-0.316,0.468,5.000
-1.987,-0.307,0.464,2.000
-1.964,-0.296,0.458,1.000
-1.947,-0.287,0.454,1.000
-2.014,-0.289,0.470,1.000
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-0.539,0.085,0.126,10.000
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-0.556,0.139,0.132,9.000
0,0,0,0
0,0,0,0
0,0,0,0
-0.554,0.147,0.132,9.000
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-2.046,0.886,0.515,1.000
-1.975,0.863,0.498,2.000
-1.966,0.868,0.496,6.000
-1.953,0.870,0.494,9.000
-1.941,0.873,0.491,19.000
-1.915,0.869,0.485,25.000
-1.912,0.876,0.485,45.000
-1.910,0.883,0.486,61.000
-1.920,0.896,0.489,72.000
-1.902,0.896,0.485,74.000
-1.899,0.902,0.485,72.000
-1.896,0.909,0.485,74.000
-1.902,0.919,0.488,77.000
-1.907,0.930,0.490,75.000
-1.887,0.928,0.485,80.000
-1.880,0.933,0.485,77.000
-1.875,0.939,0.484,77.000
-1.877,0.948,0.485,80.000
-1.880,0.958,0.487,79.000
-1.870,0.961,0.485,83.000
-1.888,0.978,0.491,71.000
-1.924,1.005,0.501,51.000
0,0,0,0
-7.644,4.063,1.998,0.000
-7.622,4.083,1.996,0.000
-7.602,4.107,1.995,0.000
-7.596,4.140,1.997,1.000
-7.588,4.170,1.999,1.000
-7.560,4.189,1.995,1.000
-7.540,4.212,1.994,2.000
-7.520,4.236,1.993,2.000
-7.515,4.268,1.995,2.000
-7.497,4.288,1.994,2.000
-7.494,4.321,1.997,2.000
-7.472,4.344,1.995,2.000
-7.453,4.368,1.994,2.000
-7.440,4.395,1.995,2.000
-7.423,4.420,1.994,2.000
-7.416,4.453,1.997,2.000
-7.389,4.472,1.994,2.000
-7.370,4.492,1.993,2.000
-7.368,4.526,1.996,2.000
-7.351,4.553,1.996,2.000
-7.338,4.580,1.997,2.000
-7.309,4.597,1.994,2.000
-7.303,4.629,1.996,2.000
-7.302,4.664,2.000,2.000
-7.285,4.690,2.000,2.000
-7.260,4.707,1.998,2.000
-7.253,4.739,2.000,2.000
-7.224,4.755,1.997,2.000
-7.204,4.778,1.996,2.000
-7.201,4.814,2.000,2.000
-7.191,4.843,2.002,2.000
-7.165,4.860,1.999,2.000
-7.155,4.890,2.001,2.000
-7.126,4.907,1.998,1.000
-7.133,4.949,2.004,1.000
-7.127,4.981,2.007,0.000
-7.102,5.000,2.005,1.000
-7.078,5.021,2.003,1.000
-7.060,5.045,2.003,1.000
-7.059,5.078,2.007,0.000
-7.052,5.110,2.011,1.000
-7.031,5.133,2.010,1.000
-6.999,5.147,2.006,1.000
-6.985,5.175,2.007,1.000
-6.985,5.212,2.012,1.000
-6.954,5.227,2.008,1.000
-6.953,5.264,2.013,0.000
-6.935,5.287,2.013,0.000
-6.915,5.310,2.013,0.000
-6.895,5.333,2.012,0.000
-6.887,5.365,2.016,0.000
-6.870,5.391,2.016,0.000
-6.851,5.414,2.016,0.000
-6.829,5.436,2.015,0.000
-6.827,5.473,2.020,0.000
-6.817,5.504,2.023,0.000
-6.779,5.513,2.017,0.000
-6.778,5.552,2.023,0.000
-6.748,5.567,2.020,0.000
-6.756,5.615,2.028,0.000
-6.731,5.634,2.026,0.000
-6.708,5.651,2.025,0.000
-6.684,5.671,2.024,0.000
-6.684,5.710,2.030,0.000
-6.674,5.743,2.033,0.000
-6.660,5.771,2.034,0.000
-6.631,5.786,2.032,0.000
-6.624,5.821,2.036,0.000
-6.603,5.844,2.036,0.000
-6.593,5.876,2.039,0.000
-6.574,5.901,2.039,0.000
-6.562,5.931,2.042,0.000
-6.528,5.942,2.038,0.000
-6.517,5.972,2.041,0.000
-6.501,5.999,2.042,0.000
-6.492,6.033,2.046,0.000
-7.573,7.086,2.394,0.000
-7.558,7.122,2.398,0.000
-7.541,7.156,2.400,0.000
-7.535,7.198,2.406,0.000
-6.382,6.139,2.044,0.000
-6.364,6.163,2.045,0.000
-6.334,6.177,2.043,0.000
-6.326,6.213,2.047,0.000
-6.381,6.310,2.072,2.000
-6.334,6.310,2.064,2.000
-6.234,6.253,2.039,4.000
-6.205,6.266,2.036,4.000
-6.191,6.296,2.039,4.000
-6.190,6.341,2.046,4.000
-6.168,6.362,2.046,0.000
-6.161,6.398,2.051,0.000
-6.125,6.405,2.046,0.000
-6.110,6.431,2.048,0.000
-6.111,6.478,2.056,0.000
-6.075,6.485,2.052,0.000
-6.042,6.495,2.048,0.000
-6.026,6.526,2.051,0.000
-6.022,6.567,2.057,0.000
-5.990,6.574,2.053,0.000
-5.973,6.601,2.055,0.000
-5.928,6.599,2.048,0.000
-5.915,6.632,2.052,0.000
-5.911,6.672,2.058,0.000
-5.898,6.704,2.061,0.000
-5.885,6.736,2.065,0.000
-5.818,6.707,2.050,0.000
-5.817,6.754,2.058,0.000
-5.791,6.771,2.057,0.000
-5.760,6.782,2.054,0.000
-5.754,6.823,2.061,0.000
-5.744,6.857,2.065,0.000
-5.677,6.826,2.050,0.000
-5.673,6.870,2.057,0.000
-5.686,6.935,2.070,0.000
-5.637,6.925,2.061,0.000
-1.953,2.416,0.717,0.000
-1.916,2.385,0.706,2.000
-1.916,2.403,0.709,6.000
-1.900,2.400,0.707,5.000
-1.869,2.378,0.698,2.000
-1.815,2.326,0.681,1.000
-1.791,2.313,0.675,1.000
-1.766,2.297,0.669,2.000
-1.748,2.289,0.665,2.000
-1.735,2.287,0.663,2.000
-1.711,2.273,0.657,3.000
-1.675,2.242,0.646,3.000
-1.655,2.232,0.642,3.000
-1.631,2.214,0.635,3.000
-1.614,2.207,0.631,3.000
-1.591,2.192,0.625,2.000
-1.591,2.209,0.629,2.000
-1.582,2.213,0.628,1.000
-1.503,2.117,0.599,1.000
-1.441,2.043,0.577,6.000
-1.434,2.048,0.577,2.000
-1.398,2.014,0.566,3.000
-1.380,2.002,0.561,3.000
-1.371,2.004,0.561,8.000
-1.356,1.996,0.557,19.000
-1.344,1.994,0.555,37.000
-1.320,1.973,0.548,40.000
-1.307,1.967,0.545,42.000
-1.295,1.964,0.543,52.000
-1.292,1.975,0.545,100.000
-1.280,1.971,0.543,100.000
-1.267,1.966,0.540,50.000
-1.254,1.960,0.537,46.000
-1.240,1.955,0.534,42.000
-1.234,1.959,0.534,42.000
-1.216,1.947,0.530,43.000
-1.197,1.931,0.525,45.000
-1.183,1.922,0.521,46.000
-1.172,1.919,0.519,46.000
-1.160,1.915,0.517,47.000
-1.137,1.892,0.510,47.000
-1.121,1.879,0.505,48.000
-1.114,1.882,0.505,46.000
-1.102,1.877,0.503,48.000
-1.088,1.869,0.499,45.000
-1.073,1.856,0.495,44.000
-1.060,1.848,0.492,47.000
-1.050,1.846,0.490,45.000
-1.039,1.842,0.488,48.000
-1.029,1.838,0.486,62.000
-1.024,1.845,0.487,60.000
-1.021,1.854,0.489,52.000
-1.019,1.866,0.491,48.000
-1.020,1.883,0.494,40.000
-1.015,1.890,0.495,26.000
-1.010,1.897,0.496,17.000
-0.999,1.892,0.494,9.000
-1.000,1.909,0.498,6.000
-0.995,1.916,0.498,3.000
-0.990,1.923,0.499,1.000
-0.981,1.923,0.498,1.000
-0.996,1.968,0.509,1.000
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3.488,10.317,2.117,0.000
3.482,10.182,2.092,0.000
3.524,10.188,2.095,0.000
3.552,10.153,2.091,0.000
3.591,10.152,2.093,1.000
3.621,10.135,2.092,1.000
3.652,10.111,2.090,1.000
3.689,10.102,2.091,1.000
3.721,10.082,2.089,4.000
3.757,10.065,2.088,5.000
3.794,10.057,2.089,5.000
3.826,10.036,2.088,5.000
3.861,10.023,2.088,6.000
3.893,10.011,2.088,5.000
3.923,9.984,2.085,7.000
3.961,9.973,2.086,9.000
4.000,9.970,2.088,12.000
4.029,9.948,2.086,13.000
4.063,9.930,2.086,14.000
4.099,9.921,2.087,17.000
4.133,9.904,2.086,21.000
4.167,9.893,2.087,21.000
4.201,9.879,2.087,23.000
4.233,9.857,2.085,25.000
4.267,9.842,2.085,30.000
4.305,9.834,2.087,31.000
4.339,9.819,2.087,31.000
4.375,9.812,2.088,30.000
4.404,9.786,2.086,34.000
4.442,9.779,2.088,36.000
4.477,9.766,2.088,38.000
4.514,9.755,2.089,37.000
4.552,9.748,2.091,38.000
4.574,9.716,2.087,39.000
4.608,9.700,2.087,38.000
4.642,9.684,2.087,38.000
4.678,9.673,2.089,37.000
4.715,9.662,2.090,38.000
4.743,9.635,2.087,40.000
4.778,9.617,2.087,39.000
4.812,9.601,2.087,38.000
4.844,9.589,2.088,39.000
4.879,9.576,2.089,38.000
4.914,9.553,2.088,39.000
4.942,9.526,2.086,39.000
4.979,9.520,2.088,38.000
5.014,9.506,2.089,39.000
5.042,9.486,2.088,38.000
5.080,9.477,2.090,33.000
5.100,9.435,2.085,36.000
5.135,9.423,2.086,40.000
5.177,9.418,2.089,39.000
5.208,9.396,2.088,40.000
5.237,9.371,2.087,39.000
5.268,9.349,2.086,38.000
5.303,9.338,2.087,39.000
5.335,9.320,2.087,39.000
5.371,9.304,2.088,39.000
5.398,9.275,2.086,40.000
5.430,9.258,2.086,36.000
5.463,9.241,2.087,40.000
5.497,9.225,2.087,38.000
5.531,9.209,2.088,39.000
5.559,9.183,2.087,38.000
5.591,9.164,2.087,38.000
5.628,9.151,2.088,28.000
5.653,9.121,2.086,35.000
5.691,9.114,2.089,37.000
5.717,9.086,2.087,39.000
5.747,9.063,2.086,38.000
5.785,9.052,2.088,38.000
5.809,9.028,2.087,40.000
5.846,9.016,2.089,37.000
5.870,8.984,2.086,39.000
5.901,8.963,2.086,40.000
5.937,8.949,2.087,38.000
5.970,8.931,2.088,38.000
6.003,8.909,2.088,39.000
6.029,8.882,2.087,38.000
6.057,8.863,2.087,38.000
6.093,8.848,2.088,38.000
6.128,8.833,2.090,38.000
6.163,8.818,2.091,20.000
6.172,8.766,2.084,37.000
6.212,8.757,2.087,36.000
6.243,8.740,2.088,37.000
6.274,8.718,2.088,36.000
6.307,8.699,2.089,37.000
6.332,8.671,2.087,36.000
6.357,8.641,2.085,40.000
6.391,8.625,2.087,40.000
6.425,8.605,2.087,39.000
6.462,8.592,2.090,39.000
6.488,8.563,2.088,39.000
6.514,8.535,2.087,37.000
6.543,8.515,2.087,39.000
6.578,8.499,2.089,38.000
6.612,8.482,2.091,38.000
6.635,8.449,2.088,39.000
6.659,8.423,2.087,33.000
6.679,8.387,2.084,36.000
6.724,8.384,2.089,39.000
6.753,8.360,2.089,40.000
6.776,8.326,2.087,39.000
6.800,8.296,2.085,41.000
6.831,8.278,2.086,41.000
6.863,8.257,2.087,43.000
6.890,8.232,2.087,46.000
6.911,8.199,2.084,48.000
6.944,8.179,2.086,58.000
6.975,8.158,2.086,62.000
7.008,8.139,2.088,62.000
7.039,8.118,2.089,113.000
7.068,8.093,2.089,124.000
7.092,8.064,2.087,128.000
7.129,8.050,2.090,131.000
7.164,8.032,2.092,137.000
7.185,8.005,2.091,38.000
7.198,7.964,2.087,38.000
7.224,7.936,2.086,39.000
7.249,7.908,2.085,38.000
7.287,7.894,2.088,38.000
7.316,7.870,2.089,36.000
7.336,7.837,2.087,38.000
7.356,7.803,2.084,39.000
7.385,7.780,2.085,38.000
7.415,7.757,2.086,38.000
7.444,7.735,2.087,39.000
7.464,7.702,2.085,43.000
7.487,7.672,2.084,41.000
7.522,7.654,2.086,39.000
7.548,7.628,2.086,39.000
7.578,7.604,2.087,38.000
7.600,7.576,2.086,39.000
7.626,7.550,2.086,39.000
7.655,7.526,2.087,40.000
7.685,7.502,2.087,39.000
7.711,7.475,2.087,40.000
7.728,7.440,2.085,41.000
7.751,7.410,2.084,41.000
7.780,7.385,2.085,41.000
7.809,7.361,2.086,41.000
7.807,7.308,2.079,43.000
7.814,7.264,2.074,103.000
7.833,7.231,2.072,116.000
7.869,7.215,2.075,110.000
7.926,7.217,2.084,21.000
7.950,7.188,2.083,37.000
7.979,7.164,2.084,39.000
8.001,7.139,2.084,40.000
8.028,7.112,2.085,41.000
8.065,7.091,2.087,41.000
8.090,7.062,2.087,40.000
8.112,7.037,2.087,40.000
8.125,6.998,2.084,41.000
8.153,6.971,2.085,39.000
8.184,6.948,2.087,41.000
8.211,6.922,2.087,40.000
8.226,6.885,2.085,38.000
8.244,6.852,2.084,41.000
8.277,6.830,2.086,41.000
8.301,6.807,2.087,39.000
8.334,6.785,2.089,39.000
8.342,6.738,2.084,41.000
8.362,6.707,2.084,41.000
8.389,6.680,2.084,41.000
8.421,6.658,2.087,39.000
8.451,6.639,2.089,40.000
8.465,6.602,2.087,40.000
8.488,6.570,2.086,43.000
8.507,6.537,2.086,45.000
8.495,6.483,2.077,16.000
8.448,6.401,2.060,8.000
8.379,6.301,2.038,7.000
8.332,6.220,2.021,7.000
8.286,6.143,2.005,7.000
8.281,6.094,1.999,16.000
8.259,6.034,1.988,43.000
8.202,5.948,1.970,43.000
8.160,5.873,1.954,45.000
8.122,5.802,1.940,41.000
8.083,5.734,1.926,39.000
7.997,5.631,1.901,21.000
7.983,5.580,1.893,41.000
0,0,0,0
8.825,6.079,2.083,16.000
8.862,6.059,2.087,18.000
8.887,6.028,2.087,18.000
7.754,5.220,1.817,11.000
0,0,0,0
7.684,5.098,1.792,57.000
7.656,5.041,1.782,58.000
7.621,4.979,1.770,62.000
7.579,4.914,1.756,58.000
7.547,4.856,1.744,58.000
7.511,4.796,1.732,102.000
7.488,4.744,1.723,102.000
7.457,4.690,1.712,60.000
7.420,4.631,1.700,102.000
7.379,4.570,1.687,108.000
7.351,4.517,1.677,62.000
7.330,4.469,1.669,60.000
7.296,4.413,1.657,108.000
7.256,4.357,1.645,113.000
7.229,4.306,1.636,110.000
7.236,4.276,1.634,137.000
7.266,4.259,1.637,135.000
7.294,4.243,1.640,137.000
7.312,4.220,1.641,136.000
7.337,4.199,1.643,137.000
7.371,4.184,1.647,139.000
7.410,4.175,1.653,138.000
7.448,4.163,1.659,137.000
7.473,4.139,1.660,139.000
7.502,4.121,1.664,138.000
7.533,4.107,1.668,137.000
7.564,4.090,1.671,135.000
7.592,4.071,1.675,135.000
7.617,4.050,1.677,135.000
7.639,4.026,1.678,137.000
7.677,4.012,1.684,138.000
7.717,4.002,1.690,138.000
7.743,3.981,1.692,139.000
7.778,3.961,1.697,138.000
7.806,3.941,1.700,137.000
7.844,3.926,1.705,137.000
7.879,3.909,1.710,135.000
7.909,3.892,1.713,137.000
7.926,3.866,1.714,135.000
7.967,3.853,1.720,139.000
7.991,3.831,1.723,137.000
8.037,3.818,1.729,136.000
8.068,3.798,1.733,138.000
8.102,3.780,1.738,138.000
8.130,3.758,1.741,137.000
8.160,3.739,1.745,136.000
8.198,3.722,1.750,135.000
8.233,3.702,1.755,136.000
8.253,3.676,1.756,137.000
8.280,3.655,1.759,137.000
8.325,3.640,1.766,138.000
8.377,3.629,1.775,137.000
8.411,3.609,1.779,137.000
6.288,2.672,1.328,23.000
6.267,2.637,1.322,102.000
6.251,2.607,1.317,13.000
6.231,2.573,1.310,9.000
6.251,2.556,1.313,23.000
6.240,2.526,1.309,22.000
6.209,2.487,1.300,23.000
6.200,2.458,1.296,21.000
6.193,2.431,1.293,20.000
6.180,2.401,1.289,21.000
6.155,2.367,1.282,21.000
6.131,2.332,1.275,21.000
6.108,2.302,1.269,23.000
6.102,2.275,1.266,23.000
6.081,2.241,1.260,20.000
6.067,2.212,1.255,20.000
6.048,2.183,1.250,20.000
6.029,2.153,1.244,21.000
6.019,2.124,1.241,21.000
6.000,2.094,1.235,21.000
5.970,2.061,1.228,20.000
5.958,2.034,1.224,21.000
5.947,2.006,1.220,19.000
5.939,1.980,1.217,19.000
5.928,1.953,1.213,20.000
5.905,1.923,1.207,20.000
5.881,1.894,1.201,21.000
5.865,1.866,1.196,20.000
5.853,1.841,1.193,20.000
5.838,1.814,1.188,17.000
5.773,1.773,1.174,4.000
5.751,1.744,1.168,6.000
5.750,1.721,1.167,6.000
5.758,1.701,1.167,12.000
5.792,1.689,1.173,5.000
7.203,2.074,1.457,16.000
7.240,2.058,1.463,9.000
2.852,0.800,0.576,8.000
0,0,0,0
2.866,0.782,0.577,112.000
2.847,0.768,0.573,114.000
2.838,0.755,0.571,113.000
2.852,0.748,0.573,116.000
2.859,0.739,0.574,110.000
2.871,0.731,0.576,55.000
2.870,0.720,0.575,21.000
2.866,0.709,0.574,5.000
2.882,0.702,0.577,12.000
0,0,0,0
2.893,0.683,0.578,119.000
2.880,0.670,0.575,118.000
2.878,0.659,0.574,116.000
2.888,0.650,0.575,118.000
2.898,0.642,0.577,121.000
2.900,0.632,0.577,119.000
2.899,0.621,0.576,116.000
2.897,0.610,0.575,110.000
2.914,0.604,0.579,31.000
2.930,0.596,0.581,53.000
2.934,0.586,0.582,119.000
2.913,0.571,0.577,121.000
2.915,0.561,0.577,116.000
2.925,0.553,0.579,121.000
2.934,0.544,0.580,121.000
2.940,0.535,0.581,121.000
2.938,0.524,0.580,123.000
2.936,0.513,0.579,121.000
2.941,0.503,0.580,121.000
2.957,0.495,0.583,43.000
2.970,0.487,0.585,61.000
2.968,0.476,0.584,121.000
2.952,0.463,0.581,123.000
2.961,0.454,0.582,123.000
2.978,0.446,0.585,121.000
2.980,0.435,0.585,119.000
2.974,0.424,0.584,123.000
2.981,0.414,0.585,125.000
2.992,0.405,0.587,118.000
2.996,0.395,0.587,39.000
0,0,0,0
2.994,0.374,0.587,30.000
2.986,0.362,0.585,107.000
3.003,0.354,0.588,103.000
3.019,0.345,0.591,110.000
3.025,0.335,0.592,118.000
3.026,0.324,0.592,119.000
3.023,0.313,0.591,121.000
