"X","Y","Z","Intensity"
3.172,7.072,2.077,57.000
3.197,7.061,2.077,58.000
3.216,7.037,2.073,60.000
3.241,7.023,2.073,57.000
3.267,7.018,2.074,53.000
3.295,7.015,2.077,48.000
3.325,7.012,2.079,60.000
3.340,6.981,2.074,57.000
3.363,6.966,2.073,57.000
3.391,6.961,2.075,57.000
3.417,6.957,2.077,56.000
3.445,6.949,2.078,60.000
3.462,6.932,2.076,60.000
3.487,6.918,2.076,63.000
3.510,6.904,2.075,60.000
3.536,6.893,2.076,58.000
3.563,6.892,2.079,63.000
3.584,6.870,2.076,51.000
3.606,6.856,2.076,64.000
3.627,6.836,2.074,63.000
3.656,6.836,2.077,60.000
3.681,6.825,2.078,63.000
3.695,6.798,2.073,60.000
3.719,6.782,2.073,56.000
3.742,6.770,2.073,58.000
3.771,6.767,2.076,63.000
3.795,6.754,2.076,65.000
3.815,6.731,2.073,67.000
3.836,6.717,2.073,63.000
3.860,6.705,2.073,60.000
3.891,6.701,2.076,60.000
3.913,6.686,2.076,58.000
3.929,6.659,2.072,58.000
3.955,6.650,2.073,60.000
3.982,6.645,2.076,63.000
4.006,6.630,2.076,57.000
4.029,6.621,2.077,63.000
4.046,6.595,2.073,60.000
4.067,6.580,2.073,58.000
4.095,6.571,2.075,58.000
4.125,6.568,2.078,51.000
4.153,6.560,2.080,60.000
4.164,6.530,2.075,60.000
4.189,6.517,2.076,63.000
4.210,6.503,2.076,63.000
4.239,6.498,2.079,60.000
4.261,6.481,2.078,58.000
4.279,6.458,2.076,60.000
4.293,6.435,2.073,60.000
4.323,6.431,2.076,63.000
4.344,6.414,2.076,60.000
4.371,6.403,2.077,58.000
4.387,6.380,2.075,67.000
4.406,6.360,2.073,58.000
4.431,6.347,2.074,58.000
4.456,6.335,2.075,58.000
4.487,6.332,2.079,63.000
4.495,6.297,2.073,58.000
4.513,6.282,2.073,60.000
4.537,6.267,2.073,57.000
4.568,6.264,2.077,58.000
4.591,6.247,2.077,58.000
4.606,6.224,2.075,60.000
4.628,6.207,2.075,60.000
4.656,6.203,2.078,36.000
4.680,6.188,2.079,60.000
4.700,6.172,2.079,60.000
4.711,6.140,2.074,60.000
4.735,6.126,2.075,60.000
4.755,6.108,2.074,57.000
4.784,6.101,2.077,63.000
4.808,6.086,2.078,63.000
4.815,6.056,2.073,63.000
4.836,6.039,2.073,63.000
4.861,6.029,2.075,63.000
4.886,6.014,2.076,65.000
4.906,5.998,2.076,58.000
4.925,5.979,2.076,60.000
4.944,5.954,2.074,60.000
4.969,5.941,2.075,58.000
4.995,5.929,2.077,65.000
5.015,5.912,2.077,58.000
5.027,5.886,2.074,63.000
5.048,5.866,2.074,60.000
5.071,5.854,2.075,65.000
5.091,5.834,2.075,60.000
5.117,5.824,2.077,58.000
5.133,5.800,2.075,58.000
5.148,5.781,2.074,44.000
5.183,5.776,2.079,70.000
5.194,5.753,2.077,60.000
5.222,5.741,2.079,63.000
5.225,5.704,2.073,60.000
5.246,5.687,2.073,60.000
5.267,5.670,2.074,65.000
5.288,5.651,2.074,65.000
5.315,5.642,2.077,63.000
5.320,5.608,2.071,60.000
5.342,5.594,2.073,63.000
5.363,5.574,2.073,63.000
5.379,5.556,2.072,60.000
5.406,5.546,2.075,60.000
5.418,5.518,2.072,60.000
5.432,5.493,2.070,60.000
5.462,5.483,2.074,69.000
5.484,5.466,2.075,63.000
5.506,5.455,2.077,65.000
5.515,5.424,2.073,65.000
5.527,5.401,2.071,65.000
5.553,5.387,2.073,67.000
5.572,5.368,2.073,60.000
5.604,5.359,2.078,72.000
5.609,5.330,2.073,67.000
5.628,5.309,2.073,52.000
5.651,5.296,2.075,67.000
5.664,5.268,2.073,63.000
5.690,5.257,2.076,65.000
5.699,5.230,2.073,63.000
5.715,5.207,2.072,69.000
5.738,5.190,2.073,67.000
5.759,5.176,2.075,72.000
5.782,5.161,2.077,108.000
5.788,5.132,2.073,115.000
5.804,5.108,2.072,122.000
5.819,5.085,2.071,112.000
5.845,5.072,2.074,75.000
5.860,5.051,2.073,63.000
5.878,5.031,2.073,65.000
5.891,5.003,2.071,63.000
5.909,4.983,2.071,58.000
5.931,4.968,2.073,63.000
5.949,4.946,2.073,58.000
5.964,4.929,2.073,63.000
5.973,4.899,2.070,63.000
5.994,4.883,2.072,60.000
6.019,4.867,2.074,65.000
6.039,4.849,2.075,63.000
6.045,4.817,2.071,65.000
6.059,4.796,2.071,51.000
6.097,4.789,2.077,70.000
6.105,4.763,2.075,67.000
6.127,4.746,2.077,67.000
6.133,4.716,2.073,69.000
6.141,4.687,2.070,65.000
6.158,4.668,2.071,67.000
6.184,4.653,2.074,67.000
6.208,4.637,2.076,69.000
6.206,4.601,2.070,65.000
6.220,4.582,2.070,65.000
6.242,4.565,2.072,65.000
6.238,4.525,2.065,29.000
6.272,4.517,2.071,45.000
6.271,4.483,2.065,45.000
6.277,4.454,2.062,29.000
6.318,4.452,2.071,54.000
6.352,4.441,2.077,73.000
6.348,4.409,2.071,63.000
6.357,4.380,2.068,65.000
6.366,4.354,2.066,63.000
6.391,4.337,2.070,63.000
6.417,4.325,2.074,69.000
6.427,4.298,2.072,69.000
6.443,4.277,2.072,67.000
6.449,4.247,2.069,67.000
6.460,4.226,2.068,57.000
6.491,4.214,2.074,72.000
6.508,4.191,2.074,74.000
6.514,4.161,2.071,74.000
6.530,4.143,2.072,74.000
6.546,4.121,2.073,72.000
6.561,4.097,2.073,69.000
6.579,4.075,2.074,72.000
6.584,4.049,2.071,74.000
6.596,4.025,2.071,72.000
6.611,4.001,2.071,69.000
6.630,3.981,2.072,102.000
6.647,3.963,2.074,69.000
6.651,3.934,2.071,72.000
6.659,3.905,2.068,72.000
6.692,3.892,2.074,111.000
6.699,3.866,2.073,115.000
6.709,3.839,2.071,75.000
6.712,3.813,2.068,65.000
6.730,3.790,2.070,69.000
6.741,3.769,2.070,69.000
6.764,3.749,2.072,74.000
6.774,3.726,2.072,72.000
6.781,3.697,2.070,69.000
6.796,3.674,2.070,74.000
6.810,3.652,2.071,72.000
6.826,3.631,2.072,69.000
6.846,3.609,2.074,72.000
6.849,3.583,2.071,105.000
6.858,3.558,2.070,102.000
6.868,3.533,2.070,72.000
6.888,3.511,2.072,72.000
6.905,3.491,2.073,102.000
6.905,3.461,2.070,72.000
6.916,3.435,2.069,74.000
6.926,3.409,2.068,72.000
6.940,3.386,2.069,74.000
6.957,3.364,2.071,72.000
6.962,3.339,2.069,102.000
6.968,3.310,2.067,74.000
6.990,3.291,2.070,105.000
7.003,3.266,2.071,102.000
7.017,3.247,2.072,74.000
7.020,3.217,2.069,72.000
7.020,3.187,2.066,69.000
7.042,3.166,2.069,69.000
7.058,3.147,2.071,74.000
7.067,3.120,2.070,69.000
7.071,3.093,2.068,72.000
7.078,3.067,2.067,69.000
7.097,3.046,2.070,74.000
6.291,2.673,1.831,111.000
6.271,2.639,1.823,130.000
6.236,2.598,1.810,49.000
6.208,2.564,1.800,36.000
6.252,2.555,1.810,110.000
6.244,2.528,1.805,121.000
6.210,2.489,1.793,115.000
6.187,2.452,1.783,115.000
6.170,2.421,1.776,121.000
6.157,2.392,1.770,122.000
6.136,2.359,1.762,122.000
6.122,2.331,1.755,121.000
6.093,2.294,1.744,119.000
6.073,2.263,1.737,118.000
6.067,2.236,1.733,115.000
6.060,2.210,1.728,121.000
6.043,2.179,1.721,121.000
6.006,2.143,1.709,122.000
5.985,2.111,1.700,122.000
5.971,2.086,1.695,119.000
5.958,2.057,1.689,118.000
5.952,2.033,1.685,119.000
5.930,2.003,1.677,118.000
5.915,1.975,1.671,122.000
5.893,1.943,1.663,122.000
5.885,1.917,1.659,125.000
5.872,1.890,1.653,124.000
5.845,1.861,1.644,124.000
5.822,1.830,1.635,119.000
5.813,1.806,1.631,103.000
5.760,1.768,1.615,24.000
5.770,1.749,1.616,38.000
5.732,1.715,1.603,38.000
5.758,1.701,1.609,63.000
5.766,1.682,1.609,14.000
7.212,2.078,2.011,18.000
3.676,1.044,1.024,4.000
3.698,1.037,1.029,14.000
3.677,1.017,1.022,9.000
3.714,1.014,1.032,12.000
3.710,0.998,1.030,8.000
3.609,0.958,1.001,9.000
3.430,0.897,0.950,26.000
7.464,1.925,2.065,33.000
7.493,1.903,2.072,41.000
7.492,1.879,2.070,39.000
7.504,1.854,2.071,36.000
7.489,1.823,2.065,9.000
5.503,1.318,1.516,26.000
5.488,1.295,1.511,116.000
5.489,1.275,1.510,124.000
5.478,1.253,1.506,131.000
5.441,1.223,1.494,132.000
5.421,1.200,1.488,129.000
5.435,1.183,1.490,134.000
5.411,1.157,1.483,129.000
5.413,1.138,1.482,131.000
5.379,1.112,1.472,129.000
5.369,1.090,1.468,127.000
5.363,1.071,1.465,128.000
5.356,1.049,1.462,128.000
5.348,1.029,1.459,131.000
5.331,1.005,1.454,133.000
5.298,0.981,1.444,132.000
5.290,0.959,1.441,131.000
5.280,0.940,1.437,130.000
5.272,0.918,1.434,129.000
5.269,0.900,1.432,131.000
5.253,0.877,1.427,131.000
5.241,0.857,1.423,130.000
5.238,0.838,1.421,130.000
5.230,0.818,1.418,128.000
5.214,0.796,1.413,128.000
5.197,0.776,1.408,131.000
5.192,0.757,1.406,131.000
5.176,0.736,1.401,133.000
5.165,0.715,1.397,135.000
5.137,0.694,1.389,130.000
5.131,0.675,1.387,135.000
5.109,0.653,1.380,129.000
5.130,0.637,1.385,134.000
5.102,0.616,1.377,129.000
5.100,0.598,1.376,131.000
5.077,0.578,1.369,129.000
5.069,0.559,1.367,130.000
5.067,0.542,1.366,128.000
5.060,0.523,1.363,127.000
5.040,0.503,1.357,131.000
5.031,0.483,1.354,134.000
5.013,0.466,1.349,133.000
5.007,0.447,1.347,132.000
4.993,0.428,1.343,133.000
4.966,0.407,1.335,130.000
4.963,0.391,1.334,130.000
4.951,0.372,1.330,131.000
4.946,0.355,1.329,130.000
4.959,0.337,1.332,133.000
4.926,0.319,1.323,129.000
4.925,0.301,1.322,134.000
4.910,0.283,1.318,131.000
4.906,0.265,1.316,130.000
4.901,0.250,1.315,131.000
4.882,0.232,1.310,133.000
4.864,0.212,1.304,132.000
4.866,0.195,1.305,134.000
4.850,0.179,1.300,132.000
4.844,0.162,1.299,135.000
4.824,0.146,1.293,133.000
4.805,0.127,1.288,132.000
4.801,0.111,1.287,133.000
4.798,0.093,1.286,133.000
4.794,0.077,1.285,131.000
4.769,0.059,1.278,130.000
4.779,0.043,1.281,134.000
4.758,0.025,1.275,130.000
4.764,0.011,1.276,131.000
4.745,-0.007,1.271,129.000
4.733,-0.022,1.268,130.000
4.719,-0.039,1.265,130.000
4.711,-0.055,1.263,130.000
4.707,-0.072,1.261,130.000
4.707,-0.089,1.261,130.000
4.691,-0.105,1.257,128.000
4.675,-0.120,1.253,131.000
4.675,-0.137,1.253,131.000
4.663,-0.152,1.250,133.000
4.660,-0.168,1.250,116.000
4.637,-0.185,1.243,36.000
4.630,-0.201,1.242,38.000
4.637,-0.216,1.244,38.000
4.650,-0.233,1.248,114.000
4.659,-0.250,1.250,124.000
4.629,-0.265,1.242,127.000
4.611,-0.279,1.238,128.000
4.613,-0.296,1.239,128.000
4.609,-0.311,1.238,130.000
4.607,-0.328,1.238,131.000
4.579,-0.341,1.230,128.000
4.568,-0.357,1.228,127.000
4.563,-0.372,1.227,127.000
4.562,-0.389,1.227,127.000
4.557,-0.402,1.226,125.000
4.540,-0.416,1.222,127.000
4.527,-0.432,1.219,125.000
4.522,-0.448,1.217,125.000
4.520,-0.463,1.217,125.000
4.513,-0.478,1.216,124.000
4.494,-0.492,1.211,122.000
4.492,-0.509,1.211,125.000
4.481,-0.521,1.209,124.000
4.483,-0.537,1.210,125.000
4.477,-0.554,1.209,125.000
4.458,-0.567,1.204,128.000
4.448,-0.582,1.202,128.000
4.442,-0.597,1.201,130.000
4.436,-0.610,1.200,130.000
4.426,-0.625,1.198,130.000
4.420,-0.639,1.197,130.000
4.407,-0.654,1.194,131.000
4.401,-0.668,1.193,130.000
4.406,-0.685,1.195,131.000
4.392,-0.697,1.192,131.000
4.378,-0.711,1.188,130.000
4.364,-0.724,1.185,131.000
4.358,-0.739,1.184,130.000
4.361,-0.754,1.186,133.000
4.339,-0.766,1.181,128.000
4.335,-0.782,1.180,131.000
4.307,-0.793,1.173,127.000
4.322,-0.810,1.178,131.000
4.311,-0.823,1.176,128.000
4.316,-0.840,1.178,130.000
4.298,-0.853,1.174,128.000
4.283,-0.864,1.171,128.000
4.280,-0.879,1.171,130.000
4.277,-0.895,1.171,131.000
4.268,-0.909,1.169,125.000
4.254,-0.921,1.166,127.000
4.241,-0.934,1.164,128.000
4.238,-0.948,1.164,128.000
4.238,-0.964,1.165,128.000
4.230,-0.976,1.163,125.000
4.211,-0.988,1.159,122.000
4.176,-0.994,1.150,39.000
4.163,-1.007,1.148,39.000
4.165,-1.023,1.149,45.000
4.178,-1.042,1.154,117.000
4.133,-1.046,1.142,57.000
4.135,-1.062,1.144,52.000
4.164,-1.084,1.153,70.000
7.283,-1.923,2.018,115.000
7.266,-1.947,2.016,119.000
7.235,-1.967,2.009,118.000
7.217,-1.987,2.006,118.000
7.211,-2.012,2.006,118.000
7.196,-2.035,2.004,118.000
7.190,-2.062,2.004,119.000
7.170,-2.083,2.001,118.000
7.150,-2.104,1.997,112.000
7.144,-2.130,1.998,119.000
7.131,-2.153,1.996,118.000
7.127,-2.180,1.997,115.000
7.105,-2.201,1.993,115.000
7.087,-2.219,1.990,115.000
7.082,-2.247,1.991,115.000
7.071,-2.269,1.990,115.000
7.066,-2.296,1.991,112.000
7.042,-2.314,1.986,119.000
7.030,-2.339,1.985,119.000
7.020,-2.361,1.985,115.000
7.004,-2.384,1.983,118.000
7.000,-2.409,1.984,118.000
6.978,-2.430,1.980,119.000
6.965,-2.451,1.978,121.000
6.956,-2.476,1.978,118.000
6.940,-2.497,1.976,115.000
0,0,0,0
3.916,-1.440,1.118,72.000
3.919,-1.457,1.120,103.000
3.928,-1.476,1.124,131.000
3.910,-1.486,1.121,137.000
3.892,-1.493,1.117,135.000
3.871,-1.501,1.112,131.000
3.865,-1.515,1.112,132.000
3.860,-1.529,1.112,132.000
3.858,-1.543,1.113,133.000
3.855,-1.557,1.114,136.000
3.842,-1.567,1.112,134.000
3.831,-1.579,1.110,133.000
3.826,-1.592,1.110,133.000
3.827,-1.609,1.112,134.000
3.824,-1.622,1.113,133.000
3.805,-1.631,1.109,135.000
3.800,-1.643,1.109,134.000
3.790,-1.655,1.108,134.000
3.784,-1.669,1.108,130.000
3.757,-1.674,1.102,57.000
3.752,-1.685,1.102,136.000
3.741,-1.696,1.100,137.000
3.736,-1.710,1.101,139.000
3.734,-1.725,1.102,139.000
3.732,-1.739,1.103,139.000
3.717,-1.747,1.100,140.000
3.707,-1.760,1.099,140.000
3.697,-1.772,1.098,140.000
3.703,-1.790,1.102,138.000
3.693,-1.801,1.101,139.000
3.675,-1.808,1.097,140.000
3.665,-1.819,1.096,140.000
3.662,-1.834,1.097,140.000
3.659,-1.848,1.098,140.000
3.656,-1.862,1.099,140.000
3.641,-1.871,1.097,139.000
3.624,-1.878,1.094,139.000
3.626,-1.896,1.096,140.000
3.634,-1.914,1.100,140.000
3.627,-1.928,1.100,140.000
3.608,-1.934,1.097,139.000
3.594,-1.943,1.095,141.000
3.591,-1.957,1.096,141.000
3.591,-1.974,1.098,141.000
3.586,-1.986,1.098,140.000
3.574,-1.995,1.097,141.000
3.559,-2.004,1.094,140.000
3.558,-2.020,1.096,140.000
3.558,-2.036,1.098,140.000
3.554,-2.050,1.099,140.000
3.542,-2.060,1.098,142.000
3.524,-2.068,1.095,139.000
3.521,-2.080,1.096,139.000
3.524,-2.098,1.099,139.000
3.513,-2.110,1.098,139.000
3.495,-2.116,1.095,139.000
3.490,-2.129,1.095,140.000
3.492,-2.147,1.098,140.000
3.480,-2.155,1.097,139.000
3.477,-2.171,1.098,140.000
3.462,-2.178,1.096,139.000
3.455,-2.191,1.096,139.000
3.447,-2.202,1.096,47.000
3.466,-2.232,1.105,127.000
3.471,-2.253,1.109,133.000
3.447,-2.255,1.104,135.000
3.433,-2.261,1.102,136.000
3.435,-2.280,1.105,136.000
3.433,-2.296,1.107,135.000
3.429,-2.310,1.108,134.000
3.414,-2.318,1.106,134.000
3.402,-2.329,1.105,136.000
3.401,-2.344,1.107,135.000
3.393,-2.355,1.107,135.000
3.391,-2.372,1.109,134.000
3.373,-2.377,1.106,136.000
3.368,-2.391,1.107,135.000
3.360,-2.403,1.107,134.000
3.361,-2.421,1.110,135.000
3.352,-2.433,1.110,134.000
3.341,-2.442,1.109,134.000
3.332,-2.454,1.109,134.000
3.323,-2.465,1.109,134.000
3.319,-2.481,1.110,132.000
3.317,-2.497,1.112,133.000
3.298,-2.502,1.109,132.000
3.294,-2.515,1.110,133.000
3.284,-2.527,1.110,132.000
3.284,-2.543,1.113,134.000
3.276,-2.557,1.113,133.000
3.263,-2.564,1.112,135.000
3.255,-2.577,1.112,132.000
3.247,-2.590,1.113,134.000
3.244,-2.606,1.115,132.000
3.238,-2.619,1.116,132.000
3.226,-2.629,1.115,131.000
3.216,-2.638,1.114,134.000
3.211,-2.653,1.116,132.000
3.206,-2.668,1.118,135.000
3.200,-2.684,1.119,133.000
3.191,-2.692,1.119,134.000
3.177,-2.700,1.117,132.000
3.171,-2.715,1.119,134.000
3.166,-2.730,1.120,132.000
3.165,-2.746,1.123,134.000
3.151,-2.753,1.121,133.000
3.137,-2.760,1.120,135.000
3.136,-2.779,1.123,134.000
3.130,-2.795,1.124,133.000
3.124,-2.810,1.126,135.000
3.113,-2.817,1.125,135.000
3.102,-2.828,1.125,135.000
3.097,-2.842,1.126,131.000
3.094,-2.860,1.129,136.000
3.084,-2.870,1.129,128.000
3.094,-2.900,1.136,139.000
3.065,-2.891,1.129,135.000
3.060,-2.907,1.131,134.000
3.060,-2.927,1.135,137.000
3.063,-2.952,1.140,133.000
3.041,-2.950,1.135,135.000
3.031,-2.960,1.135,135.000
3.020,-2.971,1.135,136.000
3.023,-2.996,1.140,134.000
3.016,-3.008,1.141,135.000
3.007,-3.020,1.142,136.000
2.990,-3.026,1.140,135.000
2.988,-3.044,1.143,134.000
2.983,-3.060,1.145,135.000
2.983,-3.081,1.149,134.000
2.965,-3.083,1.146,134.000
2.955,-3.095,1.147,133.000
2.952,-3.113,1.150,133.000
2.950,-3.134,1.153,134.000
2.948,-3.152,1.156,134.000
2.927,-3.153,1.153,133.000
2.919,-3.166,1.154,133.000
2.913,-3.182,1.156,132.000
2.911,-3.200,1.159,131.000
2.901,-3.213,1.160,133.000
2.893,-3.226,1.161,131.000
2.881,-3.234,1.161,130.000
2.880,-3.256,1.165,130.000
2.865,-3.264,1.164,129.000
2.870,-3.291,1.170,133.000
2.845,-3.286,1.165,130.000
2.844,-3.308,1.169,133.000
2.827,-3.312,1.167,128.000
2.832,-3.341,1.173,131.000
2.829,-3.361,1.177,133.000
2.801,-3.352,1.170,131.000
2.793,-3.366,1.172,130.000
2.799,-3.398,1.180,134.000
2.784,-3.403,1.178,130.000
2.774,-3.414,1.179,129.000
2.774,-3.441,1.184,136.000
2.749,-3.432,1.178,130.000
2.758,-3.469,1.187,133.000
2.742,-3.474,1.186,131.000
2.734,-3.490,1.188,131.000
2.718,-3.493,1.186,131.000
2.710,-3.509,1.188,132.000
2.703,-3.524,1.190,131.000
2.700,-3.546,1.194,133.000
2.696,-3.566,1.198,130.000
2.682,-3.574,1.197,133.000
2.673,-3.588,1.199,134.000
2.664,-3.602,1.200,132.000
2.664,-3.626,1.206,131.000
2.657,-3.643,1.208,130.000
2.642,-3.651,1.208,131.000
2.631,-3.664,1.209,131.000
2.623,-3.679,1.211,129.000
2.618,-3.699,1.214,127.000
2.612,-3.720,1.218,130.000
2.598,-3.727,1.217,127.000
2.590,-3.740,1.219,128.000
2.581,-3.756,1.221,130.000
2.575,-3.774,1.224,131.000
2.561,-3.784,1.224,129.000
2.559,-3.808,1.229,134.000
2.538,-3.806,1.226,127.000
2.537,-3.832,1.231,130.000
2.531,-3.855,1.236,131.000
2.522,-3.870,1.238,130.000
2.512,-3.886,1.240,131.000
2.497,-3.891,1.239,131.000
2.481,-3.898,1.238,129.000
2.488,-3.937,1.248,131.000
2.474,-3.946,1.248,130.000
2.462,-3.954,1.248,129.000
2.457,-3.978,1.253,130.000
2.449,-3.996,1.256,128.000
2.443,-4.016,1.259,127.000
2.433,-4.033,1.262,124.000
2.416,-4.038,1.261,40.000
2.407,-4.053,1.263,32.000
3.818,-6.482,2.016,37.000
3.798,-6.500,2.017,35.000
3.777,-6.515,2.018,37.000
3.746,-6.517,2.014,36.000
3.726,-6.535,2.016,37.000
3.706,-6.551,2.017,37.000
3.684,-6.568,2.018,37.000
3.663,-6.579,2.018,38.000
3.636,-6.586,2.016,36.000
3.611,-6.595,2.015,36.000
3.587,-6.610,2.015,38.000
3.566,-6.619,2.015,36.000
3.547,-6.643,2.018,36.000
3.520,-6.642,2.014,38.000
3.496,-6.656,2.015,36.000
3.473,-6.671,2.015,37.000
3.456,-6.697,2.019,56.000
3.410,-6.664,2.006,28.000
3.412,-6.728,2.021,31.000
2.238,-4.447,1.334,6.000
0,0,0,0
2.197,-4.442,1.328,27.000
2.191,-4.470,1.334,34.000
2.176,-4.478,1.334,39.000
2.157,-4.478,1.332,24.000
2.157,-4.523,1.343,33.000
2.157,-4.564,1.353,75.000
2.151,-4.588,1.358,105.000
2.136,-4.597,1.358,118.000
2.123,-4.612,1.360,118.000
2.114,-4.637,1.366,115.000
2.106,-4.658,1.370,112.000
2.094,-4.676,1.373,109.000
2.077,-4.683,1.373,109.000
2.064,-4.700,1.375,75.000
2.055,-4.719,1.379,109.000
2.046,-4.747,1.385,115.000
2.035,-4.765,1.388,118.000
2.018,-4.772,1.388,112.000
2.006,-4.786,1.390,118.000
2.002,-4.823,1.399,119.000
1.992,-4.850,1.405,118.000
1.980,-4.871,1.409,115.000
1.969,-4.888,1.412,115.000
1.953,-4.899,1.413,115.000
1.945,-4.927,1.419,112.000
1.932,-4.949,1.424,109.000
1.922,-4.971,1.428,106.000
1.905,-4.978,1.428,106.000
1.891,-4.998,1.432,109.000
1.881,-5.022,1.437,115.000
1.870,-5.047,1.442,115.000
1.859,-5.072,1.447,118.000
1.845,-5.087,1.450,119.000
1.831,-5.106,1.454,118.000
1.823,-5.130,1.459,115.000
1.812,-5.160,1.465,109.000
1.802,-5.188,1.472,109.000
1.785,-5.202,1.474,109.000
1.771,-5.217,1.476,106.000
1.757,-5.238,1.480,103.000
1.747,-5.264,1.486,109.000
1.734,-5.289,1.491,118.000
1.715,-5.295,1.491,33.000
1.694,-5.292,1.489,24.000
1.688,-5.338,1.500,31.000
1.671,-5.351,1.502,105.000
1.663,-5.386,1.510,118.000
1.644,-5.390,1.510,125.000
1.632,-5.414,1.515,125.000
1.616,-5.435,1.519,122.000
1.604,-5.465,1.526,119.000
1.592,-5.492,1.532,124.000
1.572,-5.502,1.533,119.000
1.557,-5.522,1.537,119.000
1.544,-5.548,1.543,118.000
1.541,-5.615,1.560,119.000
1.530,-5.648,1.568,121.000
1.513,-5.665,1.571,115.000
1.475,-5.595,1.550,55.000
1.457,-5.611,1.553,64.000
1.430,-5.577,1.543,54.000
1.409,-5.580,1.542,55.000
1.382,-5.557,1.534,51.000
1.357,-5.541,1.529,51.000
1.335,-5.525,1.523,48.000
1.313,-5.524,1.521,51.000
1.291,-5.515,1.518,54.000
1.267,-5.495,1.511,57.000
1.239,-5.462,1.501,55.000
1.214,-5.445,1.495,52.000
1.199,-5.461,1.498,60.000
1.173,-5.437,1.490,56.000
1.149,-5.416,1.484,51.000
1.127,-5.409,1.480,54.000
1.106,-5.397,1.476,52.000
1.085,-5.392,1.474,55.000
1.065,-5.388,1.472,55.000
1.040,-5.361,1.463,57.000
1.017,-5.346,1.458,56.000
0.996,-5.336,1.455,54.000
0.977,-5.326,1.451,55.000
0.954,-5.313,1.446,54.000
0.932,-5.293,1.440,53.000
0.909,-5.275,1.434,52.000
0.891,-5.276,1.434,51.000
0.870,-5.268,1.431,50.000
0.849,-5.248,1.425,47.000
0.828,-5.238,1.421,48.000
0.808,-5.216,1.414,51.000
0.788,-5.209,1.412,54.000
0.769,-5.206,1.410,57.000
0.746,-5.180,1.402,52.000
0.725,-5.161,1.397,55.000
0.703,-5.141,1.390,55.000
0.686,-5.141,1.390,52.000
0.666,-5.125,1.385,52.000
0.648,-5.123,1.384,53.000
0.627,-5.104,1.378,49.000
0.608,-5.101,1.376,54.000
0.589,-5.089,1.373,50.000
0.569,-5.082,1.370,48.000
0.550,-5.074,1.368,50.000
0.530,-5.051,1.361,54.000
0.511,-5.039,1.357,57.000
0.494,-5.016,1.351,54.000
0.475,-5.012,1.349,55.000
0.456,-5.006,1.347,55.000
0.436,-4.988,1.342,57.000
0.417,-4.969,1.336,53.000
0.398,-4.962,1.334,54.000
0.384,-4.962,1.333,55.000
0.364,-4.950,1.330,54.000
0.347,-4.931,1.325,52.000
0.329,-4.935,1.325,51.000
0.311,-4.928,1.323,51.000
0.293,-4.923,1.322,51.000
0.276,-4.917,1.319,51.000
0.257,-4.902,1.315,51.000
0.241,-4.889,1.312,54.000
0.223,-4.882,1.310,54.000
0.205,-4.876,1.308,54.000
