"X","Y","Z","Intensity"
3.163,7.063,2.074,56.000
3.184,7.049,2.073,57.000
3.212,7.045,2.075,63.000
3.236,7.036,2.075,60.000
3.266,7.033,2.078,57.000
3.277,6.998,2.071,39.000
3.314,7.013,2.078,56.000
3.340,6.998,2.078,64.000
3.362,6.983,2.077,58.000
3.388,6.975,2.078,57.000
3.409,6.956,2.076,57.000
3.427,6.934,2.073,58.000
3.458,6.932,2.076,58.000
3.482,6.924,2.077,58.000
3.512,6.920,2.079,60.000
3.523,6.891,2.074,58.000
3.548,6.878,2.074,65.000
3.579,6.881,2.078,27.000
3.608,6.875,2.080,56.000
3.631,6.863,2.080,60.000
3.644,6.827,2.074,57.000
3.660,6.803,2.070,60.000
3.692,6.806,2.075,63.000
3.717,6.797,2.076,63.000
3.745,6.790,2.078,58.000
3.761,6.759,2.073,58.000
3.784,6.746,2.073,63.000
3.805,6.734,2.073,65.000
3.839,6.735,2.077,60.000
3.859,6.717,2.076,63.000
3.880,6.698,2.074,60.000
3.901,6.679,2.073,58.000
3.929,6.672,2.075,63.000
3.951,6.657,2.074,60.000
3.978,6.650,2.076,60.000
3.994,6.629,2.074,63.000
4.015,6.609,2.072,60.000
4.038,6.597,2.073,58.000
4.071,6.597,2.077,60.000
4.091,6.583,2.077,58.000
4.114,6.566,2.076,60.000
4.135,6.551,2.076,55.000
4.161,6.539,2.077,65.000
4.183,6.525,2.077,63.000
4.211,6.516,2.079,63.000
4.226,6.493,2.076,63.000
4.242,6.468,2.073,63.000
4.267,6.456,2.074,63.000
4.297,6.450,2.077,58.000
4.318,6.438,2.077,60.000
4.335,6.415,2.075,65.000
4.354,6.398,2.074,63.000
4.376,6.379,2.073,57.000
4.398,6.368,2.074,58.000
4.431,6.368,2.079,65.000
4.443,6.336,2.074,58.000
4.462,6.316,2.072,60.000
4.487,6.300,2.073,57.000
4.521,6.300,2.078,58.000
4.543,6.287,2.078,60.000
4.554,6.255,2.073,60.000
4.574,6.240,2.073,60.000
4.596,6.222,2.073,56.000
4.623,6.216,2.076,58.000
4.648,6.202,2.077,56.000
4.669,6.187,2.077,63.000
4.684,6.160,2.074,65.000
4.705,6.145,2.074,58.000
4.737,6.140,2.078,63.000
4.757,6.124,2.078,58.000
4.771,6.098,2.075,65.000
4.788,6.075,2.073,58.000
4.810,6.058,2.073,63.000
4.841,6.060,2.078,60.000
4.861,6.042,2.078,63.000
4.876,6.015,2.075,63.000
4.893,5.991,2.073,57.000
4.913,5.977,2.073,60.000
4.941,5.969,2.076,60.000
4.968,5.954,2.078,63.000
4.977,5.923,2.073,60.000
4.996,5.903,2.072,60.000
5.024,5.894,2.075,60.000
5.047,5.882,2.077,63.000
5.065,5.859,2.075,60.000
5.083,5.841,2.075,63.000
5.102,5.819,2.074,58.000
5.125,5.809,2.076,65.000
5.146,5.790,2.076,58.000
5.172,5.780,2.078,60.000
5.189,5.757,2.077,63.000
5.195,5.726,2.072,58.000
5.224,5.715,2.075,63.000
5.244,5.699,2.075,67.000
5.265,5.682,2.076,65.000
5.275,5.652,2.072,57.000
5.297,5.634,2.072,60.000
5.321,5.625,2.075,69.000
5.341,5.606,2.075,63.000
5.360,5.588,2.075,63.000
5.374,5.561,2.072,60.000
5.391,5.542,2.072,63.000
5.418,5.531,2.075,63.000
5.434,5.510,2.074,65.000
5.456,5.494,2.075,63.000
5.471,5.469,2.073,63.000
5.485,5.445,2.071,67.000
5.510,5.434,2.074,63.000
5.530,5.414,2.074,65.000
5.551,5.400,2.075,67.000
5.564,5.373,2.073,63.000
5.580,5.354,2.072,67.000
5.598,5.333,2.072,63.000
5.627,5.325,2.076,48.000
5.655,5.312,2.079,70.000
5.657,5.279,2.073,67.000
5.669,5.251,2.071,63.000
5.695,5.240,2.074,69.000
5.713,5.220,2.074,72.000
5.734,5.203,2.075,69.000
5.747,5.177,2.073,69.000
5.765,5.160,2.073,105.000
5.787,5.144,2.075,108.000
5.799,5.116,2.072,119.000
5.828,5.104,2.076,112.000
5.835,5.078,2.073,109.000
5.844,5.050,2.070,66.000
5.871,5.036,2.073,63.000
5.890,5.017,2.073,60.000
5.911,5.001,2.075,63.000
5.917,4.970,2.071,58.000
5.934,4.949,2.071,65.000
5.958,4.933,2.073,63.000
5.978,4.915,2.074,65.000
5.996,4.893,2.074,63.000
6.003,4.868,2.071,67.000
6.023,4.848,2.072,63.000
6.039,4.828,2.072,65.000
6.059,4.808,2.073,58.000
6.084,4.795,2.076,65.000
6.084,4.758,2.070,65.000
6.106,4.743,2.072,65.000
6.122,4.721,2.072,65.000
6.145,4.705,2.074,65.000
6.162,4.682,2.074,65.000
6.173,4.658,2.072,67.000
6.184,4.633,2.071,72.000
6.200,4.612,2.071,65.000
6.219,4.590,2.071,67.000
6.236,4.570,2.072,58.000
6.236,4.537,2.066,33.000
6.246,4.510,2.064,34.000
6.276,4.498,2.069,110.000
6.281,4.472,2.066,27.000
6.328,4.472,2.076,56.000
6.336,4.447,2.074,73.000
6.335,4.411,2.068,65.000
6.353,4.392,2.070,69.000
6.375,4.373,2.072,72.000
6.395,4.356,2.073,67.000
6.406,4.329,2.072,72.000
6.414,4.303,2.070,72.000
6.433,4.282,2.071,69.000
6.452,4.264,2.072,67.000
6.474,4.244,2.074,67.000
6.483,4.220,2.073,69.000
6.486,4.190,2.069,67.000
6.511,4.175,2.073,72.000
6.530,4.154,2.074,72.000
6.542,4.131,2.073,67.000
6.548,4.103,2.071,72.000
6.556,4.076,2.068,72.000
6.581,4.058,2.072,69.000
6.597,4.038,2.073,69.000
6.620,4.020,2.075,74.000
6.620,3.987,2.071,72.000
6.627,3.960,2.068,69.000
6.643,3.940,2.070,69.000
6.667,3.922,2.073,69.000
6.687,3.904,2.075,108.000
6.687,3.872,2.071,115.000
6.698,3.847,2.070,109.000
6.708,3.820,2.068,69.000
6.729,3.804,2.071,67.000
6.751,3.784,2.074,69.000
6.752,3.755,2.070,67.000
6.757,3.725,2.067,69.000
6.783,3.709,2.072,69.000
6.794,3.682,2.071,72.000
6.815,3.667,2.074,69.000
6.818,3.637,2.071,72.000
6.825,3.612,2.069,102.000
6.841,3.589,2.070,67.000
6.863,3.571,2.073,102.000
6.876,3.547,2.073,74.000
6.873,3.514,2.068,69.000
6.884,3.488,2.068,102.000
6.899,3.468,2.069,74.000
6.918,3.448,2.071,102.000
6.933,3.422,2.072,72.000
6.939,3.395,2.070,74.000
6.939,3.366,2.066,69.000
6.950,3.342,2.066,72.000
6.971,3.325,2.070,69.000
6.996,3.305,2.073,105.000
6.991,3.275,2.068,72.000
6.990,3.243,2.065,74.000
7.009,3.225,2.067,72.000
7.025,3.201,2.068,69.000
7.039,3.178,2.070,69.000
7.044,3.149,2.067,69.000
7.047,3.124,2.065,69.000
7.063,3.101,2.067,67.000
7.079,3.079,2.068,72.000
7.093,3.056,2.070,72.000
0,0,0,0
0,0,0,0
6.253,2.618,1.816,129.000
6.230,2.583,1.807,26.000
6.250,2.563,1.810,39.000
6.254,2.538,1.809,117.000
6.202,2.493,1.791,115.000
6.193,2.464,1.786,115.000
6.182,2.434,1.780,119.000
6.174,2.406,1.775,121.000
6.144,2.371,1.765,124.000
6.114,2.335,1.754,122.000
6.100,2.307,1.748,121.000
6.090,2.278,1.742,118.000
6.075,2.248,1.736,119.000
6.052,2.215,1.727,118.000
6.032,2.186,1.719,119.000
6.020,2.157,1.713,122.000
6.001,2.129,1.706,122.000
5.991,2.100,1.701,122.000
5.969,2.069,1.693,122.000
5.947,2.037,1.684,115.000
5.935,2.011,1.679,118.000
5.926,1.985,1.675,119.000
5.920,1.960,1.671,122.000
5.890,1.926,1.661,127.000
5.863,1.897,1.651,122.000
5.855,1.872,1.647,122.000
5.839,1.846,1.641,121.000
5.826,1.818,1.635,119.000
5.773,1.780,1.619,26.000
5.749,1.751,1.610,39.000
5.730,1.721,1.603,29.000
5.758,1.708,1.609,38.000
5.781,1.694,1.614,48.000
7.191,2.080,2.006,48.000
7.226,2.064,2.014,64.000
7.241,2.039,2.016,57.000
7.285,2.026,2.026,65.000
7.322,2.007,2.034,57.000
7.353,1.991,2.041,19.000
7.399,1.974,2.052,9.000
7.425,1.953,2.057,6.000
3.669,0.951,1.016,5.000
3.668,0.938,1.015,5.000
7.476,1.883,2.066,6.000
7.498,1.862,2.070,17.000
7.504,1.836,2.070,9.000
0,0,0,0
5.511,1.308,1.518,103.000
5.487,1.282,1.510,124.000
5.469,1.258,1.504,131.000
5.468,1.237,1.502,133.000
5.439,1.210,1.493,130.000
5.427,1.188,1.489,129.000
5.422,1.167,1.486,131.000
5.396,1.143,1.478,129.000
5.392,1.123,1.476,130.000
5.389,1.101,1.474,128.000
5.377,1.079,1.470,128.000
5.354,1.056,1.462,130.000
5.347,1.034,1.459,131.000
5.327,1.012,1.453,131.000
5.316,0.990,1.449,133.000
5.308,0.970,1.446,133.000
5.281,0.945,1.437,131.000
5.267,0.926,1.433,130.000
5.272,0.907,1.433,130.000
5.267,0.887,1.431,131.000
5.259,0.866,1.428,131.000
5.230,0.843,1.419,129.000
5.219,0.823,1.416,128.000
5.214,0.804,1.414,128.000
5.209,0.784,1.412,130.000
5.208,0.766,1.411,131.000
5.182,0.744,1.403,133.000
5.156,0.723,1.395,133.000
5.143,0.702,1.391,131.000
5.134,0.682,1.388,132.000
5.131,0.664,1.386,130.000
5.108,0.643,1.380,131.000
5.097,0.623,1.376,129.000
5.105,0.606,1.377,131.000
5.092,0.586,1.373,130.000
5.086,0.570,1.371,128.000
5.063,0.548,1.364,127.000
5.057,0.530,1.362,125.000
5.042,0.509,1.358,131.000
5.043,0.494,1.358,131.000
5.031,0.474,1.354,133.000
5.004,0.455,1.346,132.000
4.983,0.434,1.340,133.000
4.978,0.416,1.339,134.000
4.970,0.397,1.336,132.000
4.968,0.381,1.335,133.000
4.944,0.362,1.328,129.000
4.945,0.345,1.328,133.000
4.923,0.325,1.322,129.000
4.936,0.310,1.325,133.000
4.914,0.291,1.319,128.000
4.909,0.274,1.317,128.000
4.887,0.254,1.311,128.000
4.884,0.238,1.310,128.000
4.885,0.221,1.310,128.000
4.874,0.203,1.307,130.000
4.861,0.185,1.303,133.000
4.832,0.169,1.296,131.000
4.829,0.152,1.295,133.000
4.824,0.135,1.293,134.000
4.815,0.117,1.290,131.000
4.792,0.102,1.284,131.000
4.781,0.084,1.281,131.000
4.781,0.068,1.281,133.000
4.764,0.051,1.276,130.000
4.762,0.035,1.276,131.000
4.748,0.017,1.272,130.000
4.741,0.002,1.270,129.000
4.745,-0.016,1.271,133.000
4.731,-0.033,1.268,131.000
4.727,-0.050,1.267,131.000
4.711,-0.064,1.263,132.000
4.699,-0.081,1.259,133.000
4.693,-0.097,1.258,129.000
4.695,-0.113,1.258,131.000
4.687,-0.129,1.256,131.000
4.667,-0.146,1.251,134.000
4.651,-0.162,1.247,132.000
4.660,-0.178,1.250,35.000
4.650,-0.193,1.247,38.000
4.643,-0.209,1.245,41.000
4.658,-0.226,1.250,108.000
4.644,-0.242,1.246,124.000
4.635,-0.258,1.244,130.000
4.630,-0.274,1.243,130.000
4.626,-0.289,1.242,130.000
4.605,-0.304,1.237,130.000
4.600,-0.319,1.236,131.000
4.578,-0.335,1.230,127.000
4.585,-0.350,1.232,127.000
4.585,-0.366,1.232,128.000
4.565,-0.380,1.227,130.000
4.546,-0.395,1.223,127.000
4.545,-0.410,1.223,127.000
4.543,-0.426,1.223,127.000
4.534,-0.441,1.221,127.000
4.521,-0.457,1.217,127.000
4.504,-0.470,1.213,122.000
4.504,-0.486,1.214,124.000
4.502,-0.500,1.214,124.000
4.491,-0.516,1.211,122.000
4.478,-0.529,1.208,127.000
4.464,-0.543,1.205,125.000
4.462,-0.560,1.205,125.000
4.458,-0.575,1.205,128.000
4.456,-0.591,1.205,128.000
4.435,-0.604,1.199,128.000
4.426,-0.616,1.197,130.000
4.423,-0.633,1.197,131.000
4.414,-0.646,1.195,130.000
4.411,-0.662,1.195,130.000
4.394,-0.675,1.191,130.000
4.380,-0.689,1.188,131.000
4.381,-0.704,1.189,130.000
4.375,-0.720,1.188,130.000
4.373,-0.733,1.188,130.000
4.347,-0.745,1.182,130.000
4.337,-0.758,1.180,130.000
4.342,-0.775,1.182,131.000
4.322,-0.787,1.177,127.000
4.332,-0.805,1.181,131.000
4.297,-0.814,1.172,127.000
4.300,-0.830,1.173,128.000
4.297,-0.845,1.173,130.000
4.298,-0.861,1.175,130.000
4.287,-0.874,1.172,128.000
4.273,-0.886,1.169,128.000
4.262,-0.900,1.167,128.000
4.254,-0.913,1.166,127.000
4.252,-0.929,1.166,130.000
4.247,-0.943,1.166,127.000
4.229,-0.954,1.162,127.000
4.218,-0.968,1.160,127.000
4.213,-0.981,1.159,124.000
4.186,-0.991,1.153,39.000
4.166,-1.001,1.148,40.000
4.159,-1.015,1.147,40.000
4.161,-1.031,1.149,73.000
4.140,-1.042,1.144,55.000
4.137,-1.055,1.144,56.000
4.167,-1.079,1.153,63.000
7.276,-1.910,2.016,72.000
7.271,-1.936,2.016,118.000
7.240,-1.956,2.009,118.000
7.229,-1.982,2.008,118.000
7.224,-2.005,2.009,119.000
7.197,-2.024,2.003,115.000
7.188,-2.049,2.003,119.000
7.177,-2.074,2.002,119.000
7.168,-2.097,2.001,118.000
7.157,-2.121,2.000,118.000
7.138,-2.144,1.997,118.000
7.123,-2.167,1.995,112.000
7.108,-2.189,1.993,118.000
7.104,-2.215,1.994,115.000
7.093,-2.238,1.993,115.000
7.074,-2.260,1.990,115.000
7.059,-2.281,1.988,118.000
7.050,-2.307,1.988,112.000
7.046,-2.332,1.989,112.000
7.027,-2.354,1.986,118.000
7.012,-2.375,1.984,118.000
6.994,-2.397,1.981,119.000
6.986,-2.420,1.981,119.000
6.979,-2.447,1.982,121.000
6.967,-2.468,1.980,118.000
6.944,-2.488,1.976,115.000
6.931,-2.510,1.975,30.000
3.954,-1.449,1.128,71.000
3.919,-1.450,1.120,74.000
3.914,-1.464,1.120,74.000
3.918,-1.481,1.122,136.000
3.880,-1.483,1.113,135.000
3.875,-1.496,1.113,134.000
3.873,-1.511,1.114,135.000
3.871,-1.526,1.115,134.000
3.857,-1.536,1.112,131.000
3.846,-1.548,1.111,134.000
3.844,-1.563,1.112,134.000
3.837,-1.575,1.111,132.000
3.831,-1.589,1.111,133.000
3.821,-1.599,1.110,134.000
3.811,-1.612,1.109,135.000
3.808,-1.625,1.109,133.000
3.805,-1.640,1.110,133.000
3.797,-1.650,1.109,133.000
3.791,-1.664,1.109,133.000
3.750,-1.661,1.099,49.000
3.749,-1.677,1.100,129.000
3.752,-1.694,1.103,134.000
3.755,-1.711,1.106,138.000
3.733,-1.717,1.101,140.000
3.723,-1.729,1.100,140.000
3.719,-1.742,1.100,139.000
3.717,-1.757,1.102,139.000
3.711,-1.770,1.102,139.000
3.697,-1.780,1.099,138.000
3.684,-1.788,1.097,138.000
3.682,-1.803,1.098,139.000
3.678,-1.819,1.099,139.000
3.668,-1.830,1.098,139.000
3.655,-1.839,1.096,141.000
3.647,-1.851,1.096,140.000
3.649,-1.867,1.098,141.000
3.642,-1.881,1.098,139.000
3.640,-1.894,1.099,138.000
3.619,-1.900,1.095,139.000
3.608,-1.909,1.094,140.000
3.608,-1.926,1.096,140.000
3.606,-1.942,1.097,139.000
3.602,-1.957,1.098,139.000
3.584,-1.962,1.095,140.000
3.580,-1.977,1.096,140.000
3.572,-1.987,1.095,138.000
3.574,-2.004,1.098,140.000
3.567,-2.017,1.098,140.000
3.551,-2.025,1.095,139.000
3.541,-2.035,1.094,141.000
3.544,-2.053,1.097,139.000
3.536,-2.066,1.097,139.000
3.532,-2.081,1.098,139.000
3.519,-2.088,1.096,139.000
3.505,-2.096,1.094,139.000
3.504,-2.113,1.096,139.000
3.493,-2.124,1.095,138.000
3.495,-2.142,1.098,139.000
3.480,-2.149,1.096,140.000
3.476,-2.162,1.097,140.000
3.467,-2.174,1.096,139.000
3.466,-2.189,1.098,139.000
3.459,-2.203,1.099,63.000
3.468,-2.226,1.104,129.000
3.455,-2.235,1.103,133.000
3.460,-2.255,1.107,136.000
3.449,-2.266,1.106,135.000
3.448,-2.281,1.108,134.000
3.430,-2.287,1.105,135.000
3.419,-2.296,1.104,135.000
3.418,-2.312,1.106,135.000
3.406,-2.322,1.105,135.000
3.409,-2.342,1.108,133.000
3.390,-2.346,1.105,135.000
3.385,-2.360,1.106,134.000
3.384,-2.375,1.108,135.000
3.375,-2.388,1.108,135.000
3.374,-2.405,1.110,133.000
3.358,-2.411,1.108,135.000
3.346,-2.421,1.107,136.000
3.344,-2.438,1.109,134.000
3.337,-2.450,1.109,133.000
3.331,-2.464,1.110,133.000
3.319,-2.471,1.109,134.000
3.308,-2.482,1.108,133.000
3.306,-2.498,1.110,132.000
3.300,-2.512,1.111,133.000
3.295,-2.526,1.112,133.000
3.284,-2.536,1.112,134.000
3.274,-2.547,1.111,133.000
3.270,-2.563,1.113,133.000
3.262,-2.574,1.113,131.000
3.257,-2.589,1.115,134.000
3.244,-2.596,1.113,132.000
3.235,-2.608,1.113,132.000
3.226,-2.619,1.113,133.000
3.227,-2.639,1.117,134.000
3.220,-2.651,1.118,133.000
3.205,-2.657,1.116,132.000
3.191,-2.665,1.114,134.000
3.191,-2.685,1.118,131.000
3.190,-2.702,1.120,136.000
3.181,-2.713,1.120,135.000
3.167,-2.722,1.119,134.000
3.158,-2.734,1.119,135.000
3.155,-2.749,1.121,135.000
3.146,-2.761,1.122,133.000
3.147,-2.781,1.125,134.000
3.124,-2.781,1.121,133.000
3.121,-2.796,1.123,132.000
3.115,-2.811,1.124,135.000
3.109,-2.823,1.125,135.000
3.106,-2.841,1.128,132.000
3.097,-2.854,1.128,135.000
3.087,-2.865,1.128,136.000
3.079,-2.876,1.129,137.000
3.075,-2.894,1.132,136.000
3.076,-2.914,1.135,137.000
3.057,-2.916,1.132,137.000
3.052,-2.930,1.134,136.000
3.039,-2.938,1.133,136.000
3.037,-2.957,1.136,134.000
3.041,-2.981,1.141,136.000
3.019,-2.981,1.137,135.000
3.010,-2.995,1.138,134.000
3.006,-3.010,1.140,136.000
3.004,-3.029,1.143,135.000
3.001,-3.048,1.146,134.000
2.984,-3.053,1.144,135.000
2.974,-3.063,1.144,134.000
2.968,-3.079,1.146,134.000
2.965,-3.096,1.149,132.000
2.959,-3.113,1.151,133.000
2.952,-3.125,1.152,132.000
2.938,-3.133,1.151,132.000
2.936,-3.152,1.154,134.000
2.931,-3.170,1.157,132.000
2.922,-3.181,1.157,134.000
2.907,-3.188,1.156,131.000
2.899,-3.200,1.157,133.000
2.895,-3.219,1.160,131.000
2.892,-3.237,1.163,132.000
2.883,-3.250,1.164,132.000
2.870,-3.257,1.163,129.000
2.858,-3.268,1.163,130.000
2.858,-3.290,1.168,133.000
2.843,-3.296,1.166,129.000
2.848,-3.325,1.173,133.000
2.825,-3.323,1.169,129.000
2.821,-3.340,1.171,131.000
2.818,-3.360,1.175,133.000
2.797,-3.360,1.171,129.000
2.811,-3.401,1.182,136.000
2.778,-3.386,1.173,131.000
2.770,-3.400,1.175,129.000
2.777,-3.431,1.183,134.000
2.760,-3.435,1.181,133.000
2.758,-3.456,1.185,132.000
2.741,-3.460,1.183,131.000
2.733,-3.474,1.184,130.000
2.728,-3.495,1.188,133.000
2.726,-3.516,1.192,133.000
2.718,-3.532,1.194,131.000
2.704,-3.538,1.193,132.000
2.693,-3.551,1.194,132.000
2.689,-3.569,1.197,133.000
2.683,-3.588,1.200,133.000
2.680,-3.609,1.205,131.000
2.660,-3.610,1.201,132.000
2.650,-3.622,1.202,132.000
2.649,-3.647,1.208,131.000
2.641,-3.664,1.210,129.000
2.636,-3.684,1.214,128.000
2.618,-3.685,1.211,127.000
2.611,-3.702,1.214,128.000
2.602,-3.718,1.216,128.000
2.597,-3.740,1.220,131.000
2.589,-3.755,1.222,131.000
2.578,-3.768,1.223,131.000
2.566,-3.776,1.223,128.000
2.556,-3.791,1.225,130.000
2.555,-3.816,1.230,131.000
2.537,-3.820,1.229,129.000
2.532,-3.840,1.232,130.000
2.522,-3.856,1.235,131.000
2.515,-3.874,1.238,130.000
2.509,-3.896,1.242,131.000
2.504,-3.916,1.245,133.000
2.481,-3.912,1.241,130.000
2.470,-3.924,1.242,130.000
2.460,-3.939,1.244,129.000
2.465,-3.975,1.253,128.000
2.457,-3.995,1.257,125.000
2.440,-3.997,1.255,127.000
2.432,-4.015,1.258,127.000
2.428,-4.040,1.263,57.000
2.413,-4.049,1.263,36.000
3.832,-6.478,2.017,35.000
3.807,-6.486,2.015,37.000
3.784,-6.504,2.016,37.000
3.761,-6.517,2.016,39.000
3.737,-6.525,2.015,36.000
3.719,-6.546,2.017,37.000
3.692,-6.550,2.015,36.000
3.667,-6.562,2.014,37.000
3.648,-6.576,2.015,37.000
3.628,-6.597,2.017,37.000
3.607,-6.615,2.019,36.000
3.574,-6.613,2.014,37.000
3.558,-6.630,2.016,37.000
3.532,-6.640,2.015,38.000
3.512,-6.659,2.017,37.000
3.489,-6.673,2.018,36.000
3.468,-6.684,2.018,45.000
3.426,-6.660,2.007,46.000
3.415,-6.700,2.015,23.000
3.395,-6.721,2.018,19.000
2.238,-4.464,1.338,49.000
2.209,-4.446,1.330,34.000
2.186,-4.436,1.325,33.000
2.186,-4.479,1.336,52.000
2.167,-4.478,1.333,26.000
2.163,-4.510,1.340,28.000
2.164,-4.554,1.351,67.000
2.153,-4.570,1.354,111.000
2.139,-4.583,1.355,118.000
2.131,-4.608,1.360,115.000
2.123,-4.633,1.366,115.000
2.108,-4.644,1.367,112.000
2.095,-4.658,1.369,112.000
2.085,-4.682,1.373,106.000
2.076,-4.701,1.377,115.000
2.064,-4.719,1.380,109.000
2.049,-4.729,1.381,115.000
2.034,-4.742,1.383,106.000
2.028,-4.768,1.388,115.000
2.016,-4.790,1.392,115.000
2.009,-4.818,1.399,118.000
1.994,-4.828,1.400,118.000
1.984,-4.853,1.405,121.000
1.972,-4.875,1.409,115.000
1.962,-4.895,1.413,115.000
1.953,-4.924,1.419,109.000
1.938,-4.934,1.420,112.000
1.922,-4.947,1.422,103.000
1.912,-4.967,1.426,106.000
1.905,-5.001,1.434,109.000
1.890,-5.015,1.436,115.000
1.876,-5.032,1.439,115.000
1.863,-5.049,1.442,115.000
1.853,-5.078,1.448,121.000
1.846,-5.109,1.456,112.000
1.832,-5.131,1.460,115.000
1.818,-5.144,1.462,118.000
1.804,-5.165,1.466,115.000
1.795,-5.193,1.472,112.000
1.781,-5.214,1.476,109.000
1.767,-5.237,1.481,103.000
1.751,-5.251,1.483,106.000
1.738,-5.265,1.486,109.000
1.722,-5.282,1.489,115.000
1.705,-5.288,1.489,30.000
1.692,-5.310,1.493,23.000
1.678,-5.331,1.498,59.000
1.665,-5.359,1.504,114.000
1.651,-5.374,1.506,125.000
1.641,-5.409,1.515,122.000
1.627,-5.430,1.519,121.000
1.609,-5.443,1.521,122.000
1.596,-5.465,1.525,119.000
1.582,-5.489,1.531,124.000
1.566,-5.510,1.535,119.000
1.556,-5.547,1.544,125.000
1.543,-5.574,1.550,122.000
1.533,-5.617,1.560,122.000
1.523,-5.652,1.568,121.000
1.494,-5.628,1.560,63.000
1.466,-5.599,1.551,57.000
1.439,-5.580,1.544,54.000
1.417,-5.566,1.539,52.000
1.393,-5.560,1.536,53.000
1.372,-5.549,1.532,51.000
1.351,-5.549,1.530,51.000
1.324,-5.523,1.522,50.000
1.297,-5.502,1.515,51.000
1.279,-5.500,1.513,54.000
1.253,-5.474,1.505,54.000
1.229,-5.460,1.500,54.000
1.204,-5.438,1.492,53.000
1.182,-5.427,1.488,51.000
1.164,-5.433,1.489,64.000
1.140,-5.412,1.482,53.000
1.118,-5.409,1.480,54.000
1.095,-5.386,1.473,54.000
1.073,-5.373,1.468,55.000
1.053,-5.369,1.466,55.000
1.033,-5.365,1.464,57.000
1.011,-5.353,1.460,56.000
0.987,-5.330,1.452,57.000
0.965,-5.311,1.446,56.000
0.943,-5.297,1.442,52.000
0.924,-5.289,1.439,52.000
0.905,-5.294,1.439,57.000
0.879,-5.255,1.428,51.000
0.859,-5.249,1.425,48.000
0.839,-5.238,1.421,47.000
0.818,-5.228,1.418,48.000
0.800,-5.221,1.415,50.000
0.778,-5.205,1.410,57.000
0.756,-5.184,1.404,56.000
0.735,-5.166,1.398,52.000
0.719,-5.180,1.401,60.000
0.696,-5.154,1.393,56.000
0.677,-5.133,1.387,55.000
0.657,-5.118,1.383,51.000
0.638,-5.122,1.383,57.000
0.618,-5.111,1.380,51.000
0.601,-5.103,1.377,50.000
0.581,-5.082,1.371,50.000
0.561,-5.069,1.367,50.000
0.542,-5.060,1.363,51.000
0.523,-5.054,1.361,51.000
0.505,-5.046,1.359,54.000
0.484,-5.017,1.351,54.000
0.464,-4.999,1.345,54.000
0.447,-4.995,1.344,55.000
0.427,-4.983,1.340,52.000
0.411,-4.983,1.340,55.000
0.391,-4.961,1.333,55.000
0.373,-4.949,1.330,52.000
0.354,-4.944,1.328,55.000
0.339,-4.942,1.327,55.000
0.321,-4.933,1.325,54.000
0.303,-4.923,1.322,54.000
0.284,-4.901,1.315,54.000
0.268,-4.903,1.316,55.000
0.250,-4.899,1.314,54.000
0.232,-4.888,1.311,53.000
0.215,-4.879,1.309,55.000
0.198,-4.857,1.302,56.000
