"X","Y","Z","Intensity"
3.156,7.064,2.073,58.000
3.185,7.062,2.076,60.000
3.215,7.061,2.079,67.000
3.237,7.042,2.077,60.000
3.258,7.028,2.076,60.000
3.268,6.983,2.066,38.000
3.314,7.019,2.080,56.000
3.341,7.011,2.081,60.000
3.359,6.991,2.078,57.000
3.378,6.965,2.074,58.000
3.401,6.954,2.074,58.000
3.427,6.945,2.075,58.000
3.456,6.944,2.078,58.000
3.482,6.933,2.079,60.000
3.501,6.913,2.076,63.000
3.521,6.892,2.074,60.000
3.549,6.888,2.076,63.000
3.580,6.885,2.079,31.000
3.603,6.880,2.081,56.000
3.622,6.859,2.078,64.000
3.638,6.824,2.072,58.000
3.664,6.817,2.074,60.000
3.694,6.816,2.077,58.000
3.715,6.798,2.076,60.000
3.731,6.778,2.073,57.000
3.754,6.761,2.072,57.000
3.784,6.762,2.076,65.000
3.810,6.751,2.077,63.000
3.831,6.731,2.075,63.000
3.858,6.720,2.076,63.000
3.873,6.695,2.073,60.000
3.900,6.685,2.074,60.000
3.925,6.681,2.076,58.000
3.949,6.667,2.076,63.000
3.967,6.649,2.075,60.000
3.987,6.631,2.073,58.000
4.013,6.622,2.075,60.000
4.041,6.612,2.076,58.000
4.066,6.603,2.078,60.000
4.084,6.582,2.076,60.000
4.108,6.566,2.075,65.000
4.142,6.567,2.080,37.000
4.164,6.556,2.081,56.000
4.186,6.541,2.081,67.000
4.201,6.511,2.076,65.000
4.222,6.493,2.075,63.000
4.242,6.475,2.074,63.000
4.273,6.473,2.078,65.000
4.293,6.460,2.078,63.000
4.311,6.434,2.075,57.000
4.329,6.418,2.074,63.000
4.355,6.406,2.076,60.000
4.379,6.393,2.076,58.000
4.404,6.380,2.077,65.000
4.412,6.351,2.072,58.000
4.441,6.343,2.075,60.000
4.462,6.325,2.074,58.000
4.488,6.312,2.075,57.000
4.514,6.308,2.078,58.000
4.529,6.282,2.075,63.000
4.544,6.259,2.073,60.000
4.568,6.244,2.073,58.000
4.596,6.238,2.076,58.000
4.622,6.229,2.078,57.000
4.639,6.206,2.076,58.000
4.659,6.185,2.075,54.000
4.682,6.172,2.076,67.000
4.705,6.159,2.077,60.000
4.734,6.149,2.079,57.000
4.745,6.119,2.075,60.000
4.768,6.103,2.075,65.000
4.785,6.080,2.073,57.000
4.811,6.074,2.076,63.000
4.834,6.058,2.077,60.000
4.852,6.041,2.076,65.000
4.868,6.016,2.074,67.000
4.893,6.001,2.075,60.000
4.920,5.989,2.077,60.000
4.935,5.972,2.076,60.000
4.953,5.949,2.074,57.000
4.965,5.924,2.071,58.000
4.992,5.911,2.073,58.000
5.024,5.909,2.078,65.000
5.041,5.887,2.077,60.000
5.055,5.862,2.074,58.000
5.079,5.847,2.075,63.000
5.096,5.827,2.074,58.000
5.119,5.812,2.075,65.000
5.140,5.793,2.075,63.000
5.166,5.780,2.077,44.000
5.186,5.765,2.078,67.000
5.199,5.740,2.075,63.000
5.222,5.725,2.076,65.000
5.242,5.707,2.076,65.000
5.251,5.677,2.072,58.000
5.268,5.656,2.071,58.000
5.294,5.645,2.074,60.000
5.320,5.631,2.076,60.000
5.340,5.615,2.076,63.000
5.354,5.589,2.074,60.000
5.363,5.561,2.070,63.000
5.394,5.552,2.074,63.000
5.410,5.536,2.074,65.000
5.432,5.518,2.075,60.000
5.441,5.490,2.071,58.000
5.466,5.476,2.073,65.000
5.482,5.455,2.072,65.000
5.506,5.441,2.074,63.000
5.527,5.426,2.075,58.000
5.536,5.394,2.071,65.000
5.551,5.373,2.070,65.000
5.578,5.362,2.073,65.000
5.598,5.344,2.074,60.000
5.619,5.325,2.074,56.000
5.638,5.307,2.075,67.000
5.649,5.281,2.072,65.000
5.671,5.263,2.073,63.000
5.695,5.248,2.075,65.000
5.707,5.224,2.073,63.000
5.720,5.199,2.071,65.000
5.740,5.183,2.072,65.000
5.763,5.165,2.074,74.000
5.789,5.154,2.077,105.000
5.810,5.135,2.078,105.000
5.809,5.099,2.071,109.000
5.821,5.073,2.069,70.000
5.853,5.066,2.074,69.000
5.871,5.045,2.074,65.000
5.893,5.031,2.076,63.000
5.898,4.998,2.072,60.000
5.913,4.978,2.071,56.000
5.939,4.964,2.074,63.000
5.957,4.944,2.074,63.000
5.976,4.923,2.075,67.000
5.982,4.895,2.071,63.000
5.999,4.874,2.071,65.000
6.015,4.851,2.071,60.000
6.037,4.833,2.072,58.000
6.056,4.815,2.073,63.000
6.077,4.798,2.075,60.000
6.084,4.767,2.071,65.000
6.108,4.752,2.074,67.000
6.123,4.733,2.074,67.000
6.141,4.712,2.074,63.000
6.152,4.686,2.072,65.000
6.166,4.661,2.071,72.000
6.177,4.640,2.070,65.000
6.199,4.620,2.072,67.000
6.223,4.604,2.074,69.000
6.227,4.572,2.070,63.000
6.231,4.544,2.066,53.000
6.235,4.512,2.062,28.000
6.278,4.512,2.072,75.000
6.278,4.476,2.066,29.000
6.292,4.456,2.066,35.000
6.329,4.450,2.073,67.000
6.331,4.420,2.069,65.000
6.355,4.402,2.072,67.000
6.370,4.378,2.071,65.000
6.379,4.351,2.069,65.000
6.390,4.328,2.068,65.000
6.412,4.309,2.070,65.000
6.435,4.295,2.073,63.000
6.454,4.275,2.074,65.000
6.461,4.246,2.072,67.000
6.476,4.223,2.072,60.000
6.488,4.197,2.071,67.000
6.514,4.182,2.074,69.000
6.527,4.161,2.074,72.000
6.533,4.131,2.071,72.000
6.541,4.107,2.070,74.000
6.568,4.090,2.073,69.000
6.581,4.069,2.073,69.000
6.596,4.045,2.073,69.000
6.602,4.019,2.071,72.000
6.614,3.993,2.070,69.000
6.638,3.978,2.074,74.000
6.648,3.950,2.072,72.000
6.668,3.932,2.074,69.000
6.680,3.908,2.074,105.000
6.678,3.876,2.069,115.000
6.696,3.853,2.070,109.000
6.713,3.835,2.072,72.000
6.733,3.816,2.074,67.000
6.738,3.787,2.071,69.000
6.745,3.759,2.069,72.000
6.761,3.738,2.070,69.000
6.777,3.717,2.071,72.000
6.796,3.694,2.073,74.000
6.804,3.668,2.071,72.000
6.811,3.641,2.070,74.000
6.827,3.619,2.071,102.000
6.847,3.602,2.073,72.000
6.871,3.583,2.076,108.000
6.850,3.543,2.066,72.000
6.873,3.523,2.070,74.000
6.884,3.502,2.070,102.000
6.907,3.482,2.073,105.000
6.916,3.456,2.072,74.000
6.925,3.429,2.071,105.000
6.926,3.401,2.067,102.000
6.942,3.377,2.068,102.000
6.960,3.357,2.071,74.000
6.972,3.333,2.071,102.000
6.982,3.311,2.071,105.000
6.984,3.280,2.067,105.000
6.999,3.258,2.068,102.000
7.017,3.236,2.071,105.000
7.031,3.215,2.072,102.000
7.032,3.184,2.068,74.000
7.035,3.156,2.066,72.000
7.054,3.135,2.068,102.000
7.071,3.113,2.070,72.000
7.090,3.092,2.073,74.000
7.085,3.061,2.068,69.000
7.092,3.035,2.067,72.000
6.275,2.661,1.826,118.000
6.259,2.627,1.819,130.000
6.236,2.593,1.810,29.000
6.235,2.566,1.807,46.000
6.252,2.549,1.809,117.000
6.219,2.509,1.797,121.000
6.207,2.481,1.791,119.000
6.192,2.449,1.784,118.000
6.168,2.415,1.775,122.000
6.147,2.380,1.766,124.000
6.131,2.352,1.759,121.000
6.114,2.321,1.752,122.000
6.100,2.292,1.746,122.000
6.070,2.255,1.735,119.000
6.052,2.226,1.728,119.000
6.044,2.199,1.723,122.000
6.033,2.171,1.718,125.000
6.022,2.143,1.713,125.000
5.988,2.109,1.701,124.000
5.968,2.078,1.693,122.000
5.951,2.050,1.686,119.000
5.949,2.026,1.684,121.000
5.936,1.997,1.678,119.000
5.908,1.964,1.668,122.000
5.893,1.937,1.662,125.000
5.885,1.912,1.658,125.000
5.864,1.884,1.650,124.000
5.846,1.856,1.644,122.000
5.825,1.828,1.636,119.000
5.798,1.797,1.626,45.000
5.753,1.759,1.612,25.000
5.765,1.740,1.613,33.000
5.756,1.717,1.609,36.000
5.765,1.698,1.610,67.000
0,0,0,0
7.209,2.068,2.009,50.000
7.262,2.058,2.022,63.000
7.273,2.033,2.023,65.000
7.298,2.014,2.029,63.000
7.331,1.996,2.036,33.000
7.383,1.981,2.048,12.000
7.426,1.963,2.058,14.000
7.471,1.950,2.069,19.000
7.495,1.929,2.074,38.000
7.491,1.897,2.071,38.000
7.484,1.867,2.067,19.000
2.816,0.693,0.777,6.000
0,0,0,0
2.832,0.676,0.780,117.000
2.821,0.663,0.776,128.000
2.838,0.657,0.781,131.000
2.839,0.646,0.780,122.000
5.463,1.225,1.500,131.000
5.424,1.195,1.488,129.000
5.426,1.177,1.488,131.000
5.406,1.152,1.481,128.000
5.407,1.136,1.480,130.000
5.400,1.113,1.477,131.000
5.373,1.089,1.469,128.000
5.362,1.068,1.465,128.000
5.347,1.043,1.460,130.000
5.347,1.023,1.459,130.000
5.339,1.003,1.456,131.000
5.320,0.980,1.449,131.000
5.277,0.955,1.437,129.000
5.294,0.938,1.441,133.000
5.265,0.915,1.432,129.000
5.279,0.899,1.435,131.000
5.252,0.874,1.427,130.000
5.230,0.852,1.420,127.000
5.225,0.832,1.418,125.000
5.221,0.813,1.416,127.000
5.218,0.795,1.414,128.000
5.198,0.772,1.408,130.000
5.187,0.753,1.404,133.000
5.165,0.730,1.398,133.000
5.150,0.711,1.393,129.000
5.158,0.693,1.395,131.000
5.141,0.674,1.389,134.000
5.111,0.651,1.381,129.000
5.121,0.635,1.383,133.000
5.096,0.613,1.375,130.000
5.112,0.598,1.379,131.000
5.081,0.576,1.370,128.000
5.066,0.557,1.366,128.000
5.060,0.538,1.363,128.000
5.058,0.520,1.362,128.000
5.048,0.501,1.359,131.000
5.029,0.482,1.354,133.000
4.998,0.461,1.345,131.000
4.999,0.444,1.345,133.000
4.997,0.427,1.344,133.000
4.983,0.406,1.340,132.000
4.959,0.387,1.333,129.000
4.965,0.371,1.334,133.000
4.937,0.351,1.326,129.000
4.950,0.336,1.329,131.000
4.932,0.316,1.324,129.000
4.927,0.300,1.323,133.000
4.903,0.280,1.316,131.000
4.900,0.263,1.315,132.000
4.887,0.244,1.311,130.000
4.882,0.229,1.310,131.000
4.864,0.210,1.304,132.000
4.851,0.194,1.301,135.000
4.850,0.176,1.300,132.000
4.842,0.160,1.298,133.000
4.831,0.143,1.295,132.000
4.805,0.126,1.288,133.000
4.796,0.108,1.285,135.000
4.790,0.091,1.284,133.000
4.783,0.074,1.282,132.000
4.777,0.058,1.280,134.000
4.758,0.040,1.275,130.000
4.768,0.024,1.278,134.000
4.747,0.007,1.272,130.000
4.741,-0.009,1.270,129.000
4.750,-0.026,1.273,133.000
4.723,-0.041,1.266,130.000
4.713,-0.058,1.263,132.000
4.705,-0.074,1.261,132.000
4.705,-0.091,1.261,133.000
4.701,-0.106,1.260,133.000
4.683,-0.123,1.255,135.000
4.661,-0.138,1.250,132.000
4.663,-0.155,1.250,134.000
4.664,-0.171,1.251,70.000
4.642,-0.187,1.245,36.000
4.640,-0.201,1.244,39.000
4.627,-0.217,1.241,38.000
4.654,-0.235,1.249,114.000
4.649,-0.251,1.248,128.000
4.637,-0.267,1.244,128.000
4.620,-0.283,1.240,130.000
4.608,-0.296,1.237,130.000
4.607,-0.312,1.237,131.000
4.598,-0.329,1.235,128.000
4.596,-0.345,1.235,128.000
4.580,-0.359,1.231,130.000
4.565,-0.374,1.227,127.000
4.560,-0.389,1.226,127.000
4.551,-0.404,1.224,127.000
4.552,-0.419,1.225,128.000
4.533,-0.433,1.220,127.000
4.523,-0.449,1.218,127.000
4.518,-0.464,1.217,125.000
4.509,-0.479,1.215,125.000
4.505,-0.494,1.214,124.000
4.490,-0.509,1.211,125.000
4.480,-0.524,1.209,125.000
4.475,-0.538,1.208,127.000
4.473,-0.554,1.208,127.000
4.469,-0.568,1.207,128.000
4.456,-0.582,1.204,128.000
4.434,-0.595,1.199,130.000
4.434,-0.611,1.199,127.000
4.434,-0.627,1.200,131.000
4.420,-0.641,1.197,130.000
4.407,-0.653,1.194,130.000
4.397,-0.667,1.192,131.000
4.394,-0.684,1.192,131.000
4.388,-0.700,1.191,130.000
4.382,-0.712,1.190,130.000
4.374,-0.726,1.188,133.000
4.342,-0.738,1.180,129.000
4.351,-0.755,1.183,131.000
4.329,-0.767,1.178,129.000
4.346,-0.786,1.183,131.000
4.307,-0.793,1.173,127.000
4.314,-0.810,1.176,131.000
4.311,-0.825,1.176,131.000
4.308,-0.841,1.176,130.000
4.305,-0.855,1.176,130.000
4.281,-0.866,1.170,127.000
4.273,-0.879,1.169,130.000
4.269,-0.895,1.169,130.000
4.265,-0.908,1.168,127.000
4.259,-0.923,1.168,130.000
4.243,-0.934,1.164,125.000
4.232,-0.948,1.162,125.000
4.229,-0.962,1.162,125.000
4.231,-0.979,1.164,128.000
4.217,-0.990,1.161,119.000
4.168,-0.994,1.148,42.000
4.151,-1.005,1.144,39.000
4.161,-1.024,1.148,45.000
4.167,-1.040,1.151,111.000
4.152,-1.051,1.148,59.000
4.142,-1.065,1.146,53.000
4.157,-1.084,1.151,67.000
7.282,-1.927,2.018,115.000
7.256,-1.947,2.013,121.000
7.250,-1.971,2.013,118.000
7.220,-1.991,2.007,115.000
7.202,-2.012,2.004,118.000
7.195,-2.039,2.004,118.000
7.188,-2.063,2.004,118.000
7.177,-2.088,2.003,118.000
7.155,-2.107,1.999,112.000
7.145,-2.133,1.998,119.000
7.129,-2.154,1.995,118.000
7.121,-2.180,1.995,112.000
7.110,-2.202,1.994,112.000
7.099,-2.226,1.993,115.000
7.080,-2.246,1.990,115.000
7.068,-2.271,1.989,118.000
7.061,-2.294,1.989,115.000
7.053,-2.319,1.989,115.000
7.030,-2.337,1.985,118.000
7.011,-2.359,1.982,118.000
7.006,-2.386,1.983,118.000
6.999,-2.411,1.984,119.000
6.992,-2.438,1.984,121.000
6.967,-2.456,1.979,119.000
6.948,-2.475,1.976,119.000
6.934,-2.498,1.975,109.000
0,0,0,0
3.932,-1.448,1.123,72.000
3.922,-1.458,1.121,105.000
3.928,-1.476,1.124,133.000
3.910,-1.485,1.121,139.000
3.890,-1.493,1.117,135.000
3.887,-1.507,1.117,132.000
3.867,-1.516,1.113,131.000
3.858,-1.528,1.112,132.000
3.856,-1.543,1.113,133.000
3.853,-1.556,1.113,134.000
3.848,-1.569,1.113,134.000
3.833,-1.579,1.111,133.000
3.826,-1.592,1.110,135.000
3.820,-1.605,1.110,134.000
3.822,-1.621,1.112,134.000
3.814,-1.634,1.112,133.000
3.798,-1.643,1.109,133.000
3.794,-1.656,1.109,135.000
3.790,-1.670,1.110,131.000
3.752,-1.670,1.100,57.000
3.759,-1.688,1.104,136.000
3.739,-1.696,1.100,139.000
3.731,-1.708,1.099,140.000
3.731,-1.722,1.101,139.000
3.728,-1.738,1.102,138.000
3.726,-1.752,1.103,139.000
3.712,-1.762,1.101,139.000
3.701,-1.772,1.099,140.000
3.693,-1.784,1.099,138.000
3.690,-1.798,1.100,139.000
3.687,-1.814,1.101,138.000
3.669,-1.820,1.097,140.000
3.659,-1.831,1.096,140.000
3.661,-1.848,1.099,141.000
3.652,-1.859,1.098,139.000
3.652,-1.875,1.100,139.000
3.635,-1.883,1.097,139.000
3.626,-1.895,1.096,140.000
3.621,-1.909,1.097,139.000
3.622,-1.925,1.099,139.000
3.620,-1.941,1.100,140.000
3.604,-1.946,1.097,140.000
3.590,-1.955,1.095,140.000
3.586,-1.970,1.096,140.000
3.583,-1.984,1.097,140.000
3.581,-2.000,1.099,141.000
3.567,-2.008,1.097,141.000
3.549,-2.013,1.093,140.000
3.551,-2.032,1.096,140.000
3.551,-2.048,1.098,140.000
3.545,-2.062,1.099,139.000
3.530,-2.069,1.096,140.000
3.518,-2.079,1.095,138.000
3.511,-2.090,1.095,139.000
3.510,-2.107,1.097,138.000
3.504,-2.120,1.097,137.000
3.488,-2.128,1.095,138.000
3.484,-2.141,1.096,141.000
3.479,-2.154,1.096,140.000
3.478,-2.171,1.098,140.000
3.468,-2.182,1.098,139.000
3.458,-2.191,1.097,139.000
3.449,-2.202,1.096,50.000
3.462,-2.228,1.103,127.000
3.465,-2.248,1.107,131.000
3.454,-2.257,1.106,133.000
3.438,-2.264,1.103,136.000
3.433,-2.279,1.104,136.000
3.429,-2.293,1.105,135.000
3.429,-2.310,1.108,133.000
3.422,-2.323,1.108,134.000
3.408,-2.330,1.106,135.000
3.396,-2.340,1.105,136.000
3.392,-2.354,1.106,135.000
3.386,-2.368,1.107,134.000
3.385,-2.384,1.109,134.000
3.373,-2.394,1.108,135.000
3.362,-2.403,1.107,135.000
3.353,-2.415,1.107,135.000
3.355,-2.433,1.110,134.000
3.344,-2.444,1.110,133.000
3.334,-2.454,1.109,134.000
3.322,-2.464,1.108,134.000
3.320,-2.480,1.110,134.000
3.312,-2.493,1.111,132.000
3.308,-2.505,1.112,133.000
3.293,-2.512,1.110,133.000
3.284,-2.524,1.110,133.000
3.283,-2.542,1.112,134.000
3.273,-2.551,1.112,133.000
3.270,-2.568,1.114,132.000
3.257,-2.577,1.113,132.000
3.245,-2.586,1.112,132.000
3.242,-2.602,1.114,132.000
3.239,-2.618,1.116,132.000
3.232,-2.630,1.117,134.000
3.219,-2.640,1.116,135.000
3.209,-2.649,1.115,133.000
3.204,-2.665,1.117,134.000
3.201,-2.680,1.119,135.000
3.194,-2.694,1.120,134.000
3.181,-2.701,1.118,133.000
3.176,-2.716,1.120,134.000
3.165,-2.725,1.119,133.000
3.158,-2.739,1.120,133.000
3.159,-2.759,1.124,134.000
3.144,-2.765,1.122,135.000
3.132,-2.774,1.121,133.000
3.128,-2.791,1.123,133.000
3.125,-2.806,1.125,133.000
3.116,-2.819,1.126,135.000
3.104,-2.826,1.125,134.000
3.095,-2.839,1.125,132.000
3.092,-2.856,1.128,136.000
3.091,-2.875,1.131,126.000
3.100,-2.904,1.138,139.000
3.070,-2.897,1.131,136.000
3.058,-2.904,1.130,135.000
3.059,-2.925,1.134,138.000
3.060,-2.947,1.138,138.000
3.045,-2.954,1.137,133.000
3.029,-2.957,1.134,135.000
3.021,-2.970,1.135,135.000
3.019,-2.989,1.138,135.000
3.019,-3.011,1.142,136.000
3.012,-3.023,1.143,135.000
3.001,-3.034,1.143,135.000
2.985,-3.039,1.141,135.000
2.985,-3.061,1.146,135.000
2.979,-3.074,1.147,133.000
2.972,-3.089,1.149,135.000
2.960,-3.098,1.148,133.000
2.950,-3.111,1.149,134.000
2.945,-3.125,1.151,134.000
2.941,-3.143,1.153,133.000
2.939,-3.163,1.157,134.000
2.918,-3.164,1.153,132.000
2.912,-3.175,1.154,133.000
2.906,-3.191,1.156,133.000
2.906,-3.217,1.162,131.000
2.893,-3.226,1.161,129.000
2.884,-3.237,1.162,128.000
2.880,-3.255,1.165,134.000
2.865,-3.261,1.163,130.000
2.858,-3.277,1.165,130.000
2.869,-3.309,1.173,136.000
2.838,-3.298,1.166,129.000
2.834,-3.316,1.169,130.000
2.826,-3.333,1.171,131.000
2.817,-3.344,1.171,130.000
2.808,-3.358,1.173,132.000
2.796,-3.366,1.172,130.000
2.787,-3.381,1.174,133.000
2.776,-3.390,1.174,129.000
2.788,-3.430,1.184,134.000
2.767,-3.427,1.180,131.000
2.755,-3.437,1.180,131.000
2.743,-3.447,1.180,131.000
2.742,-3.471,1.185,132.000
2.733,-3.483,1.186,132.000
2.730,-3.506,1.191,133.000
2.718,-3.515,1.191,131.000
2.706,-3.524,1.191,133.000
2.700,-3.543,1.194,132.000
2.695,-3.562,1.197,131.000
2.692,-3.584,1.201,131.000
2.677,-3.590,1.200,133.000
2.667,-3.602,1.201,132.000
2.663,-3.624,1.205,131.000
2.656,-3.639,1.207,133.000
2.648,-3.657,1.210,129.000
2.636,-3.665,1.210,127.000
2.623,-3.675,1.210,127.000
2.617,-3.693,1.213,127.000
2.613,-3.717,1.217,130.000
2.608,-3.735,1.221,128.000
2.592,-3.741,1.220,130.000
2.584,-3.756,1.222,131.000
2.578,-3.775,1.225,131.000
2.564,-3.781,1.224,128.000
2.564,-3.812,1.231,131.000
2.540,-3.805,1.226,129.000
2.538,-3.829,1.231,131.000
2.521,-3.833,1.229,130.000
2.525,-3.870,1.238,130.000
2.513,-3.882,1.239,130.000
2.504,-3.897,1.241,131.000
2.481,-3.892,1.237,130.000
2.486,-3.930,1.246,133.000
2.476,-3.943,1.248,129.000
2.473,-3.968,1.253,130.000
2.455,-3.970,1.251,130.000
2.446,-3.989,1.254,128.000
2.439,-4.007,1.257,128.000
2.431,-4.027,1.260,125.000
2.427,-4.050,1.265,39.000
2.411,-4.057,1.265,35.000
3.823,-6.479,2.016,38.000
3.796,-6.488,2.014,36.000
3.776,-6.504,2.015,36.000
3.754,-6.521,2.016,36.000
3.731,-6.530,2.015,36.000
3.705,-6.538,2.014,36.000
3.686,-6.558,2.016,37.000
3.665,-6.576,2.017,36.000
3.643,-6.588,2.017,36.000
3.615,-6.593,2.015,36.000
3.590,-6.602,2.014,37.000
3.566,-6.615,2.014,36.000
3.553,-6.637,2.017,36.000
3.531,-6.651,2.018,38.000
3.501,-6.658,2.016,37.000
3.474,-6.662,2.013,35.000
3.458,-6.689,2.018,50.000
3.415,-6.662,2.006,36.000
3.420,-6.720,2.020,27.000
0,0,0,0
0,0,0,0
2.203,-4.449,1.330,23.000
2.192,-4.464,1.332,34.000
2.182,-4.486,1.337,38.000
2.164,-4.485,1.334,25.000
2.158,-4.514,1.341,31.000
2.160,-4.556,1.351,75.000
2.154,-4.586,1.358,108.000
2.140,-4.597,1.359,118.000
2.125,-4.607,1.359,119.000
2.115,-4.626,1.363,115.000
2.106,-4.651,1.368,112.000
2.097,-4.672,1.372,109.000
2.085,-4.688,1.375,106.000
2.070,-4.699,1.376,75.000
2.056,-4.714,1.378,106.000
2.047,-4.737,1.383,115.000
2.039,-4.763,1.388,119.000
2.029,-4.786,1.393,115.000
2.015,-4.801,1.395,121.000
1.997,-4.804,1.394,112.000
1.992,-4.840,1.402,118.000
1.982,-4.860,1.406,118.000
1.973,-4.889,1.413,115.000
1.958,-4.899,1.414,112.000
1.946,-4.920,1.418,109.000
1.935,-4.941,1.422,109.000
1.924,-4.965,1.427,103.000
1.913,-4.985,1.431,106.000
1.895,-4.994,1.431,109.000
1.883,-5.011,1.434,115.000
1.870,-5.034,1.439,106.000
1.862,-5.060,1.445,118.000
1.853,-5.092,1.452,118.000
1.839,-5.108,1.455,119.000
1.823,-5.123,1.457,115.000
1.815,-5.151,1.463,112.000
1.805,-5.179,1.470,109.000
1.792,-5.202,1.474,106.000
1.776,-5.216,1.476,106.000
1.762,-5.229,1.478,75.000
1.750,-5.255,1.484,109.000
1.736,-5.284,1.490,112.000
1.721,-5.301,1.493,51.000
1.699,-5.290,1.489,24.000
1.687,-5.314,1.494,25.000
1.673,-5.331,1.497,59.000
1.663,-5.368,1.506,111.000
1.652,-5.396,1.512,122.000
1.635,-5.411,1.515,124.000
1.621,-5.427,1.518,124.000
1.607,-5.454,1.523,121.000
1.594,-5.477,1.529,121.000
1.577,-5.493,1.531,119.000
1.563,-5.517,1.536,119.000
1.549,-5.545,1.543,124.000
1.544,-5.596,1.556,122.000
1.533,-5.635,1.565,115.000
1.521,-5.666,1.572,118.000
1.483,-5.605,1.553,57.000
1.458,-5.587,1.547,56.000
1.436,-5.579,1.544,54.000
1.413,-5.573,1.540,51.000
1.392,-5.576,1.540,57.000
1.366,-5.545,1.530,51.000
1.342,-5.531,1.525,48.000
1.319,-5.522,1.521,50.000
1.296,-5.512,1.517,50.000
1.274,-5.507,1.515,54.000
1.245,-5.468,1.503,55.000
1.223,-5.452,1.497,51.000
1.203,-5.460,1.498,60.000
1.179,-5.433,1.490,54.000
1.156,-5.426,1.487,51.000
1.138,-5.417,1.483,57.000
1.112,-5.394,1.476,51.000
1.092,-5.387,1.473,51.000
1.071,-5.383,1.471,50.000
1.050,-5.371,1.466,51.000
1.027,-5.356,1.461,57.000
1.005,-5.341,1.456,55.000
0.983,-5.323,1.450,54.000
0.963,-5.313,1.447,55.000
0.941,-5.303,1.443,52.000
0.922,-5.297,1.441,57.000
0.898,-5.271,1.433,52.000
0.878,-5.265,1.430,51.000
0.857,-5.255,1.427,48.000
0.837,-5.244,1.423,47.000
0.815,-5.220,1.416,50.000
0.794,-5.210,1.412,54.000
0.774,-5.205,1.410,54.000
0.752,-5.177,1.402,53.000
0.733,-5.174,1.400,55.000
0.713,-5.155,1.395,54.000
0.691,-5.135,1.388,53.000
0.673,-5.130,1.386,53.000
0.653,-5.124,1.384,52.000
0.635,-5.119,1.382,51.000
0.614,-5.104,1.377,50.000
0.596,-5.088,1.373,48.000
0.576,-5.081,1.370,50.000
0.559,-5.075,1.368,50.000
0.539,-5.070,1.366,50.000
0.520,-5.046,1.359,54.000
0.499,-5.017,1.351,54.000
0.481,-5.015,1.350,54.000
0.462,-5.005,1.347,54.000
0.445,-5.001,1.345,55.000
0.425,-4.983,1.340,56.000
0.407,-4.966,1.335,55.000
0.388,-4.957,1.332,53.000
0.371,-4.951,1.330,53.000
0.354,-4.960,1.332,54.000
0.334,-4.934,1.325,53.000
0.316,-4.920,1.321,53.000
0.299,-4.917,1.320,54.000
0.282,-4.914,1.319,54.000
0.264,-4.911,1.318,54.000
0.245,-4.893,1.313,53.000
0.229,-4.878,1.309,54.000
0.211,-4.873,1.307,56.000
0.194,-4.861,1.303,54.000
