1173.579590,968.257996
1173.826416,1040.154907
1174.061523,1111.966553
1174.339844,1183.747070
1174.630859,1255.342896
1174.918945,1327.010498
1175.200073,1398.478271
1175.431274,1469.839600
1170.397339,968.152039
1170.653687,1040.163086
1170.882324,1112.067627
1171.111084,1183.957153
1171.349243,1255.741455
1171.634155,1327.482422
1171.915894,1399.048462
1172.199951,1470.507813
1166.698242,968.064148
1166.881226,1040.171509
1167.104126,1112.222290
1167.334595,1184.245239
1167.574463,1256.165894
1167.833252,1328.036499
1168.031494,1399.733398
1168.302856,1471.338013
1163.126221,967.937378
1163.299316,1040.183716
1163.501221,1112.367676
1163.728516,1184.549316
1163.919434,1256.577759
1164.137817,1328.598633
1164.359619,1400.422363
1164.624023,1472.133667
1159.699829,967.792419
1159.860474,1040.189697
1160.004639,1112.599854
1160.183960,1184.832764
1160.363770,1256.998657
1160.589844,1329.115601
1160.801880,1401.096802
1160.988159,1472.971802
1156.224487,967.698242
1156.329834,1040.190063
1156.494263,1112.708618
1156.692505,1185.099365
1156.844727,1257.407959
1157.002197,1329.721069
1157.153076,1401.831299
1157.335815,1473.841919
1152.788208,967.581055
1152.883667,1040.233765
1152.966187,1112.873901
1153.105469,1185.365723
1153.194336,1257.882935
1153.368530,1330.274292
1153.560181,1402.600952
1153.725098,1474.733154
1149.345947,967.388367
1149.437988,1040.256348
1149.595825,1113.001831
1149.698120,1185.747192
1149.800415,1258.325439
1149.865845,1330.918213
1150.002686,1403.284546
1150.138794,1475.637573
1146.154053,967.250854
1146.200439,1040.229736
1146.262573,1113.190552
1146.320923,1186.038940
1146.406128,1258.817017
1146.505859,1331.505249
1146.659180,1404.061768
1146.760986,1476.527222
1142.998901,967.147583
1143.001343,1040.262451
1143.063110,1113.320557
1143.102173,1186.348511
1143.159302,1259.279297
1143.210938,1332.114502
1143.293701,1404.840088
1143.390015,1477.381714
1140.006836,966.990845
1139.986328,1040.288696
1140.022339,1113.553345
1140.038208,1186.723145
1140.064453,1259.759155
1140.102783,1332.768921
1140.157227,1405.620850
1140.220215,1478.305298
1137.123901,966.870667
1137.075684,1040.312134
1137.083130,1113.711792
1137.072876,1187.014038
1137.087646,1260.187988
1137.079590,1333.329224
1137.128540,1406.334106
1137.199951,1479.225586
1134.277588,966.778503
1134.234985,1040.340698
1134.146729,1113.881348
1134.153564,1187.306396
1134.135254,1260.711548
1134.151855,1334.013916
1134.114990,1407.112793
1134.161133,1480.126587
1131.433594,966.619385
1131.344727,1040.361450
1131.281128,1114.049683
1131.233765,1187.681641
1131.203125,1261.171143
1131.152954,1334.669800
1131.126587,1407.961426
1131.135376,1481.125244
1128.751953,966.431213
1128.624023,1040.378418
1128.468506,1114.216797
1128.394653,1188.003662
1128.330444,1261.710083
1128.289917,1335.294922
1128.214478,1408.798584
1128.199585,1482.109253
1126.068237,966.301880
1125.935425,1040.392578
1125.808960,1114.406006
1125.721313,1188.353760
1125.610107,1262.202271
1125.462891,1336.020630
1125.382568,1409.655884
1125.322266,1483.101929
1123.611816,966.205017
1123.405029,1040.430542
1123.246948,1114.641235
1123.120361,1188.730591
1122.980103,1262.750977
1122.890747,1336.713013
1122.763428,1410.497192
1122.707397,1484.125244
1121.186768,966.048279
1120.986450,1040.435059
1120.832642,1114.817627
1120.687500,1189.066040
1120.455811,1263.213135
1120.332642,1337.311157
1120.215332,1411.286987
1120.093140,1485.101318
1119.030151,965.907959
1118.810059,1040.528809
1118.634155,1114.977417
1118.392334,1189.396118
1118.186768,1263.747314
1118.053711,1337.994141
1117.890015,1412.076050
1117.787964,1486.048096
1116.850708,965.785339
1116.555176,1040.529907
1116.303467,1115.140625
1116.086426,1189.773560
1115.887207,1264.230591
1115.723145,1338.730713
1115.558472,1412.970703
1115.316650,1487.076538
1114.809448,965.668762
1114.469482,1040.555298
1114.204102,1115.307251
1113.966431,1190.105347
1113.742065,1264.812378
1113.449585,1339.352661
1113.280029,1413.822388
1113.084717,1488.101685
1112.688965,965.514709
1112.351318,1040.572876
1112.044434,1115.623901
1111.772827,1190.528198
1111.520508,1265.330200
1111.220215,1340.112915
1111.008545,1414.744873
1110.825684,1489.186646
1110.782349,965.309509
1110.425903,1040.626831
1110.078979,1115.800293
1109.770630,1190.877808
1109.454834,1265.910400
1109.178467,1340.848389
1108.915283,1415.638184
1108.697632,1490.217896
1108.979858,965.194031
1108.618530,1040.646240
1108.217041,1115.989868
1107.934326,1191.254761
1107.575806,1266.453735
1107.234253,1341.578369
1106.959961,1416.528564
1106.694336,1491.288696
1107.286255,965.059814
1106.880859,1040.694214
1106.572510,1116.200928
1106.119873,1191.687866
1105.788086,1267.006348
1105.404663,1342.280273
1105.105713,1417.396973
1104.813354,1492.381226
1105.780518,964.936218
1105.288696,1040.716797
1104.905151,1116.355225
1104.464844,1192.049438
1104.091797,1267.576416
1103.748657,1343.020386
1103.358032,1418.286499
1103.045166,1493.496826
