-178.999404,-64.330179,1019.621148
-178.975806,-39.350512,1020.628947
-178.952207,-14.370844,1021.636745
-178.928608,10.608823,1022.644544
-178.905010,35.588491,1023.652343
-178.881411,60.568158,1024.660142
-178.857813,85.547826,1025.667941
-178.834214,110.527493,1026.675740
-179.927736,-64.296430,1017.567793
-179.913296,-39.316871,1018.578448
-179.898856,-14.337312,1019.589103
-179.884416,10.642247,1020.599758
-179.869975,35.621806,1021.610413
-179.855535,60.601365,1022.621068
-179.841095,85.580924,1023.631723
-179.826654,110.560483,1024.642378
-180.840092,-64.261091,1015.501992
-180.835913,-39.281568,1016.513636
-180.831734,-14.302045,1017.525281
-180.827555,10.677477,1018.536925
-180.823376,35.657000,1019.548570
-180.819197,60.636523,1020.560214
-180.815018,85.616046,1021.571859
-180.810840,110.595568,1022.583503
-181.733931,-64.225805,1013.387322
-181.738721,-39.246427,1014.402534
-181.743511,-14.267049,1015.417747
-181.748302,10.712329,1016.432960
-181.753092,35.691707,1017.448172
-181.757882,60.671085,1018.463385
-181.762673,85.650463,1019.478597
-181.767463,110.629841,1020.493810
-182.602209,-64.188780,1011.233572
-182.617852,-39.209465,1012.250202
-182.633495,-14.230149,1013.266832
-182.649138,10.749167,1014.283463
-182.664781,35.728483,1015.300093
-182.680423,60.707799,1016.316723
-182.696066,85.687115,1017.333354
-182.711709,110.666430,1018.349984
-183.396768,-64.154096,1009.143624
-183.421850,-39.174866,1010.162153
-183.446933,-14.195635,1011.180681
-183.472016,10.783596,1012.199210
-183.497098,35.762827,1013.217739
-183.522181,60.742058,1014.236267
-183.547264,85.721288,1015.254796
-183.572346,110.700519,1016.273325
-184.147534,-64.119395,1007.016217
-184.181879,-39.140264,1008.036919
-184.216225,-14.161133,1009.057621
-184.250570,10.817998,1010.078323
-184.284916,35.797129,1011.099025
-184.319262,60.776260,1012.119728
-184.353607,85.755391,1013.140430
-184.387953,110.734522,1014.161132
-184.861994,-64.085346,1004.910336
-184.907256,-39.106263,1005.931789
-184.952518,-14.127180,1006.953241
-184.997780,10.851903,1007.974694
-185.043043,35.830985,1008.996146
-185.088305,60.810068,1010.017598
-185.133567,85.789151,1011.039051
-185.178829,110.768234,1012.060503
-185.546849,-64.045569,1002.805299
-185.600692,-39.066584,1003.828734
-185.654535,-14.087599,1004.852170
-185.708378,10.891386,1005.875605
-185.762221,35.870371,1006.899040
-185.816065,60.849355,1007.922475
-185.869908,85.828340,1008.945910
-185.923751,110.807325,1009.969346
-186.196799,-64.006949,1000.665263
-186.260150,-39.028022,1001.689578
-186.323501,-14.049096,1002.713894
-186.386852,10.929831,1003.738209
-186.450204,35.908757,1004.762524
-186.513555,60.887683,1005.786839
-186.576906,85.866610,1006.811155
-186.640257,110.845536,1007.835470
-186.829298,-63.970432,998.449737
-186.903088,-38.991569,999.474898
-186.976879,-14.012705,1000.500058
-187.050669,10.966158,1001.525218
-187.124460,35.945021,1002.550379
-187.198250,60.923884,1003.575539
-187.272041,85.902747,1004.600700
-187.345831,110.881610,1005.625860
-187.420998,-63.927251,996.179327
-187.505404,-38.948418,997.204392
-187.589811,-13.969584,998.229456
-187.674217,11.009249,999.254521
-187.758623,35.988082,1000.279586
-187.843030,60.966916,1001.304650
-187.927436,85.945749,1002.329715
-188.011843,110.924583,1003.354780
-187.970568,-63.888886,993.998477
-188.064248,-38.910149,995.025084
-188.157928,-13.931412,996.051691
-188.251608,11.047325,997.078298
-188.345288,36.026062,998.104905
-188.438968,61.004799,999.131512
-188.532648,85.983536,1000.158119
-188.626328,110.962273,1001.184727
-188.455457,-63.854553,991.849108
-188.559717,-38.875860,992.875758
-188.663976,-13.897167,993.902408
-188.768235,11.081526,994.929058
-188.872495,36.060220,995.955708
-188.976754,61.038913,996.982358
-189.081014,86.017606,998.009008
-189.185273,110.996300,999.035658
-188.907427,-63.815007,989.636740
-189.021129,-38.836374,990.663867
-189.134832,-13.857742,991.690995
-189.248535,11.120891,992.718123
-189.362237,36.099523,993.745251
-189.475940,61.078156,994.772379
-189.589643,86.056788,995.799507
-189.703346,111.035421,996.826634
-189.315005,-63.777168,987.510375
-189.438866,-38.798524,988.536046
-189.562727,-13.819880,989.561717
-189.686588,11.158764,990.587389
-189.810449,36.137408,991.613060
-189.934311,61.116052,992.638731
-190.058172,86.094696,993.664402
-190.182033,111.073340,994.690073
-189.710779,-63.739354,985.271600
-189.843967,-38.760857,986.299697
-189.977154,-13.782361,987.327795
-190.110341,11.196135,988.355892
-190.243529,36.174631,989.383990
-190.376716,61.153128,990.412088
-190.509904,86.131624,991.440185
-190.643091,111.110120,992.468283
-190.057016,-63.695930,983.066208
-190.200428,-38.717396,984.092015
-190.343839,-13.738862,985.117823
-190.487251,11.239672,986.143630
-190.630662,36.218206,987.169437
-190.774074,61.196739,988.195245
-190.917485,86.175273,989.221052
-191.060897,111.153807,990.246859
-190.378722,-63.653171,980.728477
-190.532019,-38.674698,981.754343
-190.685317,-13.696225,982.780210
-190.838614,11.282248,983.806076
-190.991912,36.260720,984.831942
-191.145209,61.239193,985.857809
-191.298506,86.217666,986.883675
-191.451804,111.196138,987.909542
-190.651770,-63.611453,978.488411
-190.815176,-38.633009,979.513403
-190.978583,-13.654564,980.538395
-191.141990,11.323880,981.563387
-191.305396,36.302325,982.588379
-191.468803,61.280769,983.613371
-191.632210,86.259214,984.638363
-191.795616,111.237658,985.663355
-190.875514,-63.577006,976.247248
-191.049235,-38.598620,977.271971
-191.222956,-13.620234,978.296693
-191.396677,11.358152,979.321416
-191.570399,36.336538,980.346138
-191.744120,61.314924,981.370861
-191.917841,86.293310,982.395583
-192.091563,111.271696,983.420305
-191.065193,-63.533746,973.984067
-191.247991,-38.555418,975.008621
-191.430788,-13.577090,976.033174
-191.613586,11.401238,977.057728
-191.796383,36.379567,978.082281
-191.979181,61.357895,979.106834
-192.161979,86.336223,980.131388
-192.344776,111.314551,981.155941
-191.207976,-63.495004,971.848279
-191.400838,-38.516670,972.870838
-191.593700,-13.538336,973.893398
-191.786563,11.439998,974.915957
-191.979425,36.418332,975.938516
-192.172287,61.396667,976.961075
-192.365150,86.375001,977.983635
-192.558012,111.353335,979.006194
-191.324161,-63.452832,969.605957
-191.526349,-38.474526,970.627407
-191.728537,-13.496220,971.648857
-191.930725,11.482085,972.670307
-192.132912,36.460391,973.691756
-192.335100,61.438697,974.713206
-192.537288,86.417003,975.734656
-192.739476,111.395309,976.756106
-191.396426,-63.412314,967.341394
-191.609532,-38.433974,968.359775
-191.822638,-13.455634,969.378156
-192.035744,11.522707,970.396537
-192.248850,36.501047,971.414918
-192.461956,61.479387,972.433298
-192.675062,86.457728,973.451679
-192.888169,111.436068,974.470060
-191.433289,-63.368572,965.025228
-191.655311,-38.390353,966.044675
-191.877333,-13.412134,967.064123
-192.099355,11.566085,968.083570
-192.321377,36.544305,969.103018
-192.543399,61.522524,970.122466
-192.765421,86.500743,971.141913
-192.987443,111.478962,972.161361
-153.706606,-61.533461,872.956028
-154.297688,-36.552673,873.737603
-154.888770,-11.571886,874.519177
-155.479853,13.408902,875.300752
-156.070935,38.389690,876.082326
-156.662017,63.370478,876.863901
-157.253099,88.351266,877.645476
-157.844182,113.332054,878.427050
-152.426388,-61.502266,871.703480
-153.022251,-36.521407,872.479124
-153.618113,-11.540548,873.254769
-154.213975,13.440311,874.030413
-154.809837,38.421170,874.806057
-155.405700,63.402030,875.581701
-156.001562,88.382889,876.357346
-156.597424,113.363748,877.132990
-150.798804,-61.463641,870.116734
-151.400541,-36.482700,870.885185
-152.002277,-11.501760,871.653636
-152.604014,13.479181,872.422087
-153.205751,38.460122,873.190537
-153.807487,63.441062,873.958988
-154.409224,88.422003,874.727439
-155.010961,113.402944,875.495890
-149.221704,-61.428608,868.660734
-149.828447,-36.447548,869.421310
-150.435191,-11.466487,870.181885
-151.041934,13.514573,870.942461
-151.648678,38.495634,871.703037
-152.255421,63.476694,872.463613
-152.862165,88.457755,873.224189
-153.468908,113.438816,873.984765
-147.563331,-61.396106,867.173489
-148.174549,-36.414837,867.923579
-148.785768,-11.433569,868.673669
-149.396986,13.547700,869.423760
-150.008205,38.528968,870.173850
-150.619423,63.510237,870.923940
-151.230642,88.491505,871.674030
-151.841860,113.472774,872.424120
-145.829407,-61.357736,865.684802
-146.445594,-36.376344,866.426659
-147.061781,-11.394951,867.168517
-147.677968,13.586441,867.910374
-148.294155,38.567833,868.652232
-148.910342,63.549226,869.394089
-149.526529,88.530618,870.135947
-150.142717,113.512010,870.877805
-144.060277,-61.317859,864.212930
-144.681470,-36.336363,864.947100
-145.302662,-11.354868,865.681271
-145.923855,13.626628,866.415441
-146.545048,38.608123,867.149611
-147.166241,63.589618,867.883782
-147.787434,88.571114,868.617952
-148.408627,113.552609,869.352123
-142.308761,-61.285650,862.797928
-142.934125,-36.303960,863.521879
-143.559489,-11.322271,864.245831
-144.184854,13.659419,864.969783
-144.810218,38.641108,865.693734
-145.435582,63.622798,866.417686
-146.060947,88.604487,867.141638
-146.686311,113.586177,867.865590
-140.548928,-61.250926,861.414780
-141.179169,-36.269132,862.130852
-141.809410,-11.287338,862.846925
-142.439651,13.694456,863.562997
-143.069892,38.676250,864.279070
-143.700133,63.658044,864.995142
-144.330374,88.639838,865.711214
-144.960615,113.621632,866.427287
-138.729549,-61.214265,860.047099
-139.363963,-36.232332,860.754581
-139.998376,-11.250398,861.462063
-140.632790,13.731535,862.169545
-141.267204,38.713468,862.877027
-141.901617,63.695401,863.584509
-142.536031,88.677335,864.291991
-143.170445,113.659268,864.999473
-136.997600,-61.179709,858.791353
-137.637179,-36.197728,859.492458
-138.276757,-11.215747,860.193563
-138.916336,13.766234,860.894668
-139.555915,38.748216,861.595773
-140.195494,63.730197,862.296878
-140.835073,88.712178,862.997983
-141.474651,113.694160,863.699088
-135.165781,-61.146639,857.516383
-135.809443,-36.164512,858.208479
-136.453105,-11.182384,858.900575
-137.096767,13.799744,859.592671
-137.740429,38.781871,860.284766
-138.384091,63.763999,860.976862
-139.027754,88.746127,861.668958
-139.671416,113.728254,862.361054
-133.273243,-61.118082,856.267937
-133.919627,-36.135694,856.948005
-134.566011,-11.153307,857.628073
-135.212395,13.829081,858.308141
-135.858779,38.811469,858.988210
-136.505163,63.793856,859.668278
-137.151547,88.776244,860.348346
-137.797931,113.758632,861.028414
-131.321716,-61.082873,854.977618
-131.971438,-36.100327,855.648612
-132.621160,-11.117780,856.319607
-133.270883,13.864766,856.990602
-133.920605,38.847313,857.661597
-134.570328,63.829859,858.332592
-135.220050,88.812406,859.003587
-135.869773,113.794952,859.674581
-129.384314,-61.051813,853.788499
-130.038592,-36.069153,854.450793
-130.692869,-11.086493,855.113086
-131.347147,13.896167,855.775380
-132.001424,38.878826,856.437673
-132.655702,63.861486,857.099967
-133.309979,88.844146,857.762261
-133.964257,113.826806,858.424554
-127.486333,-61.018846,852.652140
-128.144071,-36.036059,853.306157
-128.801810,-11.053272,853.960174
-129.459548,13.929514,854.614191
-130.117286,38.912301,855.268208
-130.775025,63.895088,855.922225
-131.432763,88.877875,856.576242
-132.090501,113.860662,857.230259
-125.518002,-60.985832,851.531345
-126.179779,-36.002922,852.176528
-126.841556,-11.020012,852.821712
-127.503332,13.962898,853.466896
-128.165109,38.945808,854.112080
-128.826886,63.928718,854.757263
-129.488663,88.911628,855.402447
-130.150439,113.894538,856.047631
-123.663861,-60.958809,850.485426
-124.327371,-35.975684,851.120430
-124.990881,-10.992560,851.755435
-125.654391,13.990565,852.390439
-126.317901,38.973690,853.025444
-126.981411,63.956815,853.660448
-127.644921,88.939940,854.295452
-128.308431,113.923064,854.930457
-121.646030,-60.930754,849.413358
-122.313167,-35.947494,850.039200
-122.980304,-10.964235,850.665042
-123.647441,14.019025,851.290885
-124.314578,39.002284,851.916727
-124.981715,63.985543,852.542570
-125.648852,88.968803,853.168412
-126.315989,113.952062,853.794254
-119.652494,-60.902942,848.390669
-120.321543,-35.919485,849.006487
-120.990592,-10.936028,849.622305
-121.659641,14.047430,850.238123
-122.328690,39.030887,850.853940
-122.997740,64.014344,851.469758
